Time (s),Inlet Water Temp (C),Outlet Water Temp (C),Inlet Air Temp (C),Outlet Air Temp (C)
844.15,46.0,45.5,72.15,73.04
844.75,46.6,46.5,72.32,72.93
845.3,48.7,46.1,72.45,72.69
845.85,46.7,46.9,72.59,72.62
846.4,46.1,45.7,72.76,72.66
846.95,46.3,46.4,72.86,72.76
847.55,46.2,46.2,73.07,72.56
848.1,45.7,46.4,73.38,72.32
848.65,46.5,46.0,73.62,71.94
849.2,47.0,44.7,73.83,71.7
849.8,46.2,45.6,73.93,71.74
850.35,46.3,46.0,74.03,71.98
850.9,45.9,45.2,74.03,72.15
851.45,46.0,46.1,74.03,72.32
852.0,46.0,45.7,74.07,72.35
852.6,46.4,46.4,73.97,72.45
853.15,46.0,45.3,73.76,72.59
853.7,45.8,45.3,73.62,72.66
854.25,45.5,45.9,73.66,72.8
854.85,45.8,46.3,73.69,72.83
855.4,45.9,45.5,73.62,72.86
855.95,46.3,45.2,73.69,72.9
856.5,46.5,46.0,73.72,73.04
857.05,45.5,45.9,73.55,73.14
857.65,45.6,45.7,73.38,73.31
858.2,46.5,45.6,73.17,73.38
858.75,45.7,45.6,72.97,73.31
859.3,46.7,46.0,72.97,73.38
859.85,46.1,45.6,73.04,73.38
860.45,45.7,45.3,73.17,73.38
861.0,45.4,46.1,73.38,73.17
861.55,45.3,46.2,73.52,72.97
862.1,46.9,45.4,73.62,72.9
862.71,45.6,45.4,73.69,72.86
863.26,46.0,45.8,73.79,72.8
863.81,46.0,45.5,73.69,72.83
864.36,45.6,45.0,73.41,72.83
864.91,45.5,45.8,73.17,72.93
865.51,46.4,45.8,72.9,73.0
866.06,45.6,44.5,73.04,72.97
866.61,46.0,45.5,73.21,72.93
867.16,45.3,44.7,73.41,72.93
867.71,45.8,45.7,73.52,72.83
868.31,45.9,45.6,73.62,72.83
868.87,45.1,45.9,73.69,72.76
869.42,45.6,44.8,73.79,72.66
869.97,45.3,45.8,73.83,72.56
870.52,46.2,45.0,73.86,72.35
871.12,44.7,44.9,73.9,72.21
871.67,46.4,45.4,74.0,72.15
872.22,45.6,45.3,74.03,72.18
872.77,45.4,45.4,74.03,72.32
873.33,45.5,45.1,73.69,72.59
873.93,45.2,45.8,73.59,72.86
874.48,44.9,45.4,73.59,72.86
875.03,44.8,45.1,73.72,72.97
875.58,45.1,45.2,73.86,72.9
876.13,45.7,45.7,74.03,72.83
876.73,44.9,45.2,74.03,72.9
877.28,46.1,45.1,73.86,73.1
877.83,45.9,45.9,73.79,73.28
878.38,45.6,44.7,73.72,73.45
878.94,45.4,45.3,73.76,73.38
879.49,46.0,44.9,73.72,73.31
880.09,45.2,46.5,73.83,73.24
880.63,44.9,45.7,73.86,73.28
881.18,45.5,44.9,73.76,73.38
881.73,45.6,44.5,73.55,73.55
882.34,45.4,45.8,73.55,73.55
882.88,44.6,45.0,73.41,73.59
883.43,45.0,45.2,73.17,73.59
883.99,44.9,45.6,73.0,73.59
884.59,45.1,45.7,73.07,73.62
885.13,45.2,45.2,73.17,73.55
885.68,45.6,44.8,73.35,73.41
886.23,45.0,44.7,73.38,73.35
886.78,46.1,45.1,73.38,73.31
887.38,45.7,44.7,73.38,73.35
887.93,45.2,45.1,73.31,73.38
888.48,44.9,45.3,73.07,73.35
889.03,44.7,43.4,72.93,73.38
889.63,45.3,44.9,72.8,73.38
890.18,46.1,45.2,72.76,73.41
890.73,44.9,44.0,72.76,73.31
891.28,45.3,44.9,72.52,73.38
891.83,45.3,44.7,72.32,73.45
892.43,46.8,44.7,72.35,73.41
892.98,44.7,44.9,72.25,73.41
893.53,44.8,45.1,72.35,73.38
894.08,45.7,44.5,72.62,73.28
894.68,45.2,44.8,72.9,73.31
895.23,45.0,44.8,72.9,73.35
895.78,45.8,44.7,72.73,73.38
896.33,45.7,44.9,72.83,73.35
896.88,44.9,45.2,73.0,73.35
897.48,45.4,44.9,72.97,73.45
898.03,45.1,45.5,72.66,73.52
898.58,44.8,44.8,72.73,73.59
899.13,45.4,45.1,72.83,73.66
899.68,45.7,44.2,73.04,73.52
900.28,44.9,45.0,73.04,73.45
900.84,46.4,44.9,73.1,73.45
901.38,45.4,44.7,73.24,73.41
901.93,44.8,44.8,73.48,73.28
902.53,45.2,43.5,73.69,73.0
903.09,45.7,44.1,73.79,72.97
903.63,45.0,45.3,73.83,73.1
904.18,46.1,45.9,73.52,73.21
904.73,44.3,45.0,73.28,73.38
905.33,45.0,45.0,73.35,73.45
905.88,45.5,44.5,73.14,73.52
906.43,44.7,45.1,73.17,73.55
906.98,43.9,43.8,72.93,73.59
907.58,44.9,44.8,73.07,73.66
908.13,44.9,45.4,73.24,73.41
908.68,45.5,43.8,73.28,73.48
909.23,44.5,45.1,73.38,73.31
909.78,45.2,44.8,73.41,73.38
910.38,44.9,44.1,73.55,73.45
910.93,44.3,45.0,73.62,73.31
911.48,44.9,45.2,73.66,73.28
912.03,44.6,44.7,73.76,73.17
912.63,45.2,44.5,73.83,73.1
913.18,44.5,43.9,73.69,73.17
913.73,44.7,44.7,73.69,73.17
914.28,45.0,44.1,73.55,73.1
914.83,44.7,44.5,73.59,73.24
915.43,44.6,44.9,73.69,73.21
915.99,44.2,45.7,73.86,73.21
916.53,44.5,44.3,74.0,73.1
917.09,44.4,44.5,74.03,73.04
917.68,43.5,46.4,73.86,73.24
918.24,44.5,44.1,73.62,73.38
918.78,45.3,45.4,73.69,73.48
919.34,44.0,44.4,73.76,73.52
919.89,45.4,41.0,73.79,73.59
920.49,75.8,44.1,73.76,73.62
921.04,44.8,44.5,73.76,73.55
921.59,46.0,44.6,73.79,73.45
922.14,44.7,44.6,73.72,73.52
922.69,45.3,45.1,73.59,73.59
923.28,44.9,44.6,73.62,73.59
923.84,44.7,44.1,73.69,73.59
924.39,38.5,44.4,73.69,73.48
924.94,44.0,44.9,73.66,73.38
925.53,45.7,44.2,73.62,73.38
926.09,45.8,44.8,73.62,73.28
926.64,44.8,44.3,73.59,73.38
927.21,45.0,44.2,73.69,73.45
927.76,44.9,43.6,73.83,73.38
928.32,41.1,44.5,73.9,73.17
928.88,44.9,44.5,73.97,72.83
929.46,44.1,45.3,73.97,72.76
930.02,45.8,45.1,73.97,72.73
930.58,44.3,43.7,73.9,72.18
931.14,45.2,45.6,73.97,71.46
931.7,44.4,44.1,74.03,70.95
932.26,42.3,38.1,74.35,70.62
932.82,44.2,52.7,74.69,70.31
933.38,189.5,44.2,75.04,70.21
933.93,45.2,43.5,75.18,70.11
934.48,44.5,43.7,75.21,70.04
935.03,44.9,43.3,75.25,70.01
935.59,45.3,44.0,75.21,69.84
936.15,44.8,43.1,75.07,69.6
936.72,45.5,0.0,74.9,69.7
937.28,45.6,43.1,74.9,69.6
937.84,45.3,43.1,75.0,69.54
938.4,45.7,44.6,75.18,69.54
938.96,46.4,43.3,75.21,69.5
939.52,45.7,42.4,75.11,69.57
940.08,48.1,42.9,75.0,69.44
940.68,45.4,43.8,74.9,69.54
941.25,44.8,44.6,74.9,69.6
941.8,46.0,44.1,74.8,69.64
942.37,45.9,43.8,74.76,69.6
942.92,45.5,44.1,74.69,69.6
943.48,45.5,37.0,74.76,69.57
944.04,46.0,45.4,74.76,69.54
944.61,45.6,42.5,74.76,69.54
945.13,46.5,44.5,74.8,69.6
945.69,46.2,43.6,74.76,69.67
946.25,46.5,43.6,74.73,69.7
946.81,46.5,48.8,74.8,69.77
947.42,46.2,43.9,74.9,69.84
947.97,46.9,43.6,75.0,69.91
948.52,46.1,45.3,74.97,69.91
949.08,47.4,43.4,74.76,69.84
949.64,46.6,44.3,74.76,69.87
950.21,47.1,43.9,74.59,69.77
950.77,46.6,43.2,74.45,69.81
951.33,46.8,43.5,74.66,69.87
951.89,46.7,43.6,74.83,69.97
952.45,47.4,44.9,75.14,70.21
953.01,50.2,43.8,75.14,70.18
953.57,47.5,43.8,75.11,70.14
954.14,47.8,44.3,75.04,70.14
954.7,47.8,43.7,74.93,70.04
955.26,47.2,44.7,75.0,70.04
955.76,44.9,43.7,75.04,70.08
956.36,47.7,44.3,74.93,70.01
956.91,57.3,44.0,74.87,69.87
957.51,47.8,43.7,74.9,69.77
958.06,47.4,44.7,75.0,69.7
958.62,47.7,44.4,75.11,69.74
959.18,48.6,45.6,74.97,69.74
959.74,46.9,45.1,75.11,69.74
960.3,48.1,45.0,75.21,69.74
960.87,48.2,45.4,74.97,69.67
961.43,48.4,44.9,74.76,69.6
962.0,48.4,45.8,74.87,69.67
962.56,47.5,45.6,74.62,69.64
963.08,55.5,45.9,74.48,69.57
963.64,48.1,45.2,74.59,69.77
964.21,48.2,45.7,74.97,69.84
964.76,48.1,45.7,74.52,69.91
965.37,45.4,45.3,74.66,69.97
965.91,49.1,45.5,74.38,69.91
966.48,48.3,45.7,74.9,69.87
967.04,49.7,45.6,74.93,69.84
967.61,48.9,46.6,75.07,69.84
968.17,48.7,45.2,74.93,69.81
968.73,49.3,48.1,75.18,69.87
969.29,49.2,46.0,75.21,69.94
969.85,49.0,45.5,75.11,69.94
970.41,49.3,46.2,75.04,70.01
970.98,49.5,45.5,74.93,70.04
971.51,49.1,45.7,74.8,70.14
972.08,49.6,46.0,74.9,70.24
972.64,48.7,45.5,74.83,70.55
973.21,49.1,46.6,74.62,70.38
973.76,49.3,46.7,74.73,70.35
974.33,49.6,45.4,74.97,70.01
974.88,49.2,45.8,75.04,70.45
975.44,43.1,46.1,75.14,70.45
976.01,49.4,45.7,75.25,70.99
976.57,50.8,45.7,75.18,70.28
977.14,50.4,45.9,75.14,70.18
977.69,50.7,45.1,75.07,70.11
978.24,49.9,46.5,75.07,70.01
978.8,49.8,45.0,74.83,69.97
979.37,50.5,46.4,74.62,70.04
979.93,50.2,46.5,74.59,68.93
980.5,49.8,46.1,74.87,69.94
981.07,50.1,46.9,75.11,70.04
981.62,49.6,46.5,75.28,70.14
982.19,50.1,47.0,75.35,70.04
982.75,50.1,46.2,75.28,69.97
983.31,50.9,45.9,75.21,69.81
983.87,50.5,47.0,75.04,69.77
984.43,50.7,43.4,74.97,69.94
985.0,49.8,46.7,74.97,70.01
985.52,50.3,47.1,75.07,70.08
986.11,50.3,46.9,74.87,70.08
986.67,50.4,46.8,75.0,70.21
987.22,49.8,47.2,75.14,70.21
987.77,50.0,47.4,75.18,70.21
988.34,50.4,49.3,75.07,70.21
988.9,51.2,46.7,75.14,70.21
989.48,50.4,46.4,75.18,70.18
990.04,49.8,46.9,75.18,70.18
990.6,51.3,46.5,75.04,70.35
991.16,50.4,46.8,74.93,70.41
991.72,50.6,46.2,74.97,70.48
992.28,50.6,47.5,75.07,70.55
992.85,51.2,47.1,75.04,70.51
993.42,50.5,47.4,74.87,70.45
993.98,50.4,46.9,74.97,72.39
994.54,50.9,44.5,75.21,70.38
995.1,51.1,47.6,75.21,70.31
995.65,51.0,47.0,75.28,70.18
996.2,52.0,47.3,75.04,70.01
996.75,51.3,47.4,74.8,69.91
997.31,51.2,47.4,74.8,69.84
997.87,51.3,46.8,74.62,69.94
998.43,51.1,47.2,74.76,69.97
998.99,50.8,47.8,72.42,69.94
999.56,51.1,47.5,74.87,69.94
1000.12,50.7,46.3,74.73,69.87
1000.68,51.2,47.7,74.73,69.87
1001.26,50.3,47.3,74.52,69.87
1001.82,51.2,47.8,74.52,70.04
1002.35,60.0,48.8,74.45,70.01
1002.91,51.3,47.7,74.52,70.14
1003.48,51.2,48.3,74.45,70.18
1004.03,51.2,48.6,74.48,70.21
1004.6,51.4,48.1,74.73,70.14
1005.16,51.2,47.3,74.9,70.21
1005.72,51.2,47.7,74.93,70.18
1006.3,51.1,47.6,75.18,70.18
1006.86,51.3,47.2,75.32,70.14
1007.42,51.2,47.2,75.8,70.11
1007.98,50.9,47.6,75.11,70.14
1008.54,50.8,47.5,74.9,70.14
1009.05,93.4,47.8,74.9,70.21
1009.61,50.4,48.2,74.66,70.24
1010.24,50.7,47.9,74.76,70.41
1010.81,51.4,47.7,74.8,70.55
1011.34,50.7,47.5,74.66,70.62
1011.9,50.8,47.8,74.73,70.65
1012.45,51.2,47.3,74.66,70.79
1013.05,51.6,47.1,74.87,70.68
1013.6,51.9,47.2,74.93,70.65
1014.16,51.5,48.3,75.04,70.65
1014.71,51.6,47.2,75.0,70.51
1015.26,52.1,47.1,75.07,70.41
1015.81,51.8,46.9,75.04,70.31
1016.38,51.6,47.0,75.07,70.18
1016.94,51.4,46.2,74.87,70.11
1017.5,51.7,47.6,74.93,70.04
1018.06,51.4,47.2,75.0,70.04
1018.62,50.5,47.2,74.93,70.04
1019.22,51.2,47.1,74.9,70.11
1019.78,52.0,49.4,74.83,70.08
1020.34,8.6,46.9,74.69,70.04
1020.9,51.0,48.1,74.76,70.01
1021.47,51.8,47.7,74.76,69.97
1022.03,50.5,48.3,74.69,69.97
1022.59,49.8,48.6,74.66,70.01
1023.11,50.7,48.0,74.62,70.08
1023.68,50.1,48.1,74.83,70.21
1024.27,51.8,42.7,74.8,70.24
1024.82,50.9,47.6,74.8,70.28
1025.38,51.1,48.0,74.87,70.28
1025.93,51.2,47.7,74.83,70.24
1026.49,50.9,47.9,74.83,70.21
1027.05,51.1,47.2,74.07,70.18
1027.61,51.8,47.4,74.59,70.72
1028.18,51.1,47.1,74.69,70.18
1028.74,51.4,49.2,74.83,70.31
1029.3,51.5,47.7,74.87,70.41
1029.86,50.8,47.9,74.9,70.51
1029.86,51.6,47.0,74.8,70.51
1029.86,51.4,47.7,74.76,70.45
1031.54,50.5,47.5,74.73,70.21
1032.09,50.9,48.8,74.69,70.35
1032.64,51.4,47.2,74.76,70.38
1033.24,51.5,47.2,74.69,70.31
1033.8,50.8,47.4,74.66,70.18
1034.35,52.1,47.4,74.66,70.08
1034.91,53.3,47.6,74.83,70.01
1035.47,51.6,47.9,74.76,70.01
1036.03,75.0,47.8,74.8,70.04
1036.59,52.0,48.4,74.83,70.08
1037.15,50.9,48.0,74.83,70.04
1037.71,52.1,48.0,74.83,70.01
1038.27,50.8,48.4,74.73,69.94
1038.84,51.3,48.5,74.69,69.94
1039.41,50.4,48.4,74.62,70.08
1039.98,50.8,49.0,74.59,69.84
1040.54,51.0,47.8,74.38,70.14
1041.1,51.1,48.0,74.45,70.21
1041.65,51.0,48.2,74.45,70.24
1042.22,50.8,47.7,74.55,70.18
1042.72,52.1,47.3,74.73,70.08
1043.33,50.9,47.7,74.66,69.97
1043.89,52.8,60.9,74.59,70.08
1044.45,51.9,47.6,74.66,70.04
1045.02,50.6,47.6,74.66,70.08
1045.58,50.7,48.2,74.73,70.08
1046.14,50.0,48.4,74.73,70.21
1046.7,50.9,47.6,74.59,70.21
1047.27,52.1,47.4,74.55,70.28
1047.83,50.3,48.0,74.52,70.45
1048.36,51.3,48.0,74.69,70.55
1048.92,52.1,47.6,74.73,70.58
1049.49,36.4,46.7,74.66,70.65
1050.05,52.2,47.9,74.76,70.65
1050.6,50.8,47.8,74.8,70.62
1051.2,50.0,48.0,74.9,70.58
1051.75,51.2,46.8,74.66,70.51
1052.31,51.0,46.7,74.59,70.41
1052.81,51.5,47.3,74.69,70.35
1053.42,51.5,46.4,74.9,70.24
1053.98,51.9,46.4,75.04,70.21
1054.55,50.1,47.1,74.9,70.11
1055.11,50.9,46.7,75.14,70.08
1055.67,51.0,46.8,75.21,70.08
1056.23,51.0,47.5,75.11,70.08
1056.79,51.4,47.4,75.07,70.08
1057.35,50.9,47.2,75.04,70.11
1057.91,51.3,48.1,75.0,70.01
1058.47,51.8,47.8,74.69,70.04
1059.03,51.2,47.3,75.07,68.93
1059.59,50.5,47.7,75.11,70.04
1060.15,0.0,47.1,75.18,70.08
1060.71,51.1,48.1,75.18,70.14
1061.29,51.3,47.6,75.18,70.21
1061.86,47.9,47.4,75.11,70.28
1062.42,51.2,47.9,74.87,70.28
1062.97,51.2,47.9,74.83,70.38
1063.52,51.1,47.2,74.87,70.31
1064.07,50.2,47.6,75.11,70.31
1064.64,52.3,47.5,75.04,70.28
1065.2,51.4,47.3,74.87,70.31
1065.77,51.0,46.6,74.8,70.21
1066.33,49.5,47.1,74.83,70.21
1066.84,51.5,47.3,74.35,70.31
1067.45,51.0,47.2,74.76,70.11
1068.01,51.0,47.5,74.73,70.45
1068.57,51.0,47.0,74.73,70.45
1069.12,51.9,47.7,74.59,70.68
1069.67,50.5,49.2,74.66,70.28
1070.28,7.6,48.3,74.66,70.31
1070.83,50.9,47.3,74.45,70.24
1071.38,50.7,46.7,74.55,70.24
1071.93,51.0,48.3,74.45,70.14
1072.48,51.3,47.6,74.38,70.04
1073.04,51.5,47.9,74.41,69.94
1073.61,50.9,46.6,74.66,69.97
1074.16,51.1,47.3,75.21,70.08
1074.72,50.8,47.9,75.04,70.28
1075.28,51.5,44.5,74.9,70.04
1075.84,50.8,48.0,74.8,69.97
1076.4,51.1,48.3,74.59,69.94
1076.97,50.4,48.0,74.55,70.11
1077.54,51.7,47.1,74.59,69.94
1078.11,51.4,48.4,74.59,70.01
1078.68,51.2,47.8,74.62,70.08
1079.24,50.6,47.7,74.48,70.18
1079.79,51.0,46.7,74.41,70.14
1080.35,51.1,47.7,74.38,70.04
1080.91,51.3,47.6,74.48,70.01
1081.47,51.3,47.9,74.48,69.94
1082.03,50.4,46.4,74.62,69.97
1082.59,51.0,47.1,74.83,69.97
1083.16,50.4,46.5,74.66,69.97
1083.72,50.6,48.1,74.62,70.08
1084.23,105.4,48.5,74.55,70.14
1084.84,51.0,47.1,74.28,70.18
1085.4,51.3,47.4,74.41,70.28
1085.97,51.0,47.2,74.31,70.38
1086.49,50.4,47.4,74.38,70.28
1087.06,51.2,46.8,74.45,70.51
1087.62,50.4,47.7,74.59,70.51
1088.22,50.3,47.9,75.11,70.51
1088.77,50.0,47.0,74.55,70.48
1089.33,50.9,46.1,74.66,70.48
1089.89,51.3,46.7,74.48,70.35
1090.44,51.2,45.9,74.48,70.28
1090.99,51.1,46.4,74.41,70.24
1091.55,51.1,46.5,74.38,70.14
1092.11,50.8,46.4,74.59,70.04
1092.67,50.6,46.4,74.76,70.04
1093.23,51.0,47.0,74.66,69.87
1093.79,50.9,44.2,74.55,69.87
1094.35,50.4,45.8,74.38,69.91
1094.96,50.1,46.5,74.55,69.94
1095.52,0.0,47.5,74.62,69.94
1096.08,50.5,47.1,74.45,69.91
1096.64,50.4,47.8,74.45,69.94
1097.2,50.6,47.9,74.45,69.87
1097.76,51.6,47.1,74.31,69.84
1098.32,49.9,47.1,74.28,69.91
1098.88,50.7,48.1,74.41,70.01
1099.41,50.6,48.8,74.52,70.04
1099.98,50.0,47.6,74.76,70.18
1100.53,50.3,47.3,74.8,70.28
1101.08,50.1,47.9,74.59,70.31
1101.65,50.8,46.5,74.59,70.01
1102.21,50.2,46.5,74.62,70.18
1102.77,51.8,47.1,74.87,70.14
1103.33,50.0,46.1,74.9,70.14
1103.9,50.8,47.1,74.93,70.21
1104.47,51.0,47.2,74.83,70.35
1105.03,50.4,46.8,74.66,70.38
1105.59,50.1,46.6,74.69,70.41
1106.15,50.6,47.1,74.9,70.28
1106.72,50.2,47.0,74.97,70.41
1107.28,50.5,47.0,74.83,70.35
1107.83,50.3,47.1,74.9,70.35
1108.38,50.0,47.0,74.87,70.24
1108.98,50.3,46.3,74.93,70.18
1109.53,50.5,46.6,74.9,70.01
1110.09,51.3,46.9,74.9,70.01
1110.65,49.3,46.6,74.8,69.87
1111.21,51.6,47.0,74.87,69.94
1111.77,51.1,46.5,74.97,69.94
1112.33,50.2,47.7,75.0,70.04
1112.89,50.0,47.3,74.87,70.01
1113.45,51.0,46.9,74.76,69.94
1113.96,50.4,47.5,74.83,69.94
1114.59,50.5,47.3,74.93,69.97
1115.15,42.3,47.6,74.76,70.08
1115.67,50.7,47.2,74.59,70.04
1116.23,50.9,47.3,74.55,70.04
1116.79,51.1,46.7,74.41,70.18
1117.39,52.1,63.3,74.52,70.14
1117.94,50.6,47.0,74.73,70.08
1118.51,50.6,47.5,74.76,70.04
1119.07,49.7,46.3,74.87,70.04
1119.63,50.7,47.2,75.0,70.01
1120.19,50.4,46.9,75.11,69.97
1120.75,50.3,46.4,75.21,69.97
1121.32,50.1,45.8,75.14,70.01
1121.88,50.2,46.4,74.83,70.04
1122.44,50.7,48.5,74.73,70.08
1123.0,50.0,46.2,74.62,70.18
1123.53,49.5,46.7,74.69,70.35
1124.09,50.5,48.2,74.66,70.45
1124.66,49.5,46.5,74.83,70.51
1125.22,49.9,47.6,74.93,70.51
1125.78,50.3,46.4,74.87,70.48
1126.33,50.0,47.3,74.76,70.45
1126.93,50.0,46.8,74.73,70.35
1127.48,51.1,46.7,74.69,70.28
1128.04,50.8,45.5,74.83,70.21
1128.6,50.5,45.6,74.8,70.11
1129.01,50.5,46.0,74.73,70.01
1129.72,51.1,45.8,74.41,69.87
1130.28,50.7,46.1,74.45,69.84
1130.84,49.7,46.2,74.62,69.87
1131.35,48.8,46.1,74.66,69.91
1131.96,50.4,46.1,74.52,69.87
1132.52,49.6,47.3,74.62,69.94
1133.08,49.8,47.3,74.73,69.97
1133.64,50.0,46.6,74.97,69.94
1134.21,50.0,46.3,74.97,69.91
1134.77,50.2,46.3,74.8,69.87
1135.33,49.4,46.9,74.87,69.84
1135.84,50.5,46.5,74.97,69.91
1136.47,49.6,47.2,74.9,69.94
1136.99,49.8,45.5,74.8,70.04
1137.59,50.5,46.9,74.87,70.04
1138.14,49.3,46.5,74.83,70.04
1138.7,49.4,46.8,74.73,70.01
1139.27,54.2,45.5,74.69,70.01
1139.83,50.0,46.0,74.9,70.01
1140.4,51.0,46.9,74.87,70.01
1140.96,48.8,46.3,75.0,70.08
1141.48,50.0,46.0,75.11,70.18
1142.04,50.2,46.8,75.04,70.31
1142.6,49.9,46.0,74.9,70.31
1143.17,49.9,48.8,74.73,70.35
1143.74,51.4,45.4,74.8,70.31
1144.3,50.1,46.1,74.83,70.24
1144.86,49.9,45.9,74.9,70.24
1145.42,50.0,47.2,75.04,70.21
1145.96,50.5,46.6,75.0,70.28
1146.56,50.0,46.4,75.04,70.18
1147.11,51.5,45.4,75.04,70.04
1147.66,51.4,45.8,75.11,69.94
1148.22,50.2,45.1,75.0,69.87
1148.79,51.5,46.3,74.87,69.87
1149.35,49.8,46.1,74.9,69.94
1149.91,48.3,47.0,74.87,69.91
1150.47,50.4,44.5,74.73,69.84
1151.03,49.7,46.9,74.73,69.81
1151.6,50.3,46.9,74.69,69.81
1152.16,49.7,46.6,74.73,69.84
1152.74,50.1,35.1,74.62,69.91
1153.3,49.5,46.9,74.48,70.18
1153.81,49.6,45.8,74.59,70.04
1154.42,50.5,46.4,74.52,70.11
1154.97,49.7,45.8,74.52,70.08
1155.53,50.8,46.5,74.69,70.04
1156.09,50.0,46.7,74.87,70.01
1156.65,50.8,46.2,74.97,70.01
1157.21,50.1,46.9,75.11,69.94
1157.78,50.7,45.8,75.21,69.94
1158.34,50.6,45.7,75.35,70.01
1158.9,50.4,44.5,75.25,69.97
1159.46,50.1,46.0,75.0,69.97
1160.03,59.4,46.3,74.93,70.11
1160.55,49.4,46.3,74.59,70.08
1161.12,50.2,46.6,74.69,69.91
1161.68,50.1,45.7,74.76,70.38
1162.25,49.5,46.1,74.76,70.35
1162.81,49.8,44.9,74.87,70.38
1163.37,50.1,45.9,74.9,70.38
1163.92,49.8,46.0,74.93,70.41
1164.52,49.2,45.7,75.0,70.31
1165.07,49.6,46.1,74.93,70.21
1165.63,49.8,45.3,75.18,70.18
1166.18,50.1,45.5,75.14,69.74
1166.74,50.1,45.4,75.18,69.97
1167.3,50.1,45.5,75.04,69.84
1167.86,49.7,45.3,74.9,69.77
1168.42,50.2,45.8,74.9,69.81
1168.98,48.7,45.6,74.9,69.84
1169.55,51.9,45.6,74.69,69.84
1170.1,49.8,45.7,74.69,69.81
1170.65,49.9,46.1,74.59,69.77
1171.22,49.5,47.3,74.69,69.81
1171.78,49.7,45.9,74.93,69.74
1172.34,49.1,46.3,75.14,69.81
1172.9,49.5,46.5,75.18,69.77
1173.47,48.8,46.8,75.04,69.74
1174.04,49.3,47.0,74.83,69.81
1174.6,43.4,45.9,75.04,69.94
1175.17,49.3,46.7,75.07,70.08
1175.72,49.2,46.0,75.07,70.08
1176.27,48.7,46.5,74.76,70.08
1176.83,48.8,46.2,74.73,70.01
1177.4,50.6,45.9,74.93,70.04
1177.96,50.7,45.6,75.0,69.94
1178.53,49.9,45.4,75.14,69.97
1179.09,49.8,44.3,75.11,70.08
1179.66,44.8,45.6,74.66,70.11
1180.22,49.7,45.7,74.59,70.14
1180.78,49.2,45.5,74.62,70.18
1181.29,48.1,46.1,74.87,70.21
1181.87,49.7,45.7,74.8,70.14
1182.43,49.4,47.0,74.66,70.14
1183.03,51.5,45.7,74.69,70.14
1183.58,49.4,45.3,74.76,70.14
1184.13,49.1,45.6,74.8,70.01
1184.69,49.3,46.1,74.9,69.94
1185.24,50.7,46.4,75.67,69.84
1185.8,49.3,114.4,75.14,66.97
1186.36,49.2,45.2,75.18,69.91
1186.92,50.7,46.2,75.21,69.91
1187.49,49.6,45.7,75.28,69.91
1188.05,49.4,45.4,75.04,69.84
1188.61,50.0,46.6,74.87,69.81
1189.17,49.9,46.7,74.8,69.77
1189.75,50.9,45.5,74.73,69.87
1190.32,49.4,46.1,74.48,69.84
1190.88,48.9,45.3,74.62,69.97
1191.44,50.8,47.3,74.55,70.04
1191.99,49.2,45.6,74.48,70.01
1192.54,49.4,45.7,74.55,69.94
1193.1,50.7,45.1,74.55,69.87
1193.66,49.8,45.8,74.8,69.87
1194.22,49.2,46.2,74.97,69.87
1194.79,48.8,45.2,74.9,69.91
1195.35,49.8,45.2,74.97,70.08
1195.91,48.0,45.5,74.97,69.91
1196.43,49.5,45.6,75.0,69.87
1197.04,48.4,211.4,74.83,69.97
1197.61,49.4,45.0,74.8,70.04
1198.17,49.3,45.8,74.83,70.11
1198.74,48.9,45.3,74.83,70.24
1199.3,49.6,44.5,74.66,70.31
1199.86,53.2,45.8,74.76,70.31
1200.42,49.5,45.3,74.97,70.58
1200.97,49.6,45.5,74.9,70.35
1201.52,48.9,44.9,74.73,70.35
1202.07,49.7,45.1,74.76,70.21
1202.62,49.9,45.5,74.83,70.14
1203.23,49.7,46.0,74.87,70.01
1203.75,49.2,44.7,74.8,69.87
1204.31,50.1,45.0,74.8,69.77
1204.87,49.9,45.1,74.76,69.67
1205.43,49.2,44.8,74.59,69.7
1205.99,50.4,44.5,74.66,69.7
1206.55,64.6,46.1,74.66,69.77
1207.16,49.3,44.8,74.83,69.77
1207.71,49.6,45.1,74.97,69.87
1208.28,48.7,45.5,74.93,69.87
1208.84,48.9,45.1,74.93,69.6
1209.4,48.7,47.0,74.97,69.74
1209.96,48.6,43.5,74.73,69.7
1210.48,49.8,45.9,74.69,69.7
1211.04,41.3,46.0,74.76,69.74
1211.61,48.9,42.8,74.8,69.84
1212.16,49.0,45.7,74.69,69.87
1212.76,48.3,45.2,74.73,69.94
1213.32,49.1,45.4,74.59,68.8
1213.88,49.1,44.5,74.59,69.84
1214.4,49.3,45.3,74.76,69.84
1214.96,16.0,44.4,74.62,69.81
1215.54,48.8,45.3,74.14,69.84
1216.1,47.8,45.2,74.31,69.87
1216.66,48.6,44.9,74.38,69.97
1217.22,49.0,45.8,74.48,70.04
1217.78,48.9,45.1,74.52,70.11
1218.33,48.4,31.6,74.59,70.11
1218.9,49.3,44.2,74.52,70.08
1219.45,47.8,44.2,74.66,69.94
1220.06,49.0,46.2,74.8,70.04
1220.61,49.1,45.0,74.93,70.01
1221.16,48.7,46.5,74.87,69.91
1221.71,49.0,36.7,74.69,69.77
1222.27,48.2,44.9,74.9,69.77
1222.83,49.2,43.9,75.0,69.81
1223.39,49.2,45.3,74.97,69.77
