Time (s),Inlet Water Temp (C),Outlet Water Temp (C),Inlet Air Temp (C),Outlet Air Temp (C)
814.35,43,46.8,69.64,71.26
814.91,43.9,46.7,69.6,71.12
815.48,43,46.8,69.64,71.19
816.02,43.4,46.9,69.7,71.4
816.6,43.4,46.1,69.7,71.23
817.16,43.2,46.8,69.81,71.43
817.73,43.4,46.6,70.01,71.5
818.27,43.7,45.6,69.91,71.29
818.84,43.2,46.7,69.87,71.33
819.41,44.3,45.6,69.91,71.33
819.96,43.1,46.2,69.94,71.4
820.53,43.1,46.7,69.94,71.53
821.09,43.7,46.4,69.84,71.33
821.65,43.1,45.9,69.87,71.53
822.21,43.5,46.3,69.77,71.26
822.76,43.3,46,69.77,71.23
823.33,34.7,46.1,69.7,71.09
823.89,43.8,45.3,69.7,71.19
824.46,43.4,45.3,69.74,71.26
825.01,42.9,42.2,69.6,71.26
825.57,43.1,45.9,69.7,71.4
826.14,42.7,46.4,69.64,71.19
826.7,43.1,45.5,69.6,71.12
827.26,43.3,45.9,69.6,71.23
827.81,43.5,45.8,69.64,71.29
828.38,43.1,46.5,69.7,71.43
828.94,42.6,46.2,69.74,71.53
829.51,41.7,46.2,69.77,71.53
830.06,43.2,46.1,69.81,71.57
830.62,43.1,46.1,69.81,71.57
831.19,43,46.1,69.87,71.53
831.74,43.4,45.6,70.41,71.67
832.31,43.2,46.2,69.91,71.57
832.87,42.8,46.4,69.87,71.4
833.42,43.1,46.2,69.87,71.19
833.99,43.3,45.9,69.94,71.46
834.55,43.3,46.6,69.97,71.53
835.1,42.6,46.3,69.97,71.46
835.67,43.8,45.8,70.01,71.4
836.23,42.9,45.9,69.97,71.33
836.79,43,46.2,69.94,71.29
837.35,43.7,45.7,69.94,71.4
837.92,42.4,46.1,69.91,71.4
838.47,43.3,46.2,69.91,71.46
839.04,43.1,45.8,70.35,71.53
839.6,43.1,46,69.97,71.63
840.15,43.4,46.3,70.01,71.46
840.72,43.2,46.1,70.04,71.4
841.28,43.1,46.1,70.04,71.4
841.83,42.9,46.6,70.08,71.36
842.4,42.6,46.5,70.11,71.4
842.96,43.1,46.1,70.18,71.57
843.51,42.9,46.4,70.08,71.6
844.08,43.3,46.6,70.04,71.53
844.64,42.8,41.4,70.04,71.4
845.21,43.1,46.3,70.04,71.46
845.76,42.5,46.8,70.01,71.43
846.32,43,46.5,69.97,71.4
846.89,42.5,46.4,69.94,71.33
847.46,42.5,46.3,70.11,71.09
848.0,42.1,46.4,69.94,70.99
848.57,41.8,73.7,69.91,71.19
849.14,38.9,46.5,69.94,71.26
849.69,42.1,46.6,69.97,71.29
850.26,42.3,46.7,69.91,71.43
850.82,42.4,46.7,69.87,71.46
851.37,42.7,46.1,69.84,71.26
851.94,41.8,46.7,69.81,71.23
852.51,42.4,47.1,69.77,71.26
853.06,42.3,46.7,69.67,71.19
853.63,42.4,46.9,69.44,71.16
854.17,42.6,47.2,69.6,71.16
854.74,43,47.2,69.57,71.12
855.31,42.7,47.1,69.57,71.16
855.87,43,46.9,69.6,71.06
856.42,42.6,47.1,69.64,71.12
856.99,43.1,47.1,69.37,71.19
857.56,42.9,47,69.6,71.23
858.11,43.1,47.2,69.54,71.23
858.68,43.1,46.8,69.1,71.33
859.24,43.2,47.7,69.6,71.36
859.79,43.3,47.7,69.67,71.46
860.36,43.4,47.6,69.74,71.46
860.9,43.5,47.2,69.77,71.6
861.47,44.3,48,69.84,70.65
862.04,43.5,47.4,69.87,71.12
862.61,43.5,47.1,69.87,71.06
863.15,43.1,47.6,69.87,71.02
863.72,43.7,48.3,69.87,71.16
864.29,43.2,47.6,69.91,71.16
864.83,43.6,47.5,69.87,71.43
865.4,43.6,47.6,69.81,71.33
865.97,42.4,47.3,69.77,71.5
866.51,42.9,46.8,69.74,71.16
867.09,43.3,47.3,69.7,71.09
867.65,43,47.5,69.7,71.16
868.2,43.5,47.2,70.04,71.23
868.76,43.2,47.5,69.74,71.19
869.33,43.1,47.4,69.7,71.16
869.88,43,47.7,69.7,71.26
870.45,43,47,69.74,71.53
871.01,43.1,46.7,69.7,71.26
871.56,43.1,47.2,69.64,71.23
872.13,43.2,47,69.7,71.29
872.7,43,46.7,69.74,71.46
873.25,43.2,46.9,69.37,71.6
873.82,43.1,48.5,69.84,71.7
874.38,40.7,48.7,69.87,71.63
874.93,43.3,47.3,69.91,71.67
875.5,43,47.1,69.94,71.74
876.07,42.9,47.9,69.84,71.46
876.62,43.3,48.4,69.84,71.5
877.19,43.5,47.7,69.84,71.6
877.74,42.7,47.7,69.87,71.7
878.3,44,47.7,69.91,71.6
878.87,42.6,47.6,69.74,71.29
879.44,42.9,47.2,69.87,71.36
879.99,44.2,45.6,69.84,71.46
880.56,42.5,47.5,69.84,71.33
881.1,43.2,47.6,69.77,71.43
881.67,43.2,46.6,69.81,71.43
882.24,43,47.2,69.84,71.57
882.78,43.2,47.3,69.87,71.53
883.35,43.3,47.7,69.91,71.5
883.92,43.5,47,69.91,71.36
884.49,43.4,73.7,69.91,71.26
885.03,43.3,44,69.97,71.33
885.6,43.3,46.9,69.97,71.26
886.16,42.9,47.2,69.94,71.4
886.71,43.7,47.3,69.37,71.29
887.28,41,47.5,69.91,71.36
887.85,43.8,47.4,69.94,71.5
888.39,43,47.2,69.94,71.43
888.96,42.4,47.3,69.91,71.36
889.53,43.3,47.9,69.91,71.26
890.07,42.6,47,70.38,71.16
890.64,42.9,47.3,70.92,71.19
891.21,42.9,47,69.84,70.95
891.76,42.7,47.1,69.74,71.19
892.33,42.7,47.2,69.74,71.19
892.89,42.9,47.2,69.77,71.19
893.44,43.3,47.6,69.77,71.29
894.01,42.8,47.6,69.81,71.36
894.58,43.2,47.1,69.91,71.43
895.13,43.2,47.2,69.84,71.36
895.7,43.4,47.2,69.84,71.33
896.26,42.6,47,69.81,71.29
896.81,43.2,47.5,69.81,71.33
897.38,43.1,47.1,69.77,71.19
897.95,43.5,47.7,69.7,71.02
898.49,43.4,47.4,69.74,71.19
899.06,43.1,47.5,69.87,71.46
899.63,43.3,47.7,69.91,71.53
900.17,43.5,48,69.94,71.46
900.75,43.4,47.6,69.87,71.29
901.32,43.4,47.9,69.77,71.16
901.86,43.5,48.5,69.77,71.4
902.43,43.3,47.6,69.77,71.33
903.0,42.8,47.9,69.74,71.36
903.54,43.8,48.4,69.81,71.6
904.11,43,48,69.81,71.36
904.68,43.3,48,69.81,71.23
905.22,43.9,50.8,69.84,71.46
905.79,43.8,23.3,69.81,71.26
906.36,43.7,48.2,69.81,71.4
906.9,43.3,47.8,69.84,71.33
907.47,43.8,47.8,69.87,71.26
908.04,43.5,47.7,69.7,71.16
908.59,43.2,47.6,69.67,71.02
909.16,43.2,47.5,69.67,71.26
909.73,43.8,47.5,69.67,71.16
910.27,43.5,47.5,69.64,71.06
910.85,43.5,46.9,69.6,71.02
911.41,43.1,48,69.64,71.23
911.96,43.3,45.8,68.63,71.23
912.53,43.5,47.6,69.64,71.12
913.09,43.3,45.3,69.67,71.12
913.64,42.5,46.9,69.64,71.23
914.21,42.9,47.5,69.6,71.23
914.78,43,47,69.64,70.99
915.33,43.5,47.9,69.64,71.43
915.89,43.1,47.5,69.67,71.57
916.46,42.9,47.5,69.74,71.63
917.01,43.8,47.7,69.7,71.43
917.58,42.9,47.7,69.74,71.29
918.13,43,47.9,69.74,71.6
918.7,43.2,47.6,69.67,71.33
919.27,43.4,48.4,69.6,71.29
919.81,43.2,47.9,69.6,71.19
920.38,43.3,48.1,69.6,71.12
920.93,43.3,48.3,69.64,71.12
921.5,42.5,48.1,69.7,71.16
922.07,43.3,47.7,69.7,71.12
922.62,42.9,47.2,69.44,71.19
923.19,43.4,48.4,69.67,71.12
923.73,43.3,48,69.67,71.16
924.31,54.5,47.7,69.6,71.06
924.86,43.6,47.6,69.64,71.19
925.42,43.7,47.5,69.64,71.26
925.99,43.5,47.9,69.67,71.4
926.56,43.9,47.5,69.7,71.29
927.1,43.5,50.9,69.77,71.33
927.67,43.5,47.8,69.77,71.23
928.24,43.3,47.7,69.84,71.33
928.79,43.4,47.6,69.84,71.36
929.36,43.3,50.2,69.84,71.4
929.93,43.3,48.4,69.74,71.16
930.47,43.7,47.9,69.74,71.19
931.04,43.8,48,69.74,71.23
931.59,43.3,48.2,69.77,71.5
932.15,43,48,70.08,71.33
932.73,43.3,48.1,69.64,71.06
933.29,42.9,48.3,69.64,70.92
933.84,42.2,48.3,69.67,70.95
934.41,43.5,48.3,69.64,70.99
934.96,42.7,48.1,69.6,70.99
935.52,42.9,48.3,69.6,71.19
936.1,43,48.1,69.64,71.29
936.64,42.6,48.4,69.7,71.29
937.21,43.7,48,69.7,71.23
937.78,43.9,48.8,69.7,71.23
938.33,43.8,47.8,69.64,71.12
938.9,44.1,47.7,69.6,71.02
939.44,43.9,48.4,69.5,70.85
940.01,44.6,47.2,69.47,70.82
940.58,43.9,48.4,69.5,71.02
941.14,44,48.5,69.54,71.19
941.69,44,47.8,69.67,71.46
942.25,44.1,48.4,69.64,71.46
942.82,44.3,48.4,69.74,71.29
943.39,44.4,48.7,69.67,71.26
943.93,44.1,48.5,69.6,71.12
944.5,44.4,48.5,69.57,71.09
945.07,41.9,46.1,69.57,71.16
945.62,44.1,47.7,69.6,71.33
946.18,44.3,49.1,69.64,71.26
946.75,44.8,48,69.7,71.29
947.3,44.5,48.1,69.7,71.12
947.86,45,42.4,69.74,71.23
948.44,44.7,48.4,69.77,71.33
948.98,44,47.6,69.81,71.4
949.55,44.4,47.7,69.91,71.67
950.12,44.4,48,69.87,71.53
950.68,44.1,47.6,69.87,71.5
951.23,43.9,47.6,69.77,71.5
951.8,44.2,47.6,69.74,71.46
952.36,43.9,47.5,69.7,71.4
952.91,43.5,47.7,69.7,71.29
953.49,43.8,47.9,69.74,71.43
954.03,43.5,47.9,68.0,71.36
954.6,43.6,47.7,69.77,71.36
955.17,43.8,47.4,69.7,71.29
955.73,44.1,47.8,69.7,71.4
956.28,43.5,48.1,69.77,71.36
956.83,43.7,47.7,69.7,71.26
957.4,44,47.8,69.6,71.26
957.97,43.7,48.1,69.6,71.33
958.52,43.5,42.7,69.6,71.43
959.09,42.5,47.6,69.64,71.5
959.66,43.8,48,69.64,71.4
960.2,43.5,48.1,69.64,71.36
960.78,43.6,48.5,69.67,71.26
961.34,43.2,48,69.7,71.36
961.89,43.6,48.8,69.6,71.29
962.46,43.7,48.5,69.6,71.12
963.01,44,48.3,69.6,71.23
963.57,43.7,48.5,69.6,71.19
964.15,43.3,43.9,69.7,71.33
964.7,42.7,48.4,69.74,71.4
965.26,44,48.4,69.81,71.53
965.82,36.1,48.1,69.81,71.5
966.38,43.3,48.5,69.74,71.43
966.95,43.4,48.3,69.7,71.4
967.5,43.8,48,69.57,71.26
968.07,43.6,48.4,69.47,71.36
968.62,43.8,48.5,69.54,71.19
969.19,44,47.5,69.57,71.46
969.75,43.8,47.8,69.67,71.43
970.32,44,47.9,69.77,71.5
970.87,43.8,47,69.74,71.43
971.43,42.7,50,69.1,71.67
972.0,44.2,48.3,69.87,71.63
972.55,43.7,48.7,69.87,71.63
973.12,43.9,48.2,69.87,71.7
973.67,43.9,48.4,69.54,71.29
974.24,43.9,48.5,69.77,71.4
974.8,43.2,47.9,70.72,71.57
975.35,44,48.9,69.81,71.6
975.92,43.4,48.6,69.81,71.67
976.47,43.1,48.3,69.67,71.29
977.04,43,48.5,69.57,71.19
977.61,43.2,48.6,69.67,71.29
978.16,44,48.3,69.6,71.36
978.72,43,48.5,69.67,71.19
979.29,43.9,49.2,69.67,71.4
979.84,42.9,47.6,69.64,71.36
980.41,43.3,48.5,69.64,71.4
980.95,43.9,48.4,69.64,71.26
981.52,43.5,48.5,69.64,71.26
982.09,43.5,49.1,69.67,71.33
982.64,43.8,46.9,69.6,71.06
983.21,43.5,48.4,69.57,71.16
983.76,44,48.5,69.57,71.43
984.33,43.9,48.5,69.74,71.67
984.9,43.3,48.5,69.74,72.28
985.46,44.5,49.2,69.77,71.36
986.01,44.4,48.6,69.7,71.4
986.58,44.5,48.3,69.67,71.23
987.14,43.4,48.9,69.6,71.33
987.7,43.9,48.4,69.54,71.23
988.25,44.4,48.9,69.57,71.26
988.82,44.2,49.3,69.6,71.43
989.39,43.7,48.8,69.67,71.57
989.94,43.9,49,69.67,71.63
990.51,44.5,49.1,69.7,71.63
991.07,43.7,48.6,69.7,71.46
991.62,44.1,48.8,69.74,71.36
992.19,43.1,48.3,69.57,70.99
992.75,44,48.5,69.67,71.12
993.3,44.6,48.2,69.64,71.26
993.87,43.9,48,69.6,71.23
994.43,44,48.2,69.57,71.29
994.98,44.1,48,69.54,71.26
995.55,44.4,47.8,69.54,71.26
996.12,44,48.3,69.57,71.23
996.66,44.2,48.3,69.6,71.36
997.24,43.8,48.5,69.6,71.19
997.8,44.6,48.3,69.6,71.33
998.35,44.2,48,69.64,71.36
998.92,45.3,48.3,69.44,71.43
999.48,42.1,48.4,69.6,71.63
1000.03,44,47.7,69.54,71.26
1000.61,44,48.4,69.5,71.26
1001.16,44,48.3,69.57,71.4
1001.73,43.9,46.4,69.54,71.16
1002.27,43.7,47.8,69.54,70.89
1002.84,44.2,48.4,69.5,71.16
1003.41,43.9,48.1,69.5,71.19
1003.96,44.4,48.4,69.5,71.19
1004.53,43.9,48.6,69.5,71.16
1005.09,44.4,48.2,69.5,71.26
1005.64,44,48.5,69.54,71.09
1006.21,44.4,48.9,69.54,71.26
1006.78,43.8,48.3,69.64,71.53
1007.33,44.4,48,69.7,71.6
1007.9,44.4,48.4,69.74,71.46
1008.46,44.8,48.3,69.7,71.43
1009.02,44.8,48.4,69.77,71.43
1009.58,44.8,48.3,68.77,71.36
1010.13,44.3,48,69.64,71.4
1010.7,44,48.3,69.64,71.33
1011.25,44.4,48.5,69.6,71.36
1011.82,44.1,48.2,69.57,71.36
1012.39,44.8,48.4,69.64,71.29
1012.95,44.6,48.5,69.7,71.33
1013.5,44.8,48.4,69.77,71.43
1014.07,43.9,48.8,69.81,71.4
1014.63,43.3,48,69.84,71.02
1015.18,44.2,48.3,69.64,70.95
1015.75,45,48.7,69.23,70.95
1016.31,43.4,48.8,69.54,71.09
1016.88,44.2,48.8,69.54,71.29
1017.43,44.1,48.7,69.54,71.23
1018.0,43.8,48.8,69.54,71.29
1018.56,44.3,48.8,69.57,71.19
1019.11,44,48.8,69.2,71.09
1019.68,44,48.6,69.64,71.16
1020.24,43.9,48.8,69.64,71.16
1020.79,43.9,48.4,69.67,71.19
1021.36,43.7,48.6,69.67,71.23
1021.93,43.7,50.6,69.5,71.12
1022.48,43.8,47.7,69.6,71.16
1023.05,43.5,49.2,69.57,71.16
1023.6,44.3,48.7,69.57,71.29
1024.17,44,48.4,69.54,71.23
1024.73,44.4,48.8,69.54,71.23
1025.28,44.5,48.5,69.57,71.36
1025.85,54.4,48.8,69.57,71.26
1026.4,44.4,48.9,69.54,71.23
1026.96,44.2,48.7,69.6,71.29
1027.53,44.1,48.8,69.64,71.43
1028.09,44.4,49.3,69.64,71.29
1028.66,44,49.3,69.67,71.33
1029.22,44.6,49.2,69.67,71.4
1029.77,44.4,49.1,69.57,71.26
1030.34,44.2,48.2,69.54,71.23
1030.9,44.4,49.7,69.5,71.26
1031.46,44.4,49.8,69.57,71.36
1032.03,44,49.8,69.57,71.33
1032.57,44.7,49.9,69.5,71.33
1033.14,45.1,48.9,69.5,71.16
1033.7,44.8,48.9,69.57,71.29
1034.27,44,49.6,69.6,71.4
1034.82,44.6,48.6,69.7,71.67
1035.38,44.1,49.2,69.67,71.7
1035.95,43.9,49,69.7,71.46
1036.5,44.2,49,69.64,71.29
1037.07,43.9,69.2,69.6,71.46
1037.62,43.9,49.3,69.57,71.4
1038.19,44.2,48.7,69.5,71.19
1038.76,44.1,49,69.57,71.19
1039.3,44.6,46.3,68.83,71.36
1039.87,44.2,48,69.57,71.29
1040.44,44,48.9,69.54,71.19
1041.0,44.4,49.1,69.54,71.26
1041.55,44.3,48.9,69.7,71.26
1042.12,44.4,49,69.5,71.23
1042.68,43,49.1,69.44,71.12
1043.23,44.8,49.1,69.4,71.36
1043.8,44.1,52.1,69.44,71.4
1044.36,44.3,48.4,69.47,71.36
1044.91,44.4,49.2,69.54,71.5
1045.48,44.6,48.9,69.54,71.5
1046.04,44,49.2,69.5,71.43
1046.61,44.2,49.1,69.54,71.33
1047.16,43.9,49.1,69.47,71.26
1047.72,44.3,49.3,69.47,71.23
1048.29,44.4,48.8,69.54,71.19
1048.84,44.6,49.5,69.47,71.16
1049.4,43.5,48.6,69.5,71.23
1049.97,44.2,49.2,69.57,70.62
1050.54,44.7,49.1,69.6,71.26
1051.08,43.8,48.9,69.67,71.46
1051.65,44.1,48.8,69.74,71.5
1052.22,43.8,48.8,69.7,71.36
1052.74,44.7,49,69.67,72.01
1053.34,44.6,48.8,69.67,71.46
1053.9,44.4,48.7,69.67,71.5
1054.45,44.6,48.9,69.64,71.43
1055.02,44.6,48.6,69.67,71.4
1055.58,44.2,48.6,69.7,71.46
1056.13,44.5,49.1,69.77,71.4
1056.7,44.7,49.4,69.81,71.4
1057.27,44.7,48.7,69.81,71.36
1057.82,44.4,49.5,69.81,71.43
1058.39,44.8,48.8,69.74,71.4
1058.94,42.4,48.8,69.67,71.29
1059.5,44.9,49.1,69.27,71.19
1060.07,43.9,49,69.64,71.46
1060.64,44.1,49.4,69.67,71.57
1061.19,44.2,49,69.7,71.63
1061.76,44,49.1,69.67,71.46
1062.32,43.9,48.4,69.64,71.43
1062.87,43.8,48.1,70.08,71.46
1063.44,43.7,46.7,69.7,71.6
1063.98,44.4,48.9,69.7,71.4
1064.55,43.3,49.4,69.64,71.29
1065.12,43.9,49.1,69.64,71.67
1065.67,43.7,49.2,69.64,71.4
1066.23,44,49.1,69.6,71.33
1066.8,43.9,48.7,69.6,71.4
1067.37,43.9,48.7,69.64,71.43
1067.91,43.9,48.5,69.64,71.26
1068.48,43.9,48.7,69.64,71.36
1069.05,43.8,49.1,69.67,71.4
1069.6,43.8,49,69.74,71.57
1070.17,43.7,49.4,69.7,71.77
1070.73,43.8,49.6,69.67,71.67
1071.28,43.7,49.3,69.74,71.8
1071.85,45,49.2,69.77,71.7
1072.41,44,48.8,69.7,71.43
1072.98,43.7,49.5,69.6,71.43
1073.53,44,49.6,69.64,71.09
1074.09,44.3,49.4,69.57,71.33
1074.66,44.3,50.4,69.6,71.43
1075.21,44.3,49.6,69.57,71.4
1075.78,45.1,49.4,69.64,71.43
1076.33,43.2,49.3,69.64,71.19
1076.9,43.9,71.7,69.7,71.46
1077.47,44,49.8,69.7,71.36
1078.01,44.5,48.9,69.74,71.4
1078.58,44.4,49.2,69.7,71.5
1079.15,44.4,45.3,69.7,71.19
1079.71,44.3,49.6,69.64,71.36
1080.26,44.1,49.8,69.57,71.29
1080.83,43.3,49.7,69.54,71.36
1081.38,44.4,49.4,69.47,71.4
1081.95,44,49.6,69.57,71.53
1082.51,43.6,45.7,69.4,71.36
1083.08,43.8,50.1,69.5,70.92
1083.63,43.8,73.7,69.5,71.12
1084.19,43.8,48.7,69.5,71.36
1084.76,44.2,49.2,69.6,71.43
1085.31,44.2,48.8,69.5,71.16
1085.88,43.8,49.1,69.47,71.19
1086.42,44.1,48.9,69.4,71.16
1086.99,44.1,50.4,69.47,71.43
1087.56,44,48.9,69.44,71.16
1088.12,44,49.2,69.44,71.43
1088.68,44,50.1,69.47,71.33
1089.24,44.5,49.7,69.44,71.12
1089.81,43.9,49.4,69.4,71.06
1090.36,44.2,47.7,69.37,71.09
1090.93,44.5,49.6,69.34,71.19
1091.47,44.1,50.1,69.7,71.26
1092.04,44.3,49.8,69.4,71.06
1092.61,44.6,49,69.54,71.36
1093.17,45.1,49.2,69.54,72.28
1093.72,44.6,49.1,69.57,71.29
1094.29,44.4,48.8,69.6,71.33
1094.85,44.2,48.3,69.64,71.33
1095.41,44.5,48.8,69.67,71.43
1095.97,44.5,49.1,69.6,71.46
1096.54,44.9,49.2,69.64,72.01
1097.09,44.4,73.7,69.6,71.43
1097.66,45.1,48.7,69.6,71.43
1098.22,44.4,49.2,69.57,71.33
1098.77,44.5,48.7,69.54,71.19
1099.34,44.8,48.8,69.57,71.16
1099.9,44.5,48.5,69.6,71.09
1100.46,45.1,49.4,69.6,71.09
1101.02,44.6,48.9,69.67,71.29
1101.59,44.1,49.1,69.67,71.57
1102.14,44,49.1,69.64,71.63
1102.7,43.1,49.3,69.64,71.57
1103.27,44.7,49.9,69.64,71.57
1103.83,45.1,49.5,69.6,71.63
1104.39,44,48.9,69.64,71.43
1104.95,44,49.3,69.64,71.29
1105.51,44.1,49.2,69.54,71.26
1106.07,43.6,49.5,69.54,70.55
1106.64,43.9,48.3,69.54,71.29
1107.19,45,49.2,69.5,71.26
1107.75,43.9,48.8,69.44,71.26
1108.3,43.5,48.9,69.5,71.46
1108.87,43.7,49.7,69.54,71.6
1109.44,42.6,49.4,69.4,71.43
1109.99,43.8,49,69.6,71.46
1110.56,44.8,49,69.67,71.53
1111.13,44.2,48.7,69.67,71.46
1111.67,44,48.8,69.67,71.33
1112.24,44.6,48.4,69.64,71.4
1112.81,44,48.9,69.57,71.29
1113.36,45,49.7,69.5,71.12
1113.93,44.5,49.2,69.57,71.36
1114.45,44.4,49.6,69.67,71.63
1115.04,44.8,49.8,69.64,71.4
1115.61,42.7,49.4,69.64,71.5
1116.16,44.7,49.5,69.57,71.67
1116.73,44.5,50.1,69.57,71.6
1117.3,44.6,49.9,69.54,71.67
1117.84,44.6,49.6,69.54,71.63
1118.41,44.7,49.8,69.54,71.74
1118.98,44.1,49.8,69.57,71.6
1119.53,44.6,36.3,69.57,71.5
1120.09,17.2,49.3,69.64,71.46
1120.66,44.7,50.4,69.6,71.33
1121.21,44.8,49.5,69.7,71.5
1121.78,45,48.8,69.47,71.6
1122.35,44.7,49.2,69.47,71.63
1122.89,44.5,48.8,69.44,71.5
1123.46,42.6,48.4,69.37,71.33
1124.01,44.8,49.1,69.34,71.23
1124.58,44.7,48.7,69.27,71.06
1125.15,44.8,48,69.23,70.99
1125.7,44.8,49.1,69.3,71.06
1126.27,44.6,49.5,69.37,71.19
1126.82,44.5,48.7,69.44,71.29
1127.38,45,48.7,69.44,71.46
1127.96,45.2,48.3,69.44,71.46
1128.51,45.2,48.8,69.5,71.94
1129.07,44.6,48.9,69.47,70.89
1129.62,44.8,48.1,69.47,71.16
1130.19,45,48.4,69.4,71.23
1130.76,44.9,49.9,69.44,71.29
1131.31,44.6,48.8,69.5,71.4
1131.87,44.4,47.8,69.5,71.5
1132.44,45,47.7,69.5,71.43
1132.99,44.7,48.8,69.5,71.43
1133.56,44.6,48.5,69.47,71.33
1134.13,45.1,49.1,69.4,71.36
1134.68,44.6,49,69.44,71.29
1135.24,45,48.3,69.34,71.19
1135.81,45.5,48.7,69.5,70.58
1136.36,44.7,48.9,69.57,71.26
1136.92,45,48.8,69.57,71.26
1137.49,44.8,48.3,69.6,71.29
1138.05,44.4,49.3,69.64,71.26
1138.61,44.9,48.9,69.67,71.46
1139.16,44.9,48.9,69.67,71.06
1139.73,44.6,53.7,69.64,71.36
1140.3,45.1,48.9,69.57,71.16
1140.84,45,48.8,69.57,71.26
1141.41,45,48.6,69.64,71.43
1141.98,44.8,48.5,69.67,71.4
1142.53,45.3,44.8,69.7,71.43
1143.1,44.7,48.5,69.77,71.63
1143.66,44.5,48.6,69.81,71.63
1144.21,44.8,48.7,69.84,71.67
1144.78,44.8,48.5,69.84,71.77
1145.35,44.6,48.7,69.81,71.7
1145.89,45.3,53.1,69.77,71.7
1146.46,44.6,48.8,69.7,71.5
1146.99,44.3,48.8,69.77,71.6
1147.58,44.5,49,69.74,71.63
1148.15,44.5,48.8,69.7,71.63
1148.71,44.1,48.6,69.7,71.63
1149.26,44,48.9,69.7,71.46
1149.83,43.9,49.4,69.67,71.43
1150.4,44,48.9,69.67,71.46
1150.94,43.9,49.2,69.57,71.33
1151.52,43.9,49.4,69.54,71.5
1152.07,43.3,49.1,69.6,71.53
1152.64,43.9,49.1,69.54,71.43
1153.16,44.2,48.7,69.54,71.16
1153.76,43.9,48.9,69.47,71.06
1154.32,44.4,49.1,69.54,71.12
1154.87,43.9,49.1,69.47,70.92
1155.44,44.4,49.4,69.4,70.75
1155.99,44.5,49.7,69.34,70.92
1156.56,44,49.4,69.4,71.12
1157.13,44.4,49.4,69.47,71.33
1157.68,44.6,49.6,69.47,71.36
1158.24,44.7,49.6,69.77,71.26
1158.79,43.7,49.5,69.44,71.16
1159.36,44.5,50.1,69.44,71.26
1159.92,44.7,49.6,69.4,71.23
1160.49,44.9,49.6,69.54,71.29
1161.04,44.5,50.2,69.47,71.23
1161.61,44.7,50.1,69.47,71.43
1162.18,45,49.2,69.44,71.12
1162.72,44.5,49.9,69.5,71.16
1163.29,44.8,49.9,69.5,71.02
1163.86,44.9,49.8,68.43,71.19
1164.4,45.4,49.5,69.47,71.12
1164.97,45.1,50.5,69.5,71.16
1165.54,44.3,49,69.47,71.16
1166.1,44.6,49.4,69.44,71.33
1166.65,44.6,49.1,69.5,71.19
1167.22,45.1,50.5,69.37,71.26
1167.77,44.8,50,69.37,71.29
1168.34,44.7,49,69.4,71.19
1168.89,61.3,49.3,69.44,71.46
1169.46,44.2,49.3,69.5,71.67
1170.02,44.4,50.1,69.74,71.77
1170.57,44.8,48.7,69.54,71.67
1171.14,44,51.8,69.34,71.6
1171.71,44.9,49.2,69.47,71.33
1172.26,46.9,49.1,69.44,71.26
1172.83,44.5,48.5,69.4,71.29
1173.39,44.5,49.1,69.4,71.26
1173.94,43.9,48.7,69.4,71.26
1174.51,44.4,49.6,69.34,71.06
1175.07,44.4,64.3,69.34,71.12
1175.64,44.6,49.6,69.37,71.09
1176.19,44.4,49.5,69.3,71.16
1176.75,43.9,49.6,69.37,71.23
1177.32,44.5,49.4,69.34,71.16
1177.87,44.4,49.2,69.34,71.33
1178.43,44.7,49.3,69.37,71.29
1179.0,43.7,49.5,69.4,71.19
1179.53,44.8,49.5,69.4,71.06
1180.12,44.7,48.3,69.47,71.09
1180.68,44.6,49.5,69.5,71.16
1181.25,44.8,49.4,69.54,71.23
1181.8,44.8,49.2,69.57,71.36
1182.37,45.1,49.3,69.6,71.26
1182.91,44.7,49.2,69.47,70.92
1183.48,44.2,49.2,69.47,71.26
1184.05,45,49.1,69.47,71.23
1184.58,44.6,49.1,69.44,71.26
1185.16,44.5,49.1,69.47,71.26
1185.73,44.5,48.9,69.54,71.29
1186.3,44.6,49.5,69.6,71.33
1186.84,44.9,49.2,69.64,71.36
1187.42,44.8,49.2,69.6,71.4
1187.96,45.3,49.1,69.57,71.06
1188.54,44.5,49.4,69.5,71.12
1189.09,44.7,49.2,69.47,70.95
1189.65,44.6,49.2,69.47,70.82
1190.22,44.8,49.8,69.47,71.19
1190.74,44.6,49.4,69.47,71.43
1191.34,47.1,49.2,69.44,71.29
1191.9,44.5,49.5,69.44,71.26
1192.47,44.7,49.2,69.44,71.26
1193.02,43.9,49.1,69.5,71.19
1193.58,44.2,49.4,69.37,71.16
1194.15,45.5,50.1,69.44,71.26
1194.7,43.9,49.4,69.47,71.23
1195.27,44.2,48.9,69.91,71.23
1195.82,44.8,49.1,69.47,71.33
1196.39,44.4,49.4,69.47,71.29
1196.96,43.9,49.5,69.44,71.06
1197.51,45,48.1,69.47,71.16
1198.08,44.6,49.4,69.5,71.4
1198.64,44.3,49.5,69.44,71.4
1199.19,44.1,49.2,69.5,71.46
1199.76,50.5,49.7,69.44,71.23
1200.32,45.6,49.8,69.44,71.23
1200.87,44.9,49.6,69.54,71.63
1201.44,45.1,49.9,69.6,71.77
1202.01,45.2,50.1,69.57,71.5
