Time (s),Inlet Water Temp (C),Outlet Water Temp (C),Inlet Air Temp (C),Outlet Air Temp (C)
0.0,-55.0,-56.1,73.28,73.35
0.49,28.8,28.4,73.31,73.35
1.0,28.9,28.9,73.24,73.38
1.5,28.7,28.5,73.28,73.41
2.01,29.0,28.4,73.21,73.35
2.52,28.9,28.6,73.24,73.41
3.02,28.9,28.6,73.24,73.35
3.52,28.9,28.6,73.21,73.31
4.03,28.7,28.6,73.21,73.28
4.54,29.0,28.9,73.21,73.28
5.04,28.8,28.9,73.17,73.28
5.54,28.8,28.4,73.14,73.28
6.05,29.2,28.7,73.14,73.28
6.56,29.1,28.7,73.21,73.24
7.06,28.9,28.4,73.14,73.28
7.57,29.0,28.8,73.21,73.28
8.08,28.8,28.7,73.17,73.24
8.58,28.9,28.8,73.21,73.28
9.08,28.8,28.6,73.21,73.24
9.59,28.9,28.7,73.31,73.24
10.09,28.9,28.8,73.24,73.24
10.6,28.9,28.8,73.28,73.28
11.11,28.8,28.5,73.24,73.31
11.6,29.2,29.0,73.21,73.28
12.12,28.8,28.5,73.21,73.35
12.62,29.1,28.5,73.17,73.31
13.12,28.9,28.6,73.14,73.31
13.61,28.9,28.6,73.14,73.31
14.13,29.1,28.7,73.07,73.31
14.63,28.9,28.7,73.14,73.35
15.15,29.0,28.6,73.1,73.35
15.64,28.9,28.6,73.1,73.38
16.15,29.1,28.5,73.07,73.38
16.66,29.0,28.6,73.04,73.38
17.16,29.1,28.6,73.04,73.38
17.66,29.1,28.5,73.1,73.38
18.18,29.1,28.7,73.04,73.38
18.68,29.0,28.6,73.0,73.38
19.18,28.8,28.6,72.97,73.31
19.69,29.0,28.6,73.0,73.31
20.2,29.1,28.7,73.0,73.24
20.7,28.8,28.6,72.97,73.21
21.2,28.8,28.7,73.1,73.24
21.71,29.0,28.6,73.1,73.21
22.22,29.2,28.5,73.1,73.24
22.72,29.3,28.4,73.17,73.17
23.22,29.1,28.5,73.1,73.21
23.72,29.3,28.5,73.17,73.1
24.23,29.0,28.6,73.07,73.21
24.73,29.1,28.6,73.07,73.21
25.25,29.0,28.5,73.04,73.21
25.75,28.9,28.7,73.07,73.17
26.25,28.9,28.6,73.04,73.17
26.75,29.3,28.8,73.04,73.1
27.25,29.2,28.6,73.04,73.14
27.77,29.0,28.9,73.0,73.14
28.27,29.2,28.5,73.0,73.14
28.78,29.0,28.6,73.04,73.14
29.28,29.1,28.6,73.0,73.04
29.78,29.0,28.5,72.97,73.0
30.3,29.1,28.7,73.04,73.04
30.8,29.1,28.8,72.97,73.04
31.3,29.1,28.7,72.97,73.07
31.81,28.9,28.7,72.93,73.0
32.31,29.3,28.9,73.0,73.07
32.82,29.1,28.5,73.0,73.04
33.33,29.2,28.7,72.97,73.14
33.82,29.3,29.0,72.97,73.1
34.33,29.1,28.7,72.93,73.07
34.83,29.0,28.9,72.93,73.04
35.35,29.1,28.6,72.93,73.04
35.84,29.0,28.7,72.9,73.04
36.35,29.1,28.8,72.93,73.0
36.86,29.1,28.7,72.93,73.04
37.36,29.0,28.9,72.97,73.0
37.87,29.2,28.7,72.9,73.0
38.37,29.1,28.5,72.9,73.28
38.87,30.4,28.7,72.9,73.0
39.38,29.3,28.4,72.86,73.0
39.89,29.1,28.7,72.9,72.97
40.39,29.2,28.7,72.97,73.24
40.9,29.2,28.6,72.83,72.9
41.41,29.3,28.7,72.9,72.97
41.9,29.3,28.9,72.86,73.0
42.41,29.3,28.5,72.86,73.0
42.92,29.2,28.7,72.86,72.97
43.43,29.2,28.8,72.83,72.93
43.93,29.1,28.8,72.83,72.93
44.44,29.1,29.6,72.9,72.9
44.94,29.0,28.7,72.8,72.93
45.44,29.3,28.7,72.86,72.97
45.95,29.1,28.7,72.76,73.04
46.45,29.3,29.9,72.83,73.04
46.95,29.2,28.8,72.83,73.04
47.46,29.2,28.9,72.8,73.07
47.97,29.2,28.8,71.02,73.04
48.46,29.0,32.9,72.83,73.07
48.98,29.2,28.7,72.8,73.1
49.48,29.2,28.6,72.8,73.07
49.97,29.2,28.9,75.32,73.0
50.49,29.4,28.6,72.83,73.1
51.0,29.0,26.3,72.83,73.07
51.5,29.4,28.0,72.83,73.04
52.01,29.4,28.8,72.9,73.0
52.51,29.2,28.8,72.9,73.07
53.01,29.3,28.7,72.86,73.07
53.52,29.3,28.8,72.83,73.07
54.02,29.2,28.8,72.8,73.1
54.52,29.5,29.0,72.83,73.1
55.04,28.9,28.7,72.8,73.07
55.54,29.3,28.5,72.76,73.21
56.05,29.4,28.9,72.76,73.24
56.55,25.4,29.0,72.76,73.35
57.05,29.2,29.1,72.76,73.38
57.56,28.7,28.9,72.73,73.35
58.06,29.4,28.8,72.73,73.35
58.57,29.2,28.9,72.76,73.38
59.07,29.4,29.0,72.76,73.38
59.58,29.3,28.9,72.62,73.45
60.09,29.3,28.7,72.73,73.55
60.58,29.5,28.7,72.76,73.69
61.1,29.4,29.8,72.83,73.72
61.6,29.3,28.9,72.9,73.72
62.11,29.3,28.3,72.83,73.62
62.61,29.4,28.9,72.83,73.62
63.12,29.4,28.9,72.76,73.55
63.62,29.4,28.8,74.97,73.55
64.13,29.7,25.8,72.73,73.52
64.64,29.5,28.9,72.8,73.45
65.14,29.2,29.0,72.8,73.38
65.65,29.5,29.0,72.83,73.31
66.14,29.3,29.0,72.86,73.35
66.65,29.5,29.0,72.86,73.24
67.15,29.6,28.9,72.9,73.24
67.67,29.4,29.1,72.9,73.17
68.17,29.8,29.0,72.93,73.28
68.66,29.4,28.9,72.93,73.35
69.17,29.7,28.8,72.97,73.35
69.67,29.4,29.0,72.93,73.35
70.19,29.4,29.1,72.93,73.31
70.68,29.7,28.8,72.93,73.28
71.19,29.5,28.9,73.1,73.28
71.69,29.4,29.2,72.97,73.31
72.2,29.6,29.1,72.93,73.17
72.71,29.6,29.0,72.93,73.21
73.21,29.4,28.5,72.8,73.17
73.72,29.4,28.5,72.86,73.14
74.22,29.6,28.9,72.93,73.17
74.73,29.6,28.9,72.97,73.17
75.23,29.4,29.2,73.83,73.14
75.74,29.7,29.1,72.9,73.14
76.24,29.7,28.8,72.86,73.17
76.75,29.7,28.9,72.86,73.21
77.26,29.8,28.8,72.9,73.28
77.76,29.4,29.0,72.86,73.28
78.27,29.6,29.0,72.86,73.24
78.77,29.8,28.7,72.9,73.28
79.28,29.7,29.0,72.83,73.14
79.78,30.8,28.9,72.8,73.17
80.28,29.6,29.1,72.76,73.21
80.79,29.4,28.9,72.83,73.24
81.3,29.6,28.9,72.83,73.28
81.79,29.7,29.0,72.86,73.38
82.31,29.7,28.8,72.93,73.38
82.8,29.7,29.1,73.04,73.41
83.31,29.4,29.0,72.97,73.41
83.81,29.4,28.9,72.8,73.35
84.33,29.8,28.9,72.8,73.38
84.84,29.7,28.5,72.86,73.38
85.33,29.6,28.3,72.76,73.41
85.83,30.0,28.9,72.8,73.45
86.34,29.9,29.0,72.8,73.41
86.84,29.8,29.0,72.62,73.55
87.35,29.8,36.1,72.73,73.45
87.86,29.7,29.1,72.73,73.45
88.36,29.6,29.2,72.69,73.41
88.87,29.9,29.1,72.66,73.45
89.38,29.4,28.9,72.73,73.52
89.88,29.7,28.9,72.73,73.52
90.39,29.8,29.3,72.93,73.52
90.89,29.6,29.1,72.69,73.52
91.4,29.8,29.3,72.69,73.52
91.91,29.6,29.1,72.69,73.45
92.41,29.7,29.2,72.8,73.38
92.92,29.9,29.0,72.8,72.83
93.41,29.7,28.9,72.8,73.28
93.91,29.8,28.9,72.86,73.35
94.42,29.8,29.1,72.83,73.41
94.93,29.8,28.6,72.83,73.41
95.43,29.8,28.8,72.9,73.41
95.94,29.8,29.3,72.83,73.45
96.45,29.7,29.1,72.66,73.48
96.96,29.8,28.5,72.8,73.45
97.45,29.8,29.2,72.69,73.41
97.95,29.9,29.3,72.73,73.41
98.47,29.1,29.3,71.77,73.48
98.97,29.9,29.0,72.73,73.41
99.48,29.8,29.1,72.66,73.41
99.98,29.9,29.2,72.9,73.41
100.49,29.8,29.3,72.66,73.38
100.99,29.8,29.3,72.76,73.41
101.49,29.8,29.3,72.8,73.41
102.0,29.6,29.0,72.76,73.48
102.5,30.2,29.2,72.86,73.35
103.02,29.0,29.5,72.8,73.48
103.52,30.0,29.4,72.8,73.45
104.02,29.9,29.0,72.76,73.35
104.52,29.9,28.8,72.73,73.41
105.03,29.9,29.4,72.62,73.38
105.53,29.0,29.4,72.66,73.38
106.04,29.9,29.3,72.62,73.28
106.54,29.9,28.0,72.62,73.45
107.04,30.2,29.2,72.56,73.41
107.55,30.0,29.2,72.69,73.52
108.05,29.3,29.3,72.04,73.31
108.57,30.0,29.1,72.69,73.35
109.07,30.0,29.2,72.73,73.52
109.58,30.5,29.3,72.76,73.41
110.08,29.9,29.6,72.73,73.45
110.58,30.1,29.3,72.73,73.45
111.07,30.1,29.3,72.69,73.52
111.59,29.9,30.7,72.69,73.55
112.09,30.3,29.0,72.66,73.66
112.61,30.1,29.6,72.62,73.38
113.11,30.1,29.2,72.56,73.45
113.62,29.8,29.6,72.59,73.35
114.13,29.8,29.8,72.59,73.38
114.63,29.9,29.3,72.66,73.38
115.13,29.8,29.0,72.66,73.41
115.63,29.9,29.3,72.62,73.45
116.15,30.5,30.0,72.73,73.41
116.65,31.3,29.4,72.73,73.38
117.15,30.1,29.2,72.69,73.35
117.66,30.1,29.5,72.66,73.45
118.17,30.4,28.8,72.62,73.35
118.66,29.6,29.6,72.59,73.24
119.16,30.1,29.2,72.59,73.28
119.68,29.9,29.6,72.59,73.72
120.18,28.8,29.4,72.52,73.35
120.68,29.9,29.4,72.59,73.38
121.18,30.1,29.2,72.52,73.35
121.69,29.8,29.4,72.59,70.82
122.2,30.2,29.3,72.59,73.41
122.71,30.2,29.4,72.62,73.38
123.22,30.3,30.0,72.62,73.38
123.71,30.3,29.3,72.62,73.31
124.22,30.4,29.5,72.56,73.31
124.73,30.3,29.4,72.52,73.28
125.23,30.0,29.8,72.62,73.35
125.74,30.5,32.4,72.49,73.35
126.25,30.2,29.4,72.45,73.31
126.74,30.1,29.6,72.52,73.31
127.24,30.0,29.3,72.52,73.21
127.75,31.1,29.5,72.56,73.31
128.26,30.2,29.2,72.59,73.38
128.77,30.3,29.7,72.59,73.45
129.26,30.2,29.7,72.59,73.41
129.77,30.2,29.7,72.52,73.45
130.28,30.0,29.5,72.52,73.35
130.78,30.3,29.8,72.49,73.45
131.29,30.1,29.6,72.49,73.35
131.8,30.1,29.7,72.49,73.21
132.29,30.0,29.8,72.45,73.31
132.8,30.1,29.7,72.42,73.28
133.31,30.0,29.7,72.45,73.35
133.81,30.1,29.0,72.49,73.24
134.32,30.2,29.6,72.45,73.28
134.83,30.1,29.4,72.45,73.28
135.34,30.7,29.7,72.49,73.28
135.84,30.2,29.6,72.59,73.35
136.35,30.1,29.6,72.52,73.35
136.85,30.2,29.8,72.52,73.41
137.36,30.4,29.6,72.52,73.41
137.85,30.5,29.8,72.49,73.35
138.35,30.5,29.7,72.52,73.17
138.87,31.3,29.8,72.56,73.21
139.36,30.3,29.8,72.45,73.17
139.88,30.4,29.8,72.59,73.1
140.39,30.1,29.4,72.56,73.1
140.88,30.3,29.8,72.66,73.04
141.39,30.4,29.8,72.66,73.0
141.89,30.3,29.7,72.52,72.93
142.4,30.5,28.3,72.62,72.97
142.91,30.6,29.6,72.62,72.9
143.41,30.5,29.8,72.59,72.9
143.92,30.4,29.6,72.59,72.86
144.42,29.7,29.8,72.52,72.9
144.93,30.5,29.5,72.52,72.86
145.42,30.3,29.8,72.52,72.86
145.94,30.3,29.8,72.49,72.83
146.45,30.5,29.7,72.45,72.8
146.95,30.5,29.8,72.42,72.76
147.45,30.7,29.7,72.39,72.76
147.95,30.5,29.7,72.39,72.73
148.45,30.6,29.7,72.39,72.73
148.97,30.3,28.5,72.42,72.66
149.46,30.2,29.8,72.62,72.8
149.97,30.6,31.7,72.32,72.76
150.48,30.4,29.8,72.32,72.83
150.99,30.3,29.6,72.28,72.97
151.49,30.6,29.8,72.32,73.0
151.99,30.1,30.0,72.28,73.1
152.5,30.5,29.9,72.25,73.04
153.01,30.7,29.8,72.21,73.04
153.5,30.6,30.0,72.32,74.97
154.01,29.9,29.9,72.28,73.07
154.52,30.4,29.7,72.32,73.04
155.02,30.6,30.0,72.42,73.1
155.53,30.4,31.3,72.28,73.14
156.04,30.6,30.0,72.32,73.21
156.54,30.5,29.8,72.32,73.24
157.05,30.7,29.8,74.76,73.17
157.55,30.4,29.6,72.32,73.21
158.06,30.6,29.9,72.32,73.17
158.56,30.7,30.0,72.35,73.1
159.07,30.8,29.6,72.25,73.14
159.57,36.0,29.9,72.25,72.93
160.07,30.6,30.2,72.25,72.83
160.58,30.7,29.8,72.18,72.76
161.08,30.7,30.3,72.21,72.83
161.59,30.7,30.0,72.28,72.97
162.09,30.8,29.9,72.21,72.93
162.6,30.6,30.0,72.32,72.97
163.1,30.9,25.3,72.28,73.04
163.61,30.7,29.9,72.28,73.07
164.12,30.8,29.8,72.32,73.21
164.62,30.6,29.9,72.32,73.31
165.12,30.5,30.0,72.28,73.24
165.63,30.7,29.9,72.32,73.28
166.14,30.6,29.6,72.25,73.28
166.64,30.6,29.8,72.25,73.24
167.14,30.7,30.0,72.25,73.21
167.65,30.8,30.2,72.28,73.24
168.16,30.8,29.9,72.15,73.1
168.66,31.1,27.4,72.21,73.24
169.17,30.9,29.8,72.21,73.04
169.67,30.6,30.1,72.18,72.93
170.18,30.7,30.2,72.18,72.8
170.69,30.6,30.3,72.18,72.8
171.18,30.9,30.1,72.18,72.8
171.69,30.7,30.2,72.15,72.73
172.19,30.9,30.0,72.18,71.23
172.71,30.6,29.9,72.21,72.8
173.2,30.8,30.1,72.15,72.69
173.71,31.0,30.0,72.11,72.69
174.22,30.7,31.3,72.18,72.76
174.72,31.0,30.0,72.15,72.76
175.23,31.0,30.1,72.11,72.8
175.73,30.7,30.0,75.07,72.8
176.23,32.0,30.1,72.11,72.83
176.74,31.0,30.0,72.08,72.9
177.24,31.1,30.2,72.08,72.9
177.75,30.9,30.1,72.11,72.56
178.25,30.8,30.0,72.08,72.93
178.76,30.9,30.2,72.08,72.86
179.26,31.0,30.0,72.04,72.83
179.77,31.0,29.9,72.11,72.8
180.28,30.6,28.3,72.08,72.76
180.78,31.0,30.1,72.08,72.73
181.29,31.0,30.3,69.07,72.76
181.78,30.5,30.2,72.08,72.69
182.29,30.9,30.2,72.11,72.69
182.8,31.1,30.0,72.11,72.69
183.3,31.1,30.4,72.08,72.39
183.8,30.9,30.2,72.08,72.59
184.32,31.1,30.2,72.11,72.56
184.82,30.9,30.3,72.08,72.59
185.33,31.2,29.5,72.11,72.66
185.82,31.2,30.3,72.11,72.69
186.33,31.1,30.4,72.15,72.73
186.84,31.0,30.4,75.04,72.8
187.35,30.8,30.2,72.01,72.76
187.85,32.2,30.4,72.11,72.69
188.35,30.8,30.3,72.08,72.52
188.87,31.1,30.1,72.04,72.86
189.36,18.8,30.2,72.08,72.66
189.87,31.2,30.2,72.04,72.66
190.38,31.2,30.4,71.98,72.62
190.88,31.0,31.2,72.01,72.66
191.38,31.0,30.3,72.18,72.59
191.89,31.2,30.4,72.01,72.62
192.4,31.0,30.3,73.48,72.62
192.9,31.6,30.3,72.04,72.56
193.41,31.2,30.5,72.01,72.59
193.91,31.3,30.5,71.98,72.59
194.41,31.0,30.5,72.01,72.59
194.93,32.8,30.5,72.04,72.59
195.42,31.2,30.4,71.98,72.56
195.93,30.9,30.4,72.01,72.52
196.43,31.2,30.3,72.01,72.52
196.93,31.1,30.3,72.01,72.39
197.45,31.1,30.4,71.98,72.45
197.95,31.3,30.4,71.43,72.45
198.46,31.4,30.2,72.01,72.62
198.94,31.4,30.3,72.01,72.73
199.47,31.3,30.5,71.98,72.73
199.97,31.2,30.2,72.01,72.52
200.48,34.3,29.9,71.98,72.86
200.99,31.5,30.4,72.01,72.86
201.48,31.3,30.4,71.98,72.83
201.99,31.2,30.6,72.01,72.9
202.5,31.5,30.4,71.98,72.9
203.0,31.3,30.4,71.98,72.86
203.51,31.2,30.6,71.84,72.9
204.01,32.7,34.6,71.94,73.04
204.51,31.2,30.4,71.91,73.1
205.02,31.3,30.5,71.87,73.14
205.53,31.4,30.4,71.94,73.31
206.03,31.2,30.5,71.87,73.24
206.53,31.4,30.4,71.87,73.35
207.04,31.5,30.4,71.94,73.38
207.54,31.5,30.7,71.98,70.18
208.05,31.3,30.4,71.94,73.35
208.55,31.4,30.6,71.94,73.35
209.06,31.0,30.8,71.98,73.31
209.56,31.5,30.9,72.01,73.28
210.07,31.4,30.6,72.04,73.17
210.57,31.4,30.4,72.28,73.14
211.07,31.3,30.7,72.01,73.17
211.59,31.6,30.4,72.11,73.24
212.1,31.7,30.6,72.08,73.17
212.59,31.4,30.5,72.04,73.31
213.1,31.5,30.0,71.91,73.14
213.61,31.3,30.7,71.98,73.28
214.11,31.3,30.6,71.98,73.38
214.61,31.6,30.5,71.91,73.41
215.12,31.4,30.0,71.98,73.38
215.62,31.5,30.8,72.01,73.38
216.13,31.6,30.7,72.04,73.31
216.63,31.4,30.3,72.08,73.28
217.13,31.6,30.7,72.08,73.24
217.64,31.7,30.7,72.04,73.35
218.15,31.4,30.4,72.04,73.28
218.66,30.9,33.8,72.04,73.24
219.16,31.6,30.6,72.01,73.21
219.66,31.6,30.8,71.94,73.35
220.17,30.7,30.7,71.91,73.41
220.68,31.7,32.2,71.91,73.41
221.18,31.6,30.7,71.91,73.45
221.68,31.6,30.9,72.01,73.38
222.18,32.0,30.6,72.01,73.38
222.69,31.8,30.7,71.98,73.31
223.21,31.6,30.9,72.01,73.31
223.71,31.6,30.7,72.01,73.31
224.21,31.4,30.8,72.01,73.21
224.71,31.5,30.8,71.98,73.24
225.22,31.8,30.7,71.46,73.17
225.72,31.7,31.0,71.06,73.21
226.22,31.6,30.8,71.87,73.35
226.74,31.9,30.6,71.87,73.38
227.24,31.8,30.7,71.84,73.48
227.74,31.9,31.3,71.91,72.8
228.24,31.8,30.8,72.01,73.31
228.75,31.8,30.7,71.98,73.35
229.26,31.8,30.7,72.01,73.28
229.77,32.0,30.9,71.98,73.28
230.27,31.7,31.0,72.01,73.24
230.78,31.9,30.9,71.98,73.21
231.28,32.0,31.5,72.01,73.04
231.79,31.8,30.9,72.01,73.1
232.29,31.8,30.7,72.01,73.04
232.79,31.8,30.9,71.94,72.97
233.29,31.1,30.9,72.15,72.97
233.81,31.7,31.0,72.21,72.9
234.3,31.8,30.9,72.21,72.83
234.81,31.9,30.4,72.21,72.76
235.31,31.8,31.0,72.32,72.76
235.82,31.7,30.8,72.25,72.83
236.33,31.6,31.1,72.15,72.83
236.83,31.7,32.0,72.15,72.97
237.33,31.8,30.9,72.18,73.04
237.84,32.1,30.9,72.11,73.17
238.34,31.9,30.8,72.01,73.17
238.85,31.5,30.8,71.91,73.24
239.36,32.0,31.1,71.84,73.1
239.87,33.7,31.2,71.84,73.14
240.37,32.0,31.0,71.8,74.31
240.88,31.7,31.0,71.74,73.21
241.38,32.1,30.8,71.74,73.21
241.89,31.9,31.1,71.67,73.21
242.39,31.7,31.0,71.63,73.28
242.89,31.9,31.2,71.6,73.41
243.39,31.8,30.9,71.67,73.52
243.9,32.0,31.0,71.7,72.56
244.4,32.3,31.2,71.7,73.48
244.91,32.0,31.0,71.63,73.55
245.41,32.1,31.1,71.67,73.45
245.92,31.9,28.1,71.6,73.48
246.43,32.1,31.1,71.63,73.45
246.94,32.1,31.3,71.74,73.38
247.45,32.0,31.4,71.74,73.48
247.95,31.8,31.0,71.8,73.14
248.45,32.0,31.1,71.84,73.1
248.96,32.2,31.0,71.74,73.07
249.45,32.2,30.9,71.84,73.1
249.95,32.1,31.0,71.87,73.07
250.47,32.2,31.3,71.91,72.97
251.48,31.9,31.3,71.94,72.86
251.99,32.1,31.4,71.91,72.86
252.49,31.9,31.3,71.94,72.83
252.99,32.2,31.4,71.98,74.8
253.5,32.2,31.4,72.01,72.86
254.01,32.2,31.2,72.01,72.86
254.51,32.1,30.9,72.56,72.76
255.02,32.4,27.9,71.91,72.86
255.52,32.2,31.3,71.87,72.93
256.02,32.1,31.3,71.84,73.07
256.52,32.0,31.2,71.91,73.07
257.03,32.2,31.0,71.87,73.14
257.54,32.4,31.1,71.87,73.14
258.05,32.2,30.7,71.87,73.21
258.55,32.4,31.4,71.8,73.21
259.06,32.4,31.2,71.8,73.14
259.57,32.2,31.2,71.8,73.14
260.07,32.4,31.4,71.8,73.24
260.57,29.6,31.4,71.77,73.0
261.07,32.5,31.2,71.77,73.04
261.58,32.4,31.4,71.77,72.97
262.08,32.5,31.0,71.77,72.93
262.59,32.4,31.4,71.7,72.97
263.1,32.3,31.4,71.74,73.04
263.6,32.4,31.4,71.77,73.04
264.1,32.2,29.9,71.74,72.93
264.61,32.6,30.6,71.7,73.04
265.11,32.3,31.3,71.7,72.97
265.61,32.7,31.1,71.77,73.14
266.13,32.3,31.5,71.74,72.97
266.63,32.2,31.4,71.7,72.97
267.13,32.6,31.3,71.74,73.0
267.63,32.4,28.7,71.74,73.04
268.14,32.6,31.6,71.7,72.97
268.65,32.5,31.5,71.7,73.07
269.15,32.6,31.4,71.7,73.0
269.66,37.3,31.4,71.74,73.17
270.16,32.8,31.4,71.7,73.14
270.67,32.4,31.3,71.8,73.24
271.17,32.7,31.6,71.5,73.24
271.68,32.7,31.3,71.53,73.35
272.18,32.7,31.2,71.57,73.45
272.69,32.5,31.3,71.53,73.55
273.19,32.1,31.0,71.5,73.55
273.7,32.6,31.5,71.43,73.55
274.21,32.5,31.7,71.5,73.52
274.71,32.6,31.7,71.4,73.45
275.22,32.5,31.6,71.4,73.28
275.72,32.6,31.5,71.43,73.28
276.23,32.8,31.6,70.72,73.38
276.73,33.2,31.7,71.36,73.14
277.24,32.1,31.7,71.36,73.07
277.74,32.6,31.7,71.43,73.17
278.25,32.8,31.4,71.36,73.21
278.74,32.7,31.5,71.4,73.21
279.25,32.7,31.8,71.36,73.28
279.75,32.6,31.9,71.29,72.86
280.26,32.3,34.2,71.4,73.28
280.76,32.6,31.8,71.43,73.17
281.28,32.7,31.9,71.4,73.28
281.77,32.5,31.6,71.4,70.95
282.28,35.8,31.8,71.46,73.17
282.79,33.0,31.6,71.57,73.38
283.29,32.5,31.8,71.57,73.9
283.8,32.5,31.8,71.6,73.55
284.3,32.8,32.0,71.6,73.66
284.81,30.6,31.9,71.53,73.55
285.31,32.8,31.6,71.67,73.55
285.82,33.0,31.7,71.6,73.38
286.31,32.9,31.7,71.5,73.31
286.83,32.2,31.9,71.6,72.76
287.34,32.8,31.8,71.46,73.14
287.84,33.0,31.8,71.5,73.14
288.35,32.9,31.9,71.43,73.21
288.85,32.9,31.6,71.5,73.45
289.35,34.1,31.8,71.5,73.35
289.86,32.1,31.7,71.46,73.35
290.36,32.9,31.9,71.57,73.45
290.88,32.7,31.9,71.6,73.52
291.37,32.9,32.0,71.6,73.59
291.87,32.8,31.8,71.63,73.48
292.39,33.2,32.0,73.52,73.48
292.89,33.0,32.1,71.6,73.41
293.39,33.1,31.9,71.57,73.35
293.9,33.1,31.9,71.53,73.38
294.41,32.9,32.0,71.46,73.41
294.91,33.1,32.1,71.57,73.35
295.42,32.9,31.8,71.5,73.24
295.92,31.7,32.6,69.94,73.38
296.42,32.9,32.1,71.53,73.48
296.92,33.1,32.2,71.53,73.48
297.44,33.2,32.2,71.6,73.69
297.94,33.2,32.1,71.6,73.62
298.44,33.2,32.2,71.6,73.55
298.94,32.9,31.8,71.57,73.52
299.45,33.2,31.3,71.6,73.48
299.96,33.1,32.1,71.46,73.59
300.46,32.9,32.2,71.5,73.55
300.97,32.9,32.2,71.5,73.38
301.47,33.2,32.1,71.46,73.31
301.97,33.3,32.1,71.53,73.48
302.48,33.2,32.0,71.57,73.52
302.99,32.9,31.6,71.46,73.59
303.48,33.1,32.4,71.57,73.55
304.0,32.7,32.3,71.57,73.59
304.51,33.4,32.1,71.6,73.31
305.01,33.4,32.0,71.57,73.83
305.52,33.1,32.3,71.43,73.52
306.02,33.2,32.3,71.43,73.55
306.52,33.1,32.1,71.5,74.41
307.02,33.5,32.1,71.5,73.48
307.53,33.3,32.2,71.46,73.55
308.04,33.1,32.2,71.43,73.52
308.55,33.2,32.1,71.53,72.45
309.05,33.3,32.3,71.46,73.62
309.55,33.2,32.4,71.57,73.55
310.06,33.2,32.0,71.5,73.59
310.56,33.5,32.1,71.5,73.45
311.07,33.4,32.4,71.57,73.45
311.57,33.2,32.2,71.46,73.31
312.07,33.4,32.1,71.4,73.48
312.57,33.5,32.4,71.43,73.45
313.09,33.4,32.1,71.5,73.48
313.59,33.1,32.5,71.06,73.41
314.1,33.2,32.1,71.43,73.48
314.61,33.5,32.3,71.5,73.55
315.11,33.4,32.4,71.46,73.55
315.61,33.5,32.6,71.5,73.52
316.12,33.4,32.4,71.5,73.38
316.63,33.4,32.6,71.46,73.35
317.13,33.3,32.3,68.9,73.45
317.62,33.3,32.3,71.36,73.62
318.14,33.4,32.6,71.36,73.62
318.64,33.6,32.2,71.43,73.59
319.14,33.8,32.4,71.4,73.69
319.65,33.5,32.6,71.36,73.55
320.16,33.6,32.5,71.43,73.59
320.66,33.6,31.4,71.43,73.62
321.17,33.6,32.4,71.43,73.62
321.67,33.7,32.2,71.46,73.55
322.18,33.7,32.5,71.46,73.45
322.68,33.9,32.5,71.43,73.45
323.19,33.5,32.4,71.4,73.48
323.69,33.7,32.5,71.36,73.31
324.2,33.3,32.5,71.43,73.21
324.71,33.0,32.5,71.63,73.04
325.2,33.7,32.9,71.77,72.86
325.71,33.6,32.4,71.84,72.83
326.22,33.9,32.6,71.87,72.73
326.72,33.5,32.6,71.84,72.66
327.23,33.6,32.4,71.7,72.62
327.72,33.7,32.1,71.91,72.59
328.23,33.6,32.4,71.87,72.56
328.74,33.7,32.4,71.91,72.49
329.24,33.7,32.5,71.94,72.45
329.75,32.9,32.4,71.98,72.49
330.26,33.6,32.7,71.91,72.45
330.76,33.6,32.4,71.94,72.45
331.27,33.9,32.1,71.84,72.39
331.77,33.8,32.5,71.8,72.42
332.28,33.9,32.7,71.8,72.42
332.79,33.6,32.7,71.8,72.28
333.29,25.1,32.4,71.7,72.35
333.79,33.6,32.5,71.7,72.35
334.29,34.0,32.2,71.67,72.32
334.8,33.8,32.8,71.74,72.28
335.31,33.9,32.6,71.67,72.28
335.81,33.8,32.7,71.74,72.28
336.32,34.0,32.6,71.74,72.25
336.82,34.0,32.6,71.7,72.25
337.32,33.8,32.6,71.67,72.28
337.84,33.9,32.4,71.74,72.32
338.34,33.9,32.7,71.77,72.25
338.84,33.7,32.7,71.7,72.18
339.35,33.9,32.7,71.74,72.21
339.85,33.9,32.7,71.7,72.18
340.36,33.8,32.7,71.7,72.18
340.87,33.9,32.6,71.7,72.21
341.37,34.0,32.8,71.74,72.25
341.87,34.0,32.8,71.77,72.25
342.37,33.7,32.6,71.8,72.21
342.89,34.1,32.6,71.77,72.21
343.38,33.8,32.6,71.77,72.21
343.89,34.0,32.6,71.8,72.25
344.4,34.1,32.8,71.84,72.25
344.9,34.1,32.8,71.94,72.21
345.4,33.7,33.0,71.98,72.21
345.92,33.9,32.8,71.98,72.15
346.42,33.8,32.7,72.01,72.15
346.92,34.0,32.6,72.01,72.08
347.43,33.9,32.9,72.04,72.15
347.93,33.9,32.6,72.01,72.18
348.44,34.2,33.0,71.91,72.18
348.95,34.1,32.7,71.94,72.11
349.45,33.9,32.8,71.91,72.21
349.95,33.9,32.8,71.91,72.18
350.45,33.9,32.7,71.91,72.21
350.97,33.9,32.5,71.98,72.25
351.46,33.8,32.7,71.91,72.18
351.97,33.9,32.8,71.94,72.21
