TIme (s),Pack Voltage,Current (DC Amps),Power Consumption (W)
1041.0,307.22,18.0,5529.960000000001
1041.6,354.92,-4.0,-1419.68
1042.15,354.55,-0.0,-0.0
1042.75,357.55,10.0,3575.5
1043.35,362.67,15.0,5440.05
1043.9,356.69,1.0,356.69
1044.5,360.9,20.0,7218.0
1045.1,359.38,-0.0,-0.0
1045.7,357.13,23.0,8213.99
1046.25,353.73,3.0,1061.19
1046.85,357.16,-2.0,-714.32
1047.45,355.06,9.0,3195.54
1048.0,360.88,16.0,5774.08
1048.6,351.29,29.0,10187.41
1049.2,363.35,6.0,2180.1000000000004
1049.75,359.02,59.0,21182.18
1050.35,364.59,-0.0,-0.0
1050.95,359.23,66.0,23709.18
1051.5,353.14,76.0,26838.64
1052.1,344.64,18.0,6203.5199999999995
1052.7,326.37,-0.0,-0.0
1053.3,361.02,9.0,3249.18
1053.85,329.83,25.0,8245.75
1054.45,307.99,20.0,6159.8
1055.05,340.76,45.0,15334.199999999999
1055.65,356.35,55.0,19599.25
1056.2,355.63,73.0,25960.989999999998
1056.8,355.44,-10.0,-3554.4
1057.4,348.6,7.0,2440.2000000000003
1058.0,339.12,7.0,2373.84
1058.55,326.5,24.0,7836.0
1059.15,318.89,17.0,5421.13
1059.75,322.71,23.0,7422.33
1060.35,345.62,15.0,5184.3
1061.5,351.8,8.0,2814.4
1062.1,345.83,-6.0,-2074.98
1062.7,348.68,-1.0,-348.68
1063.25,348.43,-1.0,-348.43
1063.85,349.0,3.0,1047.0
1064.45,356.97,12.0,4283.64
1065.0,357.96,26.0,9306.96
1065.6,358.41,16.0,5734.56
1066.2,358.69,8.0,2869.52
1066.8,358.91,32.0,11485.12
1067.35,353.05,39.0,13768.95
1067.95,349.31,59.0,20609.29
1068.5,354.89,11.0,3903.79
1069.1,347.26,-2.0,-694.52
1069.7,344.65,-0.0,-0.0
1070.3,330.57,2.0,661.14
1070.85,351.17,19.0,6672.2300000000005
1071.45,355.89,3.0,1067.67
1072.05,355.63,1.0,355.63
1072.6,354.15,12.0,4249.799999999999
1073.2,351.24,75.0,26343.0
1073.8,357.82,97.0,34708.54
1074.95,352.76,117.0,41272.92
1075.55,325.34,-0.0,-0.0
1076.15,300.76,1.0,300.76
1077.3,345.58,22.0,7602.759999999999
1077.9,351.98,20.0,7039.6
1078.5,341.22,21.0,7165.620000000001
1079.05,341.23,27.0,9213.210000000001
1079.65,340.7,53.0,18057.1
1080.25,342.35,31.0,10612.85
1080.85,339.35,37.0,12555.95
1081.4,334.73,40.0,13389.2
1082.0,329.52,3.0,988.56
1082.6,321.29,1.0,321.29
1083.15,351.87,18.0,6333.66
1083.75,348.21,35.0,12187.349999999999
1084.35,340.9,1.0,340.9
1084.9,336.41,6.0,2018.46
1085.5,347.01,62.0,21514.62
1086.1,350.16,49.0,17157.84
1086.7,347.95,142.0,49408.9
1087.3,329.8,3.0,989.4000000000001
1087.85,304.11,11.0,3345.21
1088.45,334.48,8.0,2675.84
1089.05,338.8,-0.0,-0.0
1089.65,340.02,4.0,1360.08
1090.25,344.31,8.0,2754.48
1090.8,347.53,13.0,4517.889999999999
1091.4,345.2,18.0,6213.599999999999
1092.0,344.58,22.0,7580.759999999999
1092.55,344.49,16.0,5511.84
1093.15,343.64,18.0,6185.5199999999995
1093.75,341.32,4.0,1365.28
1094.3,344.19,30.0,10325.7
1094.9,345.26,5.0,1726.3
1095.5,340.73,9.0,3066.57
1096.05,331.32,-3.0,-993.96
1096.65,347.08,8.0,2776.64
1097.25,347.11,16.0,5553.76
1097.85,346.67,43.0,14906.810000000001
1098.4,343.98,97.0,33366.060000000005
1099.0,338.98,2.0,677.96
1099.6,332.36,75.0,24927.0
1100.2,312.15,123.0,38394.45
1100.75,289.51,81.0,23450.309999999998
1101.35,335.76,7.0,2350.3199999999997
1101.95,336.07,-1.0,-336.07
1102.55,340.74,20.0,6814.8
1103.1,344.38,23.0,7920.74
1103.7,332.06,24.0,7969.4400000000005
1104.3,333.54,73.0,24348.420000000002
1104.85,324.45,88.0,28551.6
1105.45,312.34,72.0,22488.48
1106.05,297.0,17.0,5049.0
1106.65,323.32,12.0,3879.84
1107.25,332.56,12.0,3990.7200000000003
1107.85,333.52,13.0,4335.76
1108.4,333.43,19.0,6335.17
1109.0,328.99,11.0,3618.8900000000003
1109.6,328.85,16.0,5261.6
1110.15,328.62,3.0,985.86
1110.75,330.43,-3.0,-991.29
1111.35,328.2,-2.0,-656.4
1111.95,327.68,2.0,655.36
1112.5,339.72,1.0,339.72
1113.1,340.7,10.0,3407.0
1113.7,341.36,22.0,7509.92
1114.85,321.16,12.0,3853.92
1115.45,306.12,28.0,8571.36
1116.05,322.67,29.0,9357.43
1116.6,312.8,48.0,15014.400000000001
1117.2,295.95,50.0,14797.5
1117.8,288.13,-0.0,-0.0
1118.35,331.06,-0.0,-0.0
1118.95,333.36,-1.0,-333.36
1119.55,331.33,15.0,4969.95
1120.1,335.58,-8.0,-2684.64
1120.7,336.36,6.0,2018.16
1121.3,332.39,8.0,2659.12
1121.9,300.23,104.0,31223.920000000002
1122.45,266.1,103.0,27408.300000000003
1123.05,313.51,14.0,4389.139999999999
1123.65,319.49,-2.0,-638.98
1124.8,316.55,20.0,6331.0
1125.4,312.88,29.0,9073.52
1126.0,311.51,23.0,7164.73
1126.55,301.02,18.0,5418.36
1127.15,308.38,22.0,6784.36
1127.75,298.68,30.0,8960.4
1128.3,299.5,41.0,12279.5
1128.9,302.68,66.0,19976.88
1129.5,323.6,59.0,19092.4
1130.05,325.64,1.0,325.64
1130.65,327.06,12.0,3924.7200000000003
1131.25,328.22,25.0,8205.5
1131.8,329.18,3.0,987.54
1132.4,330.02,-1.0,-330.02
1133.0,330.76,-0.0,-0.0
1133.55,331.43,48.0,15908.64
1134.15,332.03,85.0,28222.55
1134.75,332.58,33.0,10975.14
1135.9,333.55,4.0,1334.2
1136.5,333.97,16.0,5343.52
1137.1,334.37,-1.0,-334.37
1137.65,334.73,-0.0,-0.0
1138.25,335.09,7.0,2345.6299999999997
1138.8,335.41,8.0,2683.28
1139.4,335.71,10.0,3357.1
1140.6,336.27,13.0,4371.51
1141.15,336.52,21.0,7066.92
1141.75,336.77,17.0,5725.09
1142.35,336.99,11.0,3706.8900000000003
1142.9,337.21,22.0,7418.62
1143.5,337.42,45.0,15183.900000000001
1144.65,337.81,5.0,1689.05
1145.25,337.99,-7.0,-2365.9300000000003
1145.85,338.17,3.0,1014.51
1146.4,338.33,27.0,9134.91
1147.0,338.49,14.0,4738.860000000001
1147.6,338.65,25.0,8466.25
1148.15,338.8,76.0,25748.8
1148.75,338.94,138.0,46773.72
1149.35,339.07,5.0,1695.35
1149.9,339.21,15.0,5088.15
1150.5,339.34,14.0,4750.759999999999
1151.1,339.46,2.0,678.92
1151.65,339.57,27.0,9168.39
1152.25,339.69,18.0,6114.42
1152.85,339.81,47.0,15971.07
1153.4,339.92,58.0,19715.36
1154.0,340.02,79.0,26861.579999999998
1154.6,340.12,73.0,24828.760000000002
1155.15,340.23,8.0,2721.84
1155.75,340.32,16.0,5445.12
1156.35,340.41,20.0,6808.200000000001
1156.9,340.51,18.0,6129.18
1157.5,340.6,29.0,9877.400000000001
1158.1,340.69,17.0,5791.73
1158.65,340.76,28.0,9541.279999999999
1159.25,340.85,24.0,8180.400000000001
1159.85,340.93,31.0,10568.83
1160.4,341.01,-0.0,-0.0
1161.6,341.16,-2.0,-682.32
1162.15,341.24,1.0,341.24
1162.75,341.31,16.0,5460.96
1163.35,341.37,19.0,6486.03
1163.9,341.45,38.0,12975.1
1164.5,341.52,61.0,20832.719999999998
1165.1,341.58,83.0,28351.14
1165.65,341.64,113.0,38605.32
1166.25,341.71,3.0,1025.1299999999999
1166.85,341.77,-1.0,-341.77
1168.0,341.89,-1.0,-341.89
1169.15,342.01,-0.0,-0.0
1169.75,342.06,-0.0,-0.0
1170.35,342.11,14.0,4789.54
1170.9,342.17,64.0,21898.88
1171.5,342.22,129.0,44146.380000000005
1172.1,342.28,50.0,17114.0
1172.65,342.32,12.0,4107.84
1173.25,342.38,-2.0,-684.76
1173.85,342.43,16.0,5478.88
1174.45,342.48,42.0,14384.16
1175.0,342.52,27.0,9248.039999999999
1175.6,342.57,50.0,17128.5
1176.15,342.62,14.0,4796.68
1176.75,342.66,75.0,25699.500000000004
1177.35,342.7,60.0,20562.0
1178.5,342.8,48.0,16454.4
1179.1,342.84,1.0,342.84
1179.7,342.88,1.0,342.88
1180.25,342.92,1.0,342.92
1181.45,343.0,1.0,343.0
1182.0,343.04,1.0,343.04
1182.6,343.08,1.0,343.08
1183.2,343.12,1.0,343.12
1183.75,343.16,1.0,343.16
1184.35,343.19,1.0,343.19
1184.95,343.24,1.0,343.24
1185.5,343.27,2.0,686.54
1186.1,343.31,1.0,343.31
1186.7,343.34,1.0,343.34
1187.25,343.38,1.0,343.38
1187.85,343.41,1.0,343.41
1188.45,343.45,1.0,343.45
1189.0,343.48,1.0,343.48
1189.6,343.52,1.0,343.52
1190.2,343.55,1.0,343.55
1190.75,343.58,1.0,343.58
1191.35,343.61,1.0,343.61
1191.95,343.65,1.0,343.65
1192.5,343.68,1.0,343.68
1193.1,343.71,1.0,343.71
1193.7,343.74,2.0,687.48
1194.25,343.77,1.0,343.77
1194.85,343.8,1.0,343.8
1195.45,343.83,1.0,343.83
1196.0,343.85,1.0,343.85
1196.6,343.89,2.0,687.78
1197.2,343.92,1.0,343.92
1197.75,343.95,1.0,343.95
1198.35,343.97,1.0,343.97
1198.95,344.0,1.0,344.0
1199.5,344.03,1.0,344.03
1200.1,344.06,2.0,688.12
1200.7,344.08,1.0,344.08
1201.25,344.11,1.0,344.11
1201.85,344.14,1.0,344.14
1202.45,344.17,1.0,344.17
1203.0,344.19,1.0,344.19
1203.6,344.22,1.0,344.22
1204.2,344.24,1.0,344.24
1204.75,344.27,1.0,344.27
1205.35,344.29,1.0,344.29
1205.95,344.32,2.0,688.64
1206.5,344.34,1.0,344.34
1207.1,344.37,1.0,344.37
1207.7,344.39,1.0,344.39
1208.25,344.42,1.0,344.42
1208.85,344.44,1.0,344.44
1209.45,344.46,1.0,344.46
1210.0,344.48,1.0,344.48
1210.6,344.51,1.0,344.51
1212.35,344.57,2.0,689.14
1212.95,344.6,1.0,344.6
1213.5,344.62,1.0,344.62
1214.1,344.65,1.0,344.65
1214.7,344.66,1.0,344.66
1215.25,344.69,1.0,344.69
1215.85,344.71,1.0,344.71
1216.45,344.73,1.0,344.73
1217.05,344.75,1.0,344.75
1218.2,344.79,1.0,344.79
1218.8,344.81,1.0,344.81
1219.35,344.83,1.0,344.83
1219.95,344.85,1.0,344.85
1220.55,344.88,1.0,344.88
1221.1,344.9,1.0,344.9
1221.7,344.91,2.0,689.82
1222.3,344.93,2.0,689.86
1222.85,344.95,1.0,344.95
1223.45,344.98,1.0,344.98
1224.05,344.99,1.0,344.99
1224.6,345.01,1.0,345.01
1225.2,345.03,1.0,345.03
1225.8,345.05,1.0,345.05
1226.35,345.06,1.0,345.06
1226.95,345.09,1.0,345.09
1227.55,345.11,1.0,345.11
1228.1,345.13,1.0,345.13
1228.7,345.14,1.0,345.14
1229.3,345.16,1.0,345.16
1229.85,345.18,1.0,345.18
1230.45,345.2,1.0,345.2
1231.6,345.23,2.0,690.46
1232.2,345.25,1.0,345.25
1232.8,345.27,1.0,345.27
1233.35,345.28,1.0,345.28
1233.95,345.3,2.0,690.6
1234.55,345.32,1.0,345.32
1235.1,345.34,1.0,345.34
1235.7,345.35,1.0,345.35
1236.3,345.37,1.0,345.37
1236.85,345.39,1.0,345.39
1237.45,345.4,2.0,690.8
1238.05,345.41,1.0,345.41
1239.2,345.45,1.0,345.45
1239.8,345.47,1.0,345.47
1240.35,345.48,1.0,345.48
1240.95,345.5,2.0,691.0
1241.55,345.51,1.0,345.51
1242.1,345.53,1.0,345.53
1242.7,345.54,1.0,345.54
1243.3,345.56,1.0,345.56
1243.85,345.58,1.0,345.58
1244.45,345.59,1.0,345.59
1245.05,345.6,1.0,345.6
1245.6,345.62,1.0,345.62
1246.2,345.64,1.0,345.64
1246.8,345.65,1.0,345.65
1247.35,345.66,1.0,345.66
1247.95,345.68,1.0,345.68
1248.55,345.7,1.0,345.7
1249.7,345.72,1.0,345.72
1250.3,345.74,1.0,345.74
1250.85,345.75,1.0,345.75
1251.45,345.77,1.0,345.77
1252.05,345.78,1.0,345.78
1252.6,345.8,1.0,345.8
1253.2,345.81,1.0,345.81
1253.8,345.83,2.0,691.66
1254.4,345.83,1.0,345.83
1254.95,345.85,1.0,345.85
1255.55,345.87,1.0,345.87
1256.15,345.88,1.0,345.88
1256.7,345.89,1.0,345.89
1257.3,345.91,1.0,345.91
1258.45,345.94,1.0,345.94
1259.05,345.95,1.0,345.95
1259.65,345.96,1.0,345.96
1260.2,345.98,1.0,345.98
1260.8,345.99,1.0,345.99
1261.4,346.0,1.0,346.0
1261.95,346.02,1.0,346.02
1262.55,346.03,1.0,346.03
1263.15,346.04,1.0,346.04
1263.7,346.05,1.0,346.05
1264.3,346.07,1.0,346.07
1264.9,346.08,1.0,346.08
1265.45,346.09,1.0,346.09
1266.05,346.1,1.0,346.1
1266.65,346.12,1.0,346.12
1267.8,346.14,1.0,346.14
1268.4,346.15,1.0,346.15
1268.95,346.17,1.0,346.17
1269.55,346.18,1.0,346.18
1270.7,346.2,1.0,346.2
1271.3,346.22,1.0,346.22
1271.9,346.23,1.0,346.23
1272.45,346.24,1.0,346.24
1273.05,346.25,1.0,346.25
1273.65,346.26,1.0,346.26
1274.2,346.28,1.0,346.28
1274.8,346.29,1.0,346.29
1275.4,346.3,1.0,346.3
1275.95,346.31,1.0,346.31
1276.55,346.32,2.0,692.64
1277.15,346.34,1.0,346.34
1278.3,346.36,1.0,346.36
1278.9,346.37,1.0,346.37
1279.45,346.38,1.0,346.38
1280.05,346.39,1.0,346.39
1280.65,346.4,2.0,692.8
1281.2,346.41,1.0,346.41
1281.8,346.43,1.0,346.43
1282.4,346.43,1.0,346.43
1282.95,346.45,2.0,692.9
1283.55,346.46,1.0,346.46
1284.15,346.47,1.0,346.47
1284.7,346.48,1.0,346.48
1285.9,346.5,1.0,346.5
1286.45,346.52,2.0,693.04
1287.05,346.52,1.0,346.52
1287.65,346.54,1.0,346.54
1288.2,346.55,1.0,346.55
1288.8,346.56,1.0,346.56
1289.4,346.57,1.0,346.57
1289.95,346.58,1.0,346.58
1290.55,346.59,1.0,346.59
1291.15,346.6,2.0,693.2
1292.3,346.62,1.0,346.62
1292.9,346.63,1.0,346.63
1293.5,346.64,1.0,346.64
1294.05,346.65,1.0,346.65
1294.65,346.66,2.0,693.32
1295.2,346.68,1.0,346.68
1295.8,346.68,1.0,346.68
1296.4,346.69,1.0,346.69
1297.0,346.7,1.0,346.7
1297.55,346.71,1.0,346.71
1298.15,346.73,1.0,346.73
1298.75,346.73,1.0,346.73
1299.3,346.75,1.0,346.75
1299.9,346.75,2.0,693.5
1300.5,346.77,1.0,346.77
1301.05,346.77,2.0,693.54
1301.65,346.78,1.0,346.78
1302.25,346.79,2.0,693.58
1302.8,346.8,1.0,346.8
1303.4,346.81,1.0,346.81
1304.0,346.82,1.0,346.82
1304.55,346.83,1.0,346.83
1305.15,346.84,1.0,346.84
1305.75,346.85,1.0,346.85
1306.3,346.86,1.0,346.86
1306.9,346.87,2.0,693.74
1307.5,346.88,1.0,346.88
1308.05,346.89,1.0,346.89
1308.65,346.9,1.0,346.9
1309.8,346.92,1.0,346.92
1310.4,346.92,1.0,346.92
1311.0,346.94,1.0,346.94
1311.55,346.95,1.0,346.95
1312.15,346.96,1.0,346.96
1313.3,346.97,1.0,346.97
1314.5,346.99,1.0,346.99
1315.05,347.0,1.0,347.0
1315.65,347.01,1.0,347.01
1316.25,347.02,1.0,347.02
1316.8,347.03,1.0,347.03
1317.4,347.04,1.0,347.04
1318.0,347.05,2.0,694.1
1318.55,347.06,1.0,347.06
1319.15,347.07,1.0,347.07
1319.75,347.07,1.0,347.07
1320.3,347.08,1.0,347.08
1320.9,347.09,1.0,347.09
1322.05,347.1,2.0,694.2
1322.65,347.12,1.0,347.12
1323.25,347.13,1.0,347.13
1323.8,347.14,1.0,347.14
1324.4,347.14,1.0,347.14
1325.0,347.15,1.0,347.15
1325.55,347.16,1.0,347.16
1326.15,347.17,1.0,347.17
1326.75,347.18,1.0,347.18
1327.3,347.19,1.0,347.19
1327.9,347.2,1.0,347.2
1328.5,347.2,1.0,347.2
1329.65,347.22,1.0,347.22
1330.25,347.23,1.0,347.23
1330.85,347.24,1.0,347.24
1331.4,347.24,1.0,347.24
1332.0,347.25,1.0,347.25
1332.55,347.26,1.0,347.26
1333.15,347.27,1.0,347.27
1333.75,347.28,1.0,347.28
1334.3,347.29,1.0,347.29
1334.9,347.3,1.0,347.3
1335.5,347.31,1.0,347.31
1336.1,347.31,1.0,347.31
1336.65,347.32,1.0,347.32
1337.25,347.33,1.0,347.33
1337.85,347.34,1.0,347.34
1338.4,347.34,1.0,347.34
1339.0,347.35,2.0,694.7
1340.15,347.37,1.0,347.37
1341.35,347.39,1.0,347.39
1341.9,347.4,2.0,694.8
1342.5,347.4,1.0,347.4
1343.1,347.41,1.0,347.41
1343.65,347.42,1.0,347.42
1344.25,347.43,1.0,347.43
1344.85,347.44,1.0,347.44
1345.4,347.44,1.0,347.44
1346.0,347.45,1.0,347.45
1346.6,347.46,1.0,347.46
1347.15,347.47,1.0,347.47
1347.75,347.47,1.0,347.47
1348.35,347.48,1.0,347.48
1348.9,347.49,1.0,347.49
1349.5,347.5,1.0,347.5
1350.1,347.5,1.0,347.5
1350.65,347.51,1.0,347.51
1351.25,347.52,1.0,347.52
1351.85,347.53,1.0,347.53
1352.4,347.53,1.0,347.53
1353.0,347.54,1.0,347.54
1353.6,347.55,1.0,347.55
1354.15,347.56,1.0,347.56
1354.75,347.56,1.0,347.56
1355.35,347.57,1.0,347.57
1355.9,347.58,1.0,347.58
1356.5,347.59,1.0,347.59
1357.1,347.59,1.0,347.59
1357.65,347.6,1.0,347.6
1358.25,347.61,1.0,347.61
1358.85,347.62,1.0,347.62
1359.4,347.62,1.0,347.62
1360.0,347.63,1.0,347.63
1360.6,347.64,1.0,347.64
1361.15,347.65,1.0,347.65
1361.75,347.65,1.0,347.65
1362.35,347.66,1.0,347.66
1362.9,347.67,1.0,347.67
1363.5,347.68,2.0,695.36
1364.1,347.68,1.0,347.68
1364.65,347.69,1.0,347.69
1365.25,347.7,1.0,347.7
1365.85,347.71,1.0,347.71
1366.4,347.71,1.0,347.71
1367.0,347.72,1.0,347.72
1367.6,347.73,1.0,347.73
1368.2,347.74,1.0,347.74
1368.75,347.74,1.0,347.74
1369.35,347.75,1.0,347.75
1369.9,347.76,1.0,347.76
1370.5,347.76,1.0,347.76
1371.1,347.77,1.0,347.77
1372.25,347.78,2.0,695.56
1372.85,347.79,1.0,347.79
1373.45,347.79,1.0,347.79
1374.0,347.8,1.0,347.8
1374.6,347.81,1.0,347.81
1375.2,347.82,1.0,347.82
1376.35,347.83,1.0,347.83
1377.5,347.85,2.0,695.7
1378.1,347.85,1.0,347.85
1378.7,347.86,1.0,347.86
1379.85,347.88,1.0,347.88
1380.45,347.88,1.0,347.88
1381.0,347.89,1.0,347.89
1381.6,347.89,1.0,347.89
1382.2,347.9,1.0,347.9
1382.75,347.9,1.0,347.9
1383.35,347.92,1.0,347.92
1383.95,347.92,1.0,347.92
1384.5,347.93,1.0,347.93
1385.1,347.93,1.0,347.93
1385.7,347.94,1.0,347.94
1386.25,347.95,1.0,347.95
1386.85,347.96,1.0,347.96
1387.45,347.96,1.0,347.96
1388.0,347.97,1.0,347.97
1388.6,347.97,1.0,347.97
1389.2,347.98,1.0,347.98
1389.75,347.98,1.0,347.98
1390.35,347.99,1.0,347.99
1390.95,348.0,1.0,348.0
1391.5,348.01,1.0,348.01
1392.1,348.01,1.0,348.01
1392.7,348.02,1.0,348.02
1393.25,348.03,1.0,348.03
1393.85,348.03,2.0,696.06
1394.45,348.03,1.0,348.03
1395.0,348.05,1.0,348.05
1395.6,348.05,1.0,348.05
1396.2,348.06,1.0,348.06
1396.75,348.06,1.0,348.06
1397.35,348.07,1.0,348.07
1397.95,348.08,1.0,348.08
1398.5,348.09,1.0,348.09
1399.1,348.09,1.0,348.09
1399.7,348.1,2.0,696.2
1400.25,348.11,1.0,348.11
1400.85,348.11,1.0,348.11
1401.45,348.11,1.0,348.11
1402.0,348.12,2.0,696.24
1402.6,348.13,1.0,348.13
1403.75,348.14,1.0,348.14
1404.35,348.15,1.0,348.15
1404.95,348.16,1.0,348.16
1405.5,348.16,1.0,348.16
1406.1,348.16,1.0,348.16
1406.7,348.17,1.0,348.17
1407.25,348.18,1.0,348.18
1407.85,348.19,1.0,348.19
1408.45,348.19,1.0,348.19
1409.0,348.2,1.0,348.2
1409.6,348.2,1.0,348.2
1411.35,348.22,1.0,348.22
1412.55,348.24,1.0,348.24
1413.1,348.24,1.0,348.24
1413.7,348.25,1.0,348.25
1414.25,348.25,1.0,348.25
1414.85,348.26,1.0,348.26
1415.45,348.26,1.0,348.26
1416.05,348.27,1.0,348.27
1416.6,348.28,1.0,348.28
1417.8,348.28,1.0,348.28
1418.35,348.29,1.0,348.29
1418.95,348.3,2.0,696.6
1419.55,348.31,1.0,348.31
1420.1,348.31,2.0,696.62
1420.7,348.32,1.0,348.32
1421.3,348.32,1.0,348.32
1421.85,348.33,1.0,348.33
1422.45,348.33,1.0,348.33
1423.05,348.34,1.0,348.34
1423.6,348.35,2.0,696.7
1424.2,348.36,2.0,696.72
1424.8,348.36,1.0,348.36
1425.35,348.37,1.0,348.37
1425.95,348.37,1.0,348.37
1426.55,348.38,1.0,348.38
1427.7,348.39,1.0,348.39
1428.3,348.39,1.0,348.39
1429.45,348.4,1.0,348.4
1430.05,348.41,1.0,348.41
1430.6,348.42,1.0,348.42
1431.2,348.42,1.0,348.42
1431.8,348.43,1.0,348.43
1432.95,348.44,1.0,348.44
1433.55,348.45,1.0,348.45
1434.1,348.45,1.0,348.45
1434.7,348.46,1.0,348.46
1435.3,348.46,1.0,348.46
1435.85,348.47,1.0,348.47
1436.45,348.47,1.0,348.47
1437.05,348.48,1.0,348.48
1437.6,348.48,1.0,348.48
1438.2,348.49,1.0,348.49
1439.35,348.5,1.0,348.5
1439.95,348.51,1.0,348.51
1440.55,348.52,1.0,348.52
1441.1,348.52,2.0,697.04
1442.3,348.53,1.0,348.53
1442.85,348.54,1.0,348.54
1443.45,348.54,2.0,697.08
1444.05,348.55,1.0,348.55
1444.6,348.55,1.0,348.55
1445.2,348.56,1.0,348.56
1445.8,348.56,1.0,348.56
1446.95,348.57,2.0,697.14
1447.55,348.58,1.0,348.58
1448.1,348.58,2.0,697.16
1448.7,348.59,1.0,348.59
1449.3,348.6,1.0,348.6
1449.9,348.6,1.0,348.6
1450.45,348.6,1.0,348.6
1451.05,348.61,1.0,348.61
1451.6,348.62,1.0,348.62
1452.2,348.63,1.0,348.63
1452.8,348.62,1.0,348.62
1453.95,348.64,1.0,348.64
1454.55,348.65,1.0,348.65
1455.15,348.65,1.0,348.65
1455.7,348.65,1.0,348.65
1456.3,348.66,1.0,348.66
1457.45,348.67,1.0,348.67
1458.05,348.68,1.0,348.68
1458.65,348.68,2.0,697.36
1459.2,348.69,1.0,348.69
1459.8,348.69,1.0,348.69
1460.4,348.7,1.0,348.7
1460.95,348.7,1.0,348.7
1461.55,348.71,1.0,348.71
1462.15,348.71,1.0,348.71
1462.7,348.72,1.0,348.72
1463.3,348.72,1.0,348.72
1463.9,348.73,1.0,348.73
1464.45,348.73,2.0,697.46
1465.05,348.74,1.0,348.74
1465.65,348.74,1.0,348.74
1466.2,348.75,1.0,348.75
1466.8,348.75,1.0,348.75
1467.4,348.76,1.0,348.76
1467.95,348.77,2.0,697.54
1468.55,348.77,2.0,697.54
1469.15,348.77,1.0,348.77
1469.7,348.78,1.0,348.78
1470.3,348.79,1.0,348.79
1470.9,348.79,1.0,348.79
1471.45,348.79,1.0,348.79
1472.05,348.8,1.0,348.8
1473.2,348.81,1.0,348.81
1473.8,348.81,1.0,348.81
1474.4,348.82,1.0,348.82
1474.95,348.83,1.0,348.83
1475.55,348.83,2.0,697.66
1476.15,348.83,1.0,348.83
1476.7,348.84,1.0,348.84
1477.3,348.85,1.0,348.85
1477.9,348.85,1.0,348.85
1478.45,348.85,1.0,348.85
1479.65,348.87,1.0,348.87
1480.2,348.87,1.0,348.87
1480.8,348.87,1.0,348.87
1481.4,348.88,1.0,348.88
1481.95,348.89,1.0,348.89
1482.55,348.89,1.0,348.89
1483.15,348.89,2.0,697.78
1483.7,348.9,1.0,348.9
1484.3,348.91,1.0,348.91
1484.9,348.91,1.0,348.91
1485.45,348.91,1.0,348.91
1486.05,348.92,2.0,697.84
1487.8,348.93,2.0,697.86
1488.4,348.94,1.0,348.94
1488.95,348.95,1.0,348.95
1490.15,348.95,1.0,348.95
1490.7,348.96,1.0,348.96
1491.3,348.97,1.0,348.97
1491.9,348.97,1.0,348.97
1492.5,348.97,1.0,348.97
1493.65,348.98,2.0,697.96
1494.25,348.99,1.0,348.99
