Time (s),MC Temp A,MC Temp B,MC Temp C
857.25,35.1,35.4,35.4
858.2,35.1,35.4,35.4
859.2,35.1,35.4,35.4
860.2,35.2,35.5,35.4
861.15,35.2,35.5,35.4
862.15,35.1,35.4,35.4
863.15,35.1,35.4,35.3
864.1,35.1,35.4,35.3
865.1,35.1,35.4,35.2
866.1,35.0,35.4,35.2
867.05,35.0,35.4,35.2
868.05,35.0,35.4,35.2
869.0,35.2,35.4,35.4
870.0,35.1,35.5,35.4
871.0,35.7,35.9,35.8
871.95,36.5,36.8,36.6
872.95,36.6,37.1,37.0
873.95,36.4,36.9,37.0
874.9,35.7,36.3,36.4
875.9,35.5,35.9,36.0
876.9,35.4,35.7,35.7
877.85,35.3,35.6,35.6
878.85,35.2,35.6,35.5
879.8,35.2,35.6,35.5
880.8,35.2,35.6,35.4
881.8,35.2,35.6,35.4
882.75,35.2,35.6,35.4
883.75,35.1,35.5,35.4
884.75,35.2,35.6,35.4
885.7,35.1,35.5,35.4
886.7,35.1,35.5,35.4
887.7,35.1,35.5,35.4
888.65,35.1,35.5,35.4
889.65,35.1,35.5,35.4
890.6,35.1,35.5,35.4
891.6,35.2,35.7,35.5
892.6,35.2,35.6,35.4
893.55,35.4,35.7,35.4
894.55,35.6,35.9,35.7
895.55,35.6,35.9,35.7
896.5,35.6,35.9,35.8
897.5,35.7,35.9,35.8
898.5,35.7,35.9,35.8
899.45,35.6,35.9,35.8
900.45,35.6,35.9,35.8
901.4,35.6,35.9,35.8
902.4,35.6,35.9,35.8
903.4,35.6,36.0,35.8
904.35,35.7,35.9,35.8
905.35,35.7,35.9,35.9
906.35,35.7,36.0,35.9
907.3,35.7,36.0,35.9
908.3,35.7,36.0,35.9
909.3,35.7,36.0,35.9
910.25,35.7,36.1,35.9
911.25,35.7,36.0,35.9
912.2,35.7,36.1,35.9
913.2,35.7,36.1,36.0
914.2,35.8,36.1,36.0
915.15,35.8,36.1,36.0
916.15,35.8,36.1,36.0
917.15,35.7,36.1,36.0
918.1,35.9,36.2,36.0
919.1,35.9,36.2,36.0
920.1,35.8,36.2,36.1
921.05,36.0,36.2,36.1
922.05,35.9,36.2,36.0
923.0,35.9,36.2,36.1
924.0,35.9,36.2,36.1
925.0,35.9,36.2,36.1
925.95,35.9,36.2,36.1
926.95,35.9,36.2,36.1
927.95,35.9,36.3,36.1
928.9,35.9,36.2,36.1
929.9,35.9,36.3,36.1
930.9,36.0,36.3,36.2
931.85,36.0,36.3,36.2
932.85,36.0,36.3,36.2
933.85,36.0,36.3,36.2
934.8,36.0,36.3,36.2
935.8,35.9,36.3,36.2
936.75,36.0,36.3,36.1
937.75,36.1,36.3,36.2
938.75,36.0,36.4,36.2
939.7,36.0,36.3,36.2
940.7,36.1,36.4,36.2
941.7,36.1,36.4,36.2
942.65,36.1,36.4,36.2
943.65,36.1,36.4,36.2
944.65,36.1,36.5,36.3
945.6,36.1,36.4,36.3
946.6,36.1,36.4,36.2
947.55,36.1,36.5,36.3
948.55,36.2,36.5,36.3
949.55,36.2,36.5,36.3
950.5,36.2,36.5,36.3
951.5,36.2,36.5,36.4
952.5,36.1,36.5,36.3
953.45,36.2,36.5,36.3
954.45,36.2,36.5,36.4
955.45,36.2,36.5,36.4
956.4,36.2,36.5,36.4
957.4,36.2,36.5,36.4
958.35,36.2,36.5,36.4
959.35,36.2,36.5,36.4
960.35,36.2,36.5,36.5
961.3,36.2,36.5,36.4
962.3,36.2,36.5,36.4
963.3,36.2,36.5,36.5
964.25,36.2,36.5,36.4
965.25,36.3,36.5,36.4
966.25,36.2,36.6,36.5
967.2,36.2,36.5,36.5
968.2,38.6,38.9,38.6
969.2,40.2,40.9,40.8
970.15,41.2,42.1,42.5
971.15,41.3,42.5,43.2
972.1,41.2,42.3,43.3
973.1,40.9,42.0,43.1
974.1,38.6,39.6,40.8
975.05,37.7,38.4,39.2
976.05,37.3,37.8,38.4
977.05,37.0,37.6,37.8
978.0,37.0,37.4,37.6
979.0,37.1,37.5,37.5
980.0,37.6,37.9,37.9
980.95,38.1,38.5,38.5
981.95,37.9,38.4,38.5
982.9,37.6,38.2,38.2
983.9,37.9,38.4,38.4
984.9,38.2,38.7,38.8
985.85,39.0,39.6,39.7
986.85,40.1,40.8,41.0
987.85,40.3,41.2,41.6
988.8,38.6,39.4,40.2
989.8,37.8,38.4,39.0
990.8,37.5,38.0,38.4
991.75,37.3,37.7,37.9
992.75,37.1,37.6,37.6
993.7,36.9,37.3,37.4
994.7,36.8,37.1,37.2
995.7,36.7,37.0,37.0
996.65,37.0,37.4,37.3
997.65,37.1,37.5,37.4
998.65,36.9,37.3,37.3
999.6,36.8,37.2,37.1
1000.6,36.8,37.1,37.0
1001.55,36.8,37.1,37.0
1002.55,36.8,37.0,37.0
1003.55,36.7,37.0,36.9
1004.5,36.7,37.0,36.8
1005.5,36.7,37.0,36.8
1006.5,36.7,37.0,36.8
1007.45,36.7,37.0,36.8
1008.45,36.7,37.0,36.8
1009.45,36.7,37.0,36.8
1010.4,36.7,37.0,36.8
1011.4,36.9,37.2,37.0
1012.4,37.8,38.1,37.9
1013.35,38.3,38.7,38.5
1014.35,38.2,38.7,38.7
1015.3,37.7,38.2,38.4
1016.3,37.2,37.6,37.9
1017.3,37.0,37.4,37.5
1018.25,36.9,37.3,37.3
1019.25,36.8,37.2,37.2
1020.25,36.8,37.2,37.1
1021.2,36.8,37.1,37.0
1022.2,36.8,37.1,37.0
1023.2,36.8,37.1,37.0
1024.15,36.8,37.0,37.0
1025.15,36.7,37.0,37.0
1026.1,36.7,37.0,36.9
1027.1,36.7,37.0,36.9
1028.1,36.7,37.0,36.8
1029.05,36.6,37.0,36.8
1030.05,36.6,37.0,36.8
1031.05,36.6,37.0,36.8
1032.0,36.6,36.9,36.8
1033.0,36.6,36.9,36.8
1034.0,36.6,36.9,36.8
1034.95,36.6,36.9,36.8
1035.95,36.6,36.9,36.8
1036.95,36.8,37.0,36.8
1037.9,37.1,37.3,36.9
1038.9,37.1,37.4,37.1
1039.85,37.1,37.3,37.1
1040.85,37.0,37.3,37.1
1041.85,37.0,37.3,37.0
1042.8,37.0,37.3,37.0
1043.8,37.0,37.3,37.1
1044.8,37.0,37.3,37.0
1045.75,37.0,37.3,37.0
1046.75,37.0,37.2,37.0
1047.75,36.9,37.2,37.0
1048.7,36.9,37.2,37.0
1049.7,36.9,37.1,37.0
1050.65,36.9,37.2,37.0
1051.65,36.9,37.2,37.0
1052.65,36.9,37.1,36.9
1053.6,36.8,37.1,36.9
1054.6,36.8,37.1,36.9
1055.6,36.8,37.1,36.9
1056.55,36.8,37.1,36.9
1057.55,36.8,37.1,36.9
1058.55,36.8,37.1,36.9
1059.5,37.0,37.2,37.0
1060.5,37.1,37.3,37.0
1061.45,37.1,37.3,37.1
1062.45,37.1,37.3,37.1
1063.45,37.1,37.3,37.1
1064.4,37.0,37.3,37.1
1065.4,37.0,37.3,37.0
1066.4,37.0,37.3,37.0
1067.35,37.0,37.3,37.0
1068.35,37.0,37.3,37.0
1069.35,37.0,37.3,37.0
1070.3,37.0,37.3,37.0
1071.3,36.9,37.2,37.0
1072.25,36.9,37.2,37.0
1073.25,36.9,37.3,37.0
1074.25,36.9,37.2,37.0
1075.2,36.8,37.2,37.0
1076.2,36.9,37.1,37.0
1077.2,36.9,37.1,36.9
1078.15,36.8,37.1,36.9
1079.15,36.8,37.1,36.9
1080.15,36.8,37.1,36.9
1081.1,36.8,37.1,36.9
1082.1,36.9,37.2,36.9
1083.05,37.1,37.3,37.0
1084.05,37.1,37.4,37.0
1085.05,37.2,37.3,37.1
1086.0,37.1,37.3,37.0
1087.0,37.1,37.3,37.0
1088.0,37.0,37.3,37.0
1088.95,37.0,37.3,37.0
1089.95,37.0,37.3,37.0
1090.95,37.0,37.3,37.0
1091.9,37.0,37.3,37.0
1092.9,37.0,37.3,37.0
1093.85,37.0,37.3,37.0
1094.85,37.0,37.2,37.0
1095.85,37.0,37.2,37.0
1096.8,36.9,37.2,37.0
1097.8,36.9,37.2,37.0
1098.8,36.9,37.1,36.9
1099.75,36.8,37.1,36.9
1100.75,36.8,37.1,36.9
1101.75,36.8,37.1,36.9
1102.7,36.8,37.1,36.9
1103.7,36.8,37.1,36.9
1104.65,36.8,37.1,36.9
1105.65,36.8,37.1,36.9
1106.65,36.8,37.1,36.9
1107.6,36.8,37.0,36.8
1108.6,36.8,37.0,36.8
1109.6,36.8,37.1,36.9
1110.55,36.7,37.0,36.8
1111.55,36.7,37.0,36.8
1112.55,36.7,37.0,36.8
1113.5,36.7,37.0,36.8
1114.5,36.7,37.0,36.8
1115.5,36.7,37.0,36.8
1116.45,36.6,37.0,36.8
1117.45,36.6,37.0,36.8
1118.4,36.6,37.0,36.8
1119.4,36.6,37.0,36.8
1120.4,36.6,37.0,36.8
1121.35,36.6,37.0,36.8
1122.35,36.6,36.9,36.8
1123.35,36.6,36.9,36.8
1124.3,36.6,36.9,36.8
1125.3,36.5,36.9,36.8
1126.3,36.6,36.9,36.8
1127.25,36.5,36.9,36.8
1128.25,36.5,36.9,36.8
1129.2,36.5,36.8,36.8
1130.2,36.5,36.9,36.8
1131.2,36.5,36.8,36.8
1132.15,36.5,36.9,36.7
1133.15,36.5,36.8,36.7
1134.15,36.5,36.8,36.8
1135.1,36.5,36.8,36.7
1136.1,36.5,36.8,36.7
1137.1,36.5,36.8,36.7
1138.05,36.5,36.8,36.7
1139.05,36.5,36.8,36.7
1140.05,36.5,36.8,36.7
1141.0,36.5,36.8,36.7
1142.0,36.5,36.8,36.6
1142.95,36.5,36.8,36.6
1143.95,36.5,36.8,36.6
1144.95,36.4,36.8,36.6
1145.9,36.5,36.8,36.6
1146.9,36.4,36.8,36.6
1147.9,36.4,36.8,36.6
1148.85,36.4,36.8,36.6
1149.85,36.4,36.8,36.6
1150.8,36.4,36.8,36.6
1151.8,36.4,36.8,36.6
1152.8,36.4,36.8,36.6
1153.75,36.4,36.8,36.6
1154.75,36.4,36.7,36.5
1155.75,36.4,36.6,36.5
1156.7,36.5,36.7,36.5
1157.7,36.4,36.7,36.5
1158.7,36.4,36.6,36.5
1159.65,36.4,36.6,36.5
1160.65,36.4,36.6,36.5
1161.65,36.4,36.6,36.5
1162.6,36.4,36.7,36.5
1163.6,36.4,36.7,36.5
1164.55,36.5,36.7,36.5
1165.55,36.5,36.7,36.5
1166.55,36.5,36.7,36.5
1167.5,36.5,36.7,36.5
1168.5,36.5,36.7,36.5
1169.5,36.5,36.7,36.5
1170.45,36.5,36.7,36.5
1171.45,36.5,36.7,36.5
1172.45,36.4,36.7,36.5
1173.4,36.4,36.6,36.5
1174.4,36.4,36.6,36.5
1175.35,36.4,36.6,36.5
1176.35,36.4,36.6,36.5
1177.35,36.4,36.6,36.5
1178.3,36.3,36.6,36.5
1179.3,36.4,36.6,36.5
1180.3,36.4,36.6,36.5
1181.25,36.3,36.6,36.5
1182.25,36.3,36.6,36.5
1183.2,36.3,36.6,36.5
1184.2,36.3,36.6,36.5
1185.2,36.3,36.6,36.5
1186.15,36.3,36.5,36.5
1187.15,36.3,36.6,36.5
1188.15,36.3,36.6,36.5
1189.1,36.2,36.5,36.5
1190.1,36.2,36.6,36.5
1191.1,36.3,36.6,36.5
1192.05,36.2,36.6,36.5
1193.05,36.2,36.5,36.5
1194.05,36.2,36.5,36.4
1195.0,36.2,36.5,36.5
1196.0,36.3,36.5,36.5
1196.95,36.2,36.5,36.5
1197.95,36.2,36.5,36.5
1198.95,36.2,36.5,36.5
1199.9,36.2,36.5,36.5
1200.9,36.2,36.5,36.4
1201.9,36.2,36.5,36.4
1202.85,36.2,36.5,36.4
1203.85,36.2,36.5,36.4
1204.85,36.2,36.5,36.4
1205.8,36.2,36.5,36.4
1206.8,36.2,36.5,36.4
1207.75,36.2,36.5,36.4
1208.75,36.2,36.5,36.4
1209.75,36.2,36.5,36.4
1210.7,36.2,36.5,36.4
1211.7,36.2,36.5,36.4
1212.7,36.2,36.5,36.4
1213.65,36.2,36.5,36.4
1214.65,36.2,36.5,36.4
1215.65,36.2,36.5,36.4
1216.6,36.2,36.5,36.4
1217.6,36.2,36.5,36.4
1218.6,36.2,36.5,36.4
1219.55,36.2,36.5,36.4
1220.55,36.2,36.5,36.4
1221.5,36.2,36.5,36.4
1222.5,36.2,36.5,36.4
1223.5,36.2,36.5,36.4
1224.45,36.2,36.5,36.3
1225.45,36.2,36.5,36.4
1226.45,36.2,36.5,36.4
1227.4,36.2,36.5,36.4
1228.4,36.2,36.5,36.4
1229.4,36.2,36.5,36.4
1230.35,36.2,36.5,36.4
1231.35,36.2,36.5,36.4
1232.3,36.1,36.5,36.4
1233.3,36.2,36.5,36.4
1234.3,36.2,36.5,36.3
1235.25,36.2,36.5,36.3
1236.25,36.1,36.5,36.4
1237.25,36.1,36.5,36.4
1238.2,36.2,36.5,36.4
1239.2,36.2,36.5,36.3
1240.2,36.1,36.5,36.3
1241.15,36.1,36.5,36.3
1242.15,36.1,36.5,36.3
1243.1,36.1,36.5,36.3
1244.1,36.1,36.4,36.3
1245.1,36.1,36.5,36.3
1246.05,36.1,36.5,36.3
1247.05,36.1,36.5,36.3
1248.05,36.1,36.4,36.3
1249.0,36.1,36.4,36.3
1250.0,36.1,36.5,36.3
1251.0,36.1,36.5,36.3
1251.95,36.1,36.4,36.4
1252.95,36.1,36.4,36.3
1253.9,36.1,36.4,36.3
1254.9,36.1,36.4,36.3
1255.9,36.1,36.4,36.3
1256.85,36.1,36.4,36.3
1257.85,36.1,36.4,36.3
1258.85,36.1,36.4,36.3
1259.8,36.1,36.4,36.3
1260.8,36.1,36.4,36.3
1261.8,36.1,36.4,36.3
1262.75,36.0,36.4,36.3
1263.75,36.1,36.4,36.3
1264.7,36.1,36.4,36.3
1265.7,36.0,36.4,36.3
1266.7,36.0,36.4,36.3
1267.65,36.1,36.4,36.3
1268.65,36.0,36.4,36.3
1269.65,36.1,36.4,36.3
1270.6,36.0,36.4,36.3
1271.6,36.0,36.4,36.3
1272.6,36.0,36.4,36.3
1273.55,36.0,36.4,36.3
1274.55,36.0,36.4,36.3
1275.5,36.0,36.4,36.3
1276.5,36.0,36.4,36.3
1277.5,36.2,36.5,36.4
1278.45,36.3,36.5,36.5
1279.45,36.5,36.8,36.5
1280.45,37.3,37.4,36.8
1281.4,37.4,37.6,37.2
1282.4,36.9,37.3,37.2
1283.4,36.5,36.9,37.0
1284.35,36.3,36.7,36.8
1285.35,36.2,36.7,36.7
1286.3,36.3,36.6,36.7
1287.3,36.2,36.7,36.6
1288.3,36.2,36.7,36.6
1289.25,36.2,36.6,36.6
1290.25,36.3,36.6,36.6
1291.25,36.2,36.7,36.6
1292.2,36.2,36.6,36.5
1293.2,36.2,36.6,36.6
1294.2,36.2,36.7,36.5
1295.15,36.2,36.6,36.5
1296.15,36.2,36.6,36.5
1297.15,36.2,36.6,36.5
1298.1,36.2,36.6,36.5
1299.1,36.2,36.6,36.5
1300.05,36.2,36.6,36.5
1301.05,36.2,36.6,36.5
1302.05,36.2,36.6,36.5
1303.0,36.2,36.6,36.5
1304.0,36.2,36.6,36.5
1305.0,36.2,36.6,36.5
1305.95,36.2,36.6,36.5
1306.95,36.2,36.6,36.5
1307.95,36.2,36.6,36.5
1308.9,36.2,36.6,36.5
1309.9,36.2,36.6,36.5
1310.85,36.2,36.6,36.5
1311.85,36.2,36.6,36.5
1312.85,36.2,36.6,36.5
1313.8,36.2,36.6,36.5
1314.8,36.2,36.5,36.5
1315.8,36.2,36.5,36.5
1316.75,36.2,36.5,36.5
1317.75,36.2,36.5,36.5
1318.75,36.2,36.5,36.5
1319.7,36.2,36.5,36.5
1320.7,36.2,36.5,36.5
1321.65,36.2,36.5,36.5
1322.65,36.2,36.5,36.5
1323.65,36.2,36.5,36.5
1324.6,36.2,36.5,36.5
1325.6,36.2,36.5,36.5
1326.6,36.2,36.5,36.5
1327.55,36.2,36.5,36.5
1328.55,36.2,36.5,36.5
1329.55,36.2,36.5,36.5
1330.5,36.2,36.5,36.5
1331.5,36.2,36.5,36.5
1332.45,36.2,36.5,36.5
1333.45,36.2,36.5,36.4
1334.45,36.2,36.5,36.5
1335.4,36.2,36.5,36.5
1336.35,36.2,36.5,36.4
1337.35,36.2,36.5,36.5
1338.3,36.2,36.5,36.5
1339.3,36.2,36.5,36.5
1340.3,36.2,36.5,36.5
1341.25,36.2,36.5,36.5
1342.25,36.2,36.5,36.4
1343.2,36.2,36.5,36.4
1344.2,36.2,36.5,36.5
1345.2,36.2,36.5,36.5
1346.15,36.2,36.5,36.4
1347.15,36.1,36.5,36.5
1348.15,36.2,36.5,36.4
1349.1,36.2,36.5,36.4
1350.1,36.2,36.5,36.4
1351.1,36.1,36.5,36.4
1352.05,36.1,36.5,36.4
1353.05,36.2,36.5,36.4
1354.0,36.1,36.5,36.4
1355.0,36.2,36.5,36.4
1356.0,36.1,36.5,36.4
1356.95,36.2,36.5,36.4
1357.95,36.1,36.5,36.4
1358.95,36.1,36.5,36.4
1359.9,36.1,36.5,36.4
1360.9,36.2,36.5,36.4
1361.9,36.1,36.5,36.4
1362.85,36.1,36.5,36.4
1363.85,36.1,36.5,36.4
1364.8,36.1,36.5,36.4
1365.8,36.1,36.5,36.4
1366.8,36.1,36.5,36.4
1367.75,36.1,36.4,36.4
1368.75,36.1,36.5,36.4
1369.75,36.1,36.5,36.4
1370.7,36.1,36.5,36.4
1371.7,36.1,36.5,36.4
1372.7,36.1,36.5,36.4
1373.65,36.1,36.5,36.4
1374.65,36.1,36.5,36.4
1375.65,36.1,36.5,36.4
1376.6,36.1,36.5,36.4
1377.6,36.1,36.5,36.4
1378.55,36.1,36.4,36.4
1379.55,36.1,36.5,36.4
1380.55,36.1,36.5,36.4
1381.5,36.1,36.5,36.4
1382.5,36.1,36.5,36.4
1383.5,36.1,36.5,36.4
1384.45,36.1,36.5,36.4
1385.45,36.1,36.5,36.4
1386.45,36.1,36.5,36.4
1387.4,36.1,36.5,36.4
1388.4,36.1,36.5,36.3
1389.35,36.1,36.5,36.4
1390.4,13.3,13.3,13.3
1391.4,26.7,26.7,26.7
1392.35,36.0,36.4,36.3
1393.35,36.1,36.5,36.4
1394.35,36.1,36.5,36.4
1395.3,36.1,36.5,36.4
1396.3,36.1,36.5,36.4
1397.3,36.1,36.5,36.4
1398.25,36.1,36.5,36.4
1399.25,36.1,36.5,36.4
1400.25,36.1,36.5,36.4
1401.2,36.1,36.5,36.4
1402.2,36.1,36.4,36.4
1403.15,36.1,36.4,36.4
1404.15,36.1,36.4,36.4
1405.15,36.1,36.4,36.4
1406.1,36.1,36.5,36.4
1407.1,36.1,36.5,36.4
1408.1,36.1,36.5,36.4
1409.05,36.1,36.5,36.3
1410.05,36.1,36.5,36.4
1411.05,36.1,36.4,36.4
1412.0,36.1,36.4,36.4
1413.0,36.1,36.4,36.4
1413.95,36.1,36.4,36.4
1414.95,36.1,36.4,36.4
1415.95,36.1,36.5,36.4
1416.9,36.1,36.5,36.4
1417.9,36.1,36.4,36.4
1418.9,36.1,36.5,36.3
1419.85,36.1,36.4,36.4
1420.85,36.1,36.4,36.4
1421.85,36.1,36.5,36.4
1422.8,36.1,36.5,36.4
1423.8,36.1,36.4,36.4
1424.8,36.1,36.4,36.4
1425.75,36.0,36.5,36.4
1426.75,36.1,36.4,36.4
1427.7,36.0,36.5,36.4
1428.7,36.1,36.4,36.3
1429.7,36.0,36.4,36.4
1430.65,36.1,36.4,36.3
1431.65,36.1,36.4,36.4
1432.65,36.1,36.5,36.4
1433.6,36.0,36.5,36.4
1434.6,36.1,36.5,36.4
1435.6,36.1,36.4,36.4
1436.55,36.0,36.5,36.3
1437.55,36.1,36.4,36.4
1438.5,36.1,36.4,36.4
1439.5,36.0,36.4,36.4
1440.5,36.1,36.5,36.4
1441.45,36.0,36.5,36.4
1442.45,36.0,36.5,36.4
1443.45,36.1,36.4,36.4
1444.4,36.1,36.4,36.4
1445.4,36.1,36.4,36.4
1446.4,36.1,36.4,36.4
1447.35,36.1,36.4,36.4
1448.35,36.1,36.4,36.4
1449.3,36.1,36.4,36.4
1450.3,36.1,36.4,36.4
1451.3,36.0,36.5,36.4
1452.25,36.1,36.4,36.4
1453.25,36.1,36.4,36.4
1454.25,36.1,36.5,36.4
1455.2,36.1,36.4,36.4
1456.2,36.1,36.4,36.4
1457.2,36.1,36.5,36.4
1458.15,36.0,36.4,36.4
1459.15,36.1,36.4,36.4
1460.1,36.1,36.4,36.4
1461.1,36.1,36.5,36.4
1462.1,36.0,36.4,36.4
1463.05,36.1,36.5,36.4
1464.05,36.1,36.4,36.4
1465.05,36.1,36.5,36.4
1466.0,36.1,36.4,36.4
1467.0,36.1,36.5,36.4
1468.0,36.1,36.4,36.4
1468.95,36.1,36.5,36.3
1469.95,36.1,36.5,36.4
1470.9,36.1,36.5,36.3
1471.9,36.1,36.4,36.4
1472.9,36.1,36.4,36.4
1473.85,36.1,36.4,36.4
1474.85,36.1,36.5,36.4
1475.85,36.1,36.5,36.4
1476.8,36.1,36.5,36.4
1477.8,36.1,36.4,36.4
1478.8,36.1,36.5,36.4
1479.75,36.1,36.5,36.4
1480.75,36.1,36.4,36.4
1481.7,36.2,36.6,36.5
1482.7,36.0,36.5,36.5
1483.7,35.9,36.2,36.3
1484.65,35.8,36.2,36.3
1485.65,35.8,36.2,36.2
1486.65,35.9,36.2,36.2
1487.6,35.9,36.2,36.2
1488.6,35.9,36.2,36.2
1489.6,35.9,36.2,36.2
1490.55,35.9,36.2,36.2
1491.55,35.9,36.2,36.2
1492.5,35.9,36.2,36.2
1493.5,35.9,36.2,36.2
1494.5,35.9,36.2,36.2
1495.45,35.9,36.2,36.2
1496.45,35.9,36.2,36.2
1497.45,35.9,36.2,36.2
1498.4,35.9,36.3,36.2
1499.4,35.9,36.3,36.2
1500.4,35.9,36.2,36.3
1501.35,35.9,36.3,36.3
1502.35,36.0,36.3,36.2
1503.35,36.0,36.4,36.3
1504.3,36.2,36.5,36.5
1505.3,36.6,36.8,36.6
1506.25,36.8,37.0,36.8
1507.25,36.7,37.0,36.9
1508.25,36.6,36.9,36.8
1509.2,36.5,36.9,36.8
1510.2,36.5,36.8,36.7
1511.2,36.3,36.8,36.7
1512.15,36.4,36.7,36.7
1513.15,36.5,36.8,36.7
1514.15,36.5,36.8,36.7
1515.1,36.5,36.8,36.7
1516.1,36.6,36.9,36.8
1517.05,36.6,36.9,36.8
1518.05,36.6,37.0,36.8
1519.05,36.6,36.9,36.8
1520.0,36.6,36.9,36.8
1521.0,37.5,37.7,37.6
1522.0,40.5,41.1,40.9
1522.95,41.7,42.6,42.9
1523.95,41.9,43.0,43.8
1524.95,41.6,42.7,43.7
1525.9,41.8,42.9,44.0
1526.9,39.8,40.9,42.1
1527.85,38.3,39.1,40.1
1528.85,37.7,38.3,39.0
1529.85,37.4,37.9,38.3
1530.8,37.2,37.6,37.9
1531.8,37.0,37.6,37.7
1532.8,37.3,37.7,37.7
1533.75,38.1,38.5,38.4
1534.75,38.7,39.2,39.1
1535.75,38.1,38.7,38.8
1536.7,38.1,38.6,38.7
1537.7,38.7,39.2,39.2
1538.65,39.5,40.1,40.2
1539.65,40.1,40.9,41.2
1540.65,40.2,41.0,41.5
1541.6,38.9,39.7,40.5
1542.6,38.1,38.8,39.4
1543.6,37.8,38.3,38.7
1544.55,37.5,38.0,38.3
1545.55,37.3,37.9,37.9
1546.55,37.2,37.5,37.7
1547.5,37.0,37.4,37.5
1548.5,37.0,37.3,37.3
1549.45,37.5,37.8,37.8
1550.45,37.5,37.9,37.9
1551.45,37.6,38.0,37.9
1552.4,37.7,38.2,38.1
1553.4,37.9,38.2,38.2
1554.4,37.9,38.3,38.3
1555.35,37.9,38.3,38.3
1556.35,37.9,38.3,38.4
1557.35,37.9,38.4,38.2
1558.3,37.9,38.3,38.1
1559.3,37.8,38.0,38.1
1560.3,37.4,37.8,37.9
1561.25,37.5,37.7,37.7
1562.25,37.3,37.7,37.6
1563.2,37.3,37.6,37.5
1564.2,37.3,37.6,37.5
1565.2,37.3,37.6,37.4
1566.15,37.3,37.6,37.4
1567.15,37.3,37.6,37.4
1568.15,37.3,37.6,37.4
1569.1,37.3,37.6,37.5
1570.1,37.3,37.6,37.4
1571.1,37.3,37.6,37.4
1572.05,37.3,37.6,37.4
1573.05,37.3,37.6,37.5
1574.0,37.3,37.6,37.4
1575.0,37.3,37.6,37.4
1576.0,37.3,37.6,37.4
1576.95,37.3,37.6,37.5
1577.95,37.3,37.6,37.4
1578.95,37.3,37.6,37.4
1579.9,37.3,37.6,37.4
1580.9,37.3,37.6,37.4
1581.9,37.3,37.6,37.4
1582.85,37.3,37.6,37.4
1583.85,37.3,37.6,37.4
1584.8,37.3,37.6,37.4
1585.8,37.3,37.6,37.3
1586.8,37.3,37.6,37.3
1587.75,37.3,37.6,37.3
1588.75,37.2,37.5,37.3
1589.75,37.4,37.6,37.3
1590.7,37.5,37.8,37.5
1591.7,37.5,37.8,37.6
1592.7,37.5,37.7,37.6
1593.65,37.3,37.6,37.6
1594.65,37.3,37.6,37.5
1595.6,37.3,37.6,37.5
1596.6,37.3,37.6,37.5
1597.6,37.3,37.6,37.5
1598.55,37.3,37.6,37.4
1599.55,37.3,37.6,37.4
1600.5,37.3,37.6,37.4
1601.45,37.3,37.6,37.4
1602.45,37.3,37.6,37.4
1603.45,37.3,37.6,37.4
1604.4,37.3,37.6,37.4
1605.4,37.3,37.6,37.4
1606.4,37.3,37.6,37.4
1607.35,37.3,37.6,37.4
1608.35,37.3,37.6,37.4
1609.3,37.3,37.6,37.4
1610.3,37.2,37.6,37.4
1611.3,37.2,37.5,37.3
1612.25,37.1,37.5,37.3
1613.25,37.3,37.6,37.4
1614.25,37.7,37.9,37.6
1615.2,37.9,38.2,37.9
1616.2,37.9,38.2,38.1
1617.2,37.7,38.1,38.1
1618.15,37.4,37.9,37.9
1619.15,37.3,37.7,37.8
1620.1,37.3,37.7,37.7
1621.1,37.2,37.6,37.6
1622.1,37.1,37.5,37.5
1623.05,37.1,37.5,37.4
1624.05,37.1,37.5,37.4
1625.05,37.1,37.5,37.4
1626.0,37.1,37.5,37.3
1627.0,37.1,37.5,37.3
1628.0,37.1,37.5,37.3
1628.95,37.1,37.5,37.3
1629.95,37.1,37.4,37.3
1630.9,37.1,37.5,37.3
1631.9,37.1,37.4,37.3
1632.9,37.1,37.4,37.3
1633.85,37.1,37.5,37.3
1634.85,37.0,37.4,37.3
1635.85,37.1,37.4,37.3
1636.8,37.1,37.4,37.3
1637.8,37.0,37.4,37.3
1638.8,37.2,37.6,37.4
1639.75,37.7,38.0,37.9
1640.75,37.9,38.2,38.2
1641.7,38.1,38.5,38.4
1642.7,38.2,38.5,38.4
1643.7,38.2,38.6,38.5
1644.65,37.9,38.4,38.6
1645.65,37.5,37.9,38.1
1646.65,37.3,37.6,37.8
1647.6,37.3,37.6,37.6
1648.6,37.3,37.6,37.5
1649.6,37.3,37.6,37.5
1650.55,37.3,37.6,37.5
1651.55,37.3,37.6,37.4
1652.5,37.3,37.6,37.4
1653.5,37.3,37.6,37.4
1654.5,37.3,37.6,37.4
1655.45,37.3,37.6,37.4
1656.45,37.3,37.6,37.3
1657.45,37.2,37.5,37.4
1658.4,37.2,37.6,37.4
1659.4,37.2,37.5,37.3
1660.4,37.2,37.5,37.3
1661.35,37.2,37.5,37.3
1662.35,37.2,37.5,37.3
1663.3,37.2,37.5,37.3
1664.3,37.2,37.5,37.3
1665.3,37.2,37.5,37.3
1666.25,37.2,37.5,37.3
1667.25,37.1,37.5,37.3
1668.25,37.1,37.4,37.3
1669.2,37.1,37.5,37.3
1670.2,37.1,37.5,37.3
1671.2,37.1,37.4,37.3
