Time (s),Inlet Water Temp (C),Outlet Water Temp (C),Inlet Air Temp (C),Outlet Air Temp (C)
1582.45,34.8,151.4,35.46,26.89
1582.95,34.9,151.4,35.56,26.91
1583.45,34.6,151.4,35.61,26.93
1583.95,34.7,151.4,35.64,27.1
1584.45,33.2,151.4,35.64,27.14
1584.95,34.8,151.4,35.23,26.96
1585.4,35.2,151.4,35.18,26.77
1585.9,34.7,151.4,35.18,26.75
1586.4,34.9,151.4,35.18,26.68
1586.9,34.5,151.4,35.72,26.89
1587.4,34.7,151.4,36.44,26.72
1587.9,34.4,151.4,36.08,26.49
1588.4,34.8,151.4,35.97,26.49
1588.9,35.0,151.4,36.47,26.56
1589.4,35.0,151.4,36.28,26.49
1589.9,34.7,151.4,36.36,26.33
1590.35,35.1,151.4,36.23,25.89
1590.85,34.8,151.4,36.39,25.57
1591.35,34.8,151.4,36.52,26.1
1591.85,34.7,151.4,36.47,25.23
1592.35,34.8,151.4,36.54,25.39
1592.85,34.9,151.4,36.57,25.41
1593.35,34.8,151.4,36.39,25.11
1593.85,34.8,151.4,36.93,25.02
1594.35,32.8,151.4,36.36,25.27
1594.85,35.0,151.4,36.67,25.41
1595.3,35.0,151.4,36.67,25.68
1595.8,35.0,151.4,36.86,25.64
1596.3,36.1,151.4,37.41,24.95
1596.8,34.9,151.4,36.75,26.03
1597.3,35.0,151.4,36.73,25.66
1597.8,35.1,151.4,36.65,25.39
1598.3,34.9,151.4,36.52,25.5
1598.8,35.1,151.4,36.28,25.62
1599.3,34.7,151.4,36.21,25.96
1599.8,35.0,151.4,36.1,26.17
1600.25,34.8,151.4,35.82,26.07
1600.7,34.9,151.4,35.48,26.19
1601.2,35.4,151.4,35.77,26.38
1601.7,34.9,151.4,36.08,26.44
1602.2,35.0,151.4,35.92,26.28
1602.7,35.1,151.4,36.1,26.26
1603.2,35.0,151.4,36.39,26.28
1603.7,35.0,151.4,36.52,25.96
1604.2,34.7,151.4,36.36,25.55
1604.7,34.7,151.4,36.41,25.46
1605.15,34.9,151.4,36.39,25.41
1605.65,35.2,151.4,36.31,25.14
1606.15,34.8,151.4,36.34,25.18
1606.65,35.2,151.4,36.34,25.36
1607.15,34.8,151.4,36.31,25.16
1607.65,35.1,151.4,36.28,25.18
1608.15,35.0,151.4,36.15,25.3
1608.65,35.2,151.4,36.28,25.2
1609.15,34.8,151.4,36.36,25.34
1609.65,34.1,151.4,36.8,25.18
1610.15,33.9,151.4,37.46,24.16
1610.6,35.2,151.4,36.26,24.82
1611.1,35.2,151.4,35.97,25.0
1611.6,35.0,151.4,36.05,25.09
1612.1,34.8,151.4,36.0,24.28
1612.6,35.8,151.4,35.66,25.89
1613.1,35.8,151.4,36.18,25.27
1613.6,35.3,151.4,36.13,25.16
1614.1,32.2,151.4,36.05,25.5
1614.6,35.0,151.4,36.1,25.71
1615.1,34.2,151.4,32.25,25.82
1615.55,35.3,151.4,36.26,25.89
1616.05,34.3,151.4,36.34,26.1
1616.55,34.3,151.4,36.13,26.28
1617.05,34.8,151.4,36.26,26.44
1617.55,34.5,151.4,36.23,26.51
1618.05,35.1,151.4,36.93,26.65
1618.55,34.8,151.4,36.21,26.75
1619.05,35.0,151.4,36.15,26.54
1619.55,35.0,151.4,35.97,26.38
1620.05,35.2,151.4,36.03,26.33
1620.5,35.0,151.4,35.97,26.19
1621.0,35.0,151.4,35.77,26.35
1621.5,34.9,151.4,35.72,26.31
1622.0,35.1,151.4,35.64,26.33
1622.5,35.3,151.4,35.54,26.28
1623.0,34.9,151.4,35.72,26.42
1623.5,34.9,151.4,36.0,26.58
1624.0,35.0,151.4,35.92,26.72
1624.5,35.0,151.4,35.92,26.49
1625.0,35.0,151.4,35.92,26.7
1625.45,35.4,151.4,36.26,26.86
1625.95,35.1,151.4,36.21,26.54
1626.45,34.8,151.4,36.6,26.68
1626.95,35.0,151.4,36.31,26.58
1627.45,35.3,151.4,36.26,26.65
1627.95,35.0,151.4,36.13,26.51
1628.45,34.9,151.4,36.15,26.72
1628.95,35.0,151.4,36.05,26.63
1629.45,34.8,151.4,35.38,26.58
1629.95,35.0,151.4,35.46,26.47
1630.4,35.0,151.4,35.61,26.4
1630.9,35.2,151.4,35.74,26.35
1631.4,35.2,151.4,35.72,25.96
1631.9,35.0,151.4,35.51,25.62
1632.4,35.1,151.4,35.69,25.75
1632.9,35.0,151.4,35.72,25.8
1633.4,34.8,151.4,34.51,25.8
1633.9,34.8,151.4,33.12,25.91
1634.4,35.2,151.4,32.18,25.96
1634.9,35.0,151.4,31.21,26.14
1635.4,34.9,151.4,30.19,26.49
1635.85,35.0,151.4,29.56,26.47
1636.35,35.0,151.4,30.09,26.31
1636.85,34.8,151.4,30.0,26.28
1637.35,34.9,151.4,29.95,26.24
1637.85,33.1,151.4,29.9,26.54
1638.35,36.9,151.4,32.37,24.43
1638.85,34.8,151.4,30.5,26.07
1639.35,35.2,151.4,30.24,26.26
1639.85,35.2,151.4,30.82,26.26
1640.35,34.8,151.4,31.29,26.35
1640.8,34.7,151.4,31.26,26.14
1641.3,34.8,151.4,31.53,26.21
1641.8,34.9,151.4,32.18,26.54
1642.3,37.8,151.4,32.95,26.4
1642.8,35.0,151.4,32.67,26.38
1643.3,34.9,151.4,32.0,26.03
1643.8,40.7,151.4,30.99,25.78
1644.3,34.9,151.4,29.95,26.14
1644.8,35.0,151.4,23.65,26.72
1645.3,35.9,151.4,28.15,27.73
1645.75,35.0,151.4,27.66,28.87
1646.25,35.0,151.4,25.59,29.92
1646.75,34.2,151.4,27.21,30.87
1647.25,34.7,151.4,27.33,31.56
1647.75,34.7,151.4,27.47,32.05
1648.25,34.8,151.4,27.61,32.47
1648.75,34.8,151.4,27.75,32.85
1649.25,34.8,151.4,27.92,33.17
1649.75,35.0,151.4,28.2,33.12
1650.25,34.9,151.4,28.34,33.55
1650.7,35.0,151.4,28.44,33.65
1651.2,34.7,151.4,28.41,34.03
1651.7,34.7,151.4,28.37,34.21
1652.2,34.8,151.4,28.68,34.41
1652.7,34.7,151.4,28.96,34.72
1653.2,34.7,151.4,28.89,34.77
1653.7,34.9,151.4,28.96,34.72
1654.2,34.8,151.4,29.03,34.89
1654.7,34.8,151.4,28.87,35.07
1655.2,34.9,151.4,28.77,35.12
1655.65,34.6,151.4,28.96,35.33
1656.15,34.6,151.4,29.06,35.48
1656.65,34.8,151.4,28.91,35.43
1657.15,34.8,151.4,29.03,35.56
1657.65,34.7,151.4,29.06,35.66
1658.15,34.8,151.4,28.94,35.82
1658.65,34.7,151.4,28.77,35.84
1659.15,34.5,151.4,28.87,36.1
1659.65,34.5,151.4,28.68,35.9
1660.15,34.7,151.4,28.01,36.0
1660.6,34.7,151.4,27.94,35.95
1661.1,34.4,151.4,28.04,36.05
1661.6,34.8,151.4,28.34,35.95
1662.1,34.6,151.4,28.34,36.03
1662.6,34.3,151.4,28.18,35.84
1663.1,34.6,151.4,27.89,35.9
1663.6,34.7,151.4,27.92,35.9
1664.1,34.6,151.4,28.2,36.03
1664.6,34.5,151.4,28.2,36.15
1665.1,34.7,151.4,27.82,36.13
1666.05,34.9,151.4,28.08,36.15
1666.55,34.6,151.4,28.22,36.18
1667.05,34.6,151.4,28.15,36.31
1667.55,34.7,151.4,27.63,36.23
1668.05,34.8,151.4,27.47,36.31
1668.55,34.7,151.4,27.73,36.05
1669.05,34.4,151.4,27.99,35.69
1669.55,34.7,151.4,28.2,35.64
1670.05,34.3,151.4,28.53,35.69
1670.55,34.7,151.4,28.51,35.84
1671.0,34.8,151.4,28.84,35.56
1671.5,34.8,151.4,28.96,35.28
1672.0,34.6,151.4,28.79,35.46
1672.5,34.6,151.4,28.79,35.59
1673.0,34.6,151.4,28.68,35.56
1673.5,34.6,151.4,28.44,35.69
1674.0,34.8,151.4,28.51,35.97
1674.5,34.5,151.4,28.34,35.95
1675.0,34.5,151.4,28.53,36.1
1675.5,34.3,151.4,28.49,36.03
1675.95,34.8,151.4,28.46,36.0
1676.45,34.6,151.4,28.32,36.23
1676.95,34.6,151.4,28.22,36.15
1677.45,34.6,151.4,28.25,36.28
1677.95,34.6,151.4,28.34,35.97
1678.45,34.5,151.4,28.79,35.43
1678.95,34.6,151.4,28.72,35.51
1679.45,34.8,151.4,28.65,35.82
1679.95,34.7,151.4,28.49,35.59
1680.45,34.4,151.4,28.49,35.51
1680.9,34.7,151.4,28.53,35.2
1681.4,34.7,151.4,28.58,34.79
1681.9,34.5,151.4,28.58,34.84
1682.4,34.5,151.4,29.06,35.0
1682.9,34.6,151.4,28.89,35.0
1683.4,34.7,151.4,28.82,35.23
1683.9,34.4,151.4,28.53,35.2
1684.4,34.7,151.4,28.58,35.41
1684.9,34.7,151.4,28.37,35.56
1685.4,34.7,151.4,28.34,35.72
1685.85,34.7,151.4,28.25,35.38
1686.35,34.8,151.4,28.3,35.18
1686.85,34.4,151.4,28.41,35.0
1687.35,34.4,151.4,28.27,35.07
1687.85,34.4,151.4,28.22,35.28
1688.35,34.6,151.4,28.04,35.56
1688.85,34.8,151.4,28.32,35.59
1689.35,34.6,151.4,28.37,35.33
1689.85,34.8,151.4,28.46,35.46
1690.35,34.7,151.4,28.6,35.05
1690.8,34.8,151.4,28.68,35.05
1691.3,34.7,151.4,28.41,35.2
1691.8,34.4,151.4,28.2,35.38
1692.3,34.4,151.4,28.08,35.41
1692.8,34.8,151.4,28.08,35.48
1693.3,34.8,151.4,28.49,35.61
1693.8,34.7,151.4,28.82,35.33
1694.3,34.3,151.4,29.22,34.89
1694.8,34.8,151.4,29.49,34.16
1695.3,34.9,151.4,29.71,33.93
1696.25,34.6,151.4,30.0,33.1
1696.75,34.5,151.4,29.92,32.92
1697.25,34.5,151.4,29.8,32.9
1697.75,34.5,151.4,29.66,32.97
1698.25,34.4,151.4,29.49,33.15
1698.75,34.5,151.4,29.25,33.5
1699.25,34.7,151.4,29.18,33.37
1699.75,35.0,151.4,29.22,32.97
1700.25,34.5,151.4,29.37,32.1
1700.75,34.7,151.4,29.51,31.68
1701.2,34.4,151.4,29.46,31.34
1701.7,34.7,151.4,29.63,31.07
1702.2,34.7,151.4,30.04,30.5
1702.7,34.7,151.4,30.29,30.09
1703.2,34.6,151.4,30.46,29.75
1703.7,34.7,151.4,30.33,29.63
1704.2,34.5,151.4,30.02,29.66
1704.7,34.6,151.4,29.56,30.02
1705.2,34.9,151.4,29.34,30.48
1705.7,34.3,151.4,29.22,30.97
1706.15,34.6,151.4,28.91,31.21
1706.65,34.9,151.4,28.77,31.39
1707.15,35.9,151.4,28.75,31.61
1707.65,34.4,151.4,28.75,32.08
1708.15,34.6,151.4,28.75,32.5
1708.65,34.6,151.4,28.6,32.85
1709.15,34.6,151.4,28.68,33.12
1709.65,34.6,151.4,28.41,33.15
1710.15,34.5,151.4,28.27,32.97
1710.65,34.6,151.4,28.13,32.82
1711.1,34.8,151.4,28.13,33.07
1711.6,34.9,151.4,28.46,32.72
1712.1,34.4,151.4,28.58,32.85
1712.6,34.6,151.4,28.37,33.1
1713.1,34.6,151.4,28.3,33.27
1713.6,34.7,151.4,28.44,33.73
1714.1,33.1,151.4,29.32,33.22
1714.6,34.6,151.4,28.49,34.11
1715.1,34.9,151.4,28.6,34.16
1715.6,34.4,151.4,28.41,33.58
1716.05,34.7,151.4,28.18,32.75
1716.55,34.6,151.4,28.13,31.8
1717.05,34.5,151.4,28.22,30.97
1717.55,34.5,151.4,28.37,30.55
1718.05,34.7,151.4,28.6,30.04
1718.55,34.8,151.4,29.03,29.68
1719.05,34.5,151.4,29.32,29.18
1719.55,34.7,151.4,29.73,28.94
1720.05,34.8,151.4,30.07,28.68
1720.55,34.6,151.4,30.46,28.6
1721.05,34.7,151.4,30.72,28.87
1721.5,34.7,151.4,30.7,28.84
1722.0,34.6,151.4,30.85,29.06
1722.5,34.7,151.4,30.6,29.39
1723.0,35.0,151.4,30.58,29.46
1723.5,34.7,151.4,30.6,29.8
1724.0,34.7,151.4,30.82,29.83
1724.5,34.7,151.4,31.07,30.16
1725.0,34.9,151.4,30.87,30.24
1725.5,34.8,151.4,30.63,30.53
1726.0,34.9,151.4,30.63,30.87
1726.45,34.5,151.4,30.24,30.9
1726.95,35.0,151.4,29.95,30.72
1727.45,35.0,151.4,29.85,30.6
1727.95,34.9,151.4,30.19,30.43
1728.45,34.7,151.4,30.12,30.02
1728.95,34.7,151.4,30.46,29.92
1729.45,34.9,151.4,30.58,29.8
1729.95,34.6,151.4,30.68,29.63
1730.45,34.9,151.4,30.63,29.71
1730.95,34.7,151.4,30.7,29.44
1731.4,34.9,151.4,30.58,29.27
1731.9,35.0,151.4,30.09,29.51
1732.4,34.8,151.4,29.75,29.68
1732.9,34.6,151.4,29.68,29.8
1733.4,34.8,151.4,29.63,29.8
1733.9,34.9,151.4,29.63,29.8
1734.4,34.7,151.4,29.66,29.83
1734.9,34.8,151.4,29.51,29.83
1735.4,35.0,151.4,29.73,30.33
1735.9,34.9,151.4,29.51,30.58
1736.35,34.8,151.4,29.2,31.14
1736.85,34.6,151.4,29.01,31.58
1737.35,34.7,151.4,28.7,31.46
1737.85,34.7,151.4,28.32,30.12
1738.35,35.1,151.4,28.01,29.15
1738.85,35.1,151.4,27.96,28.49
1739.35,34.8,151.4,28.25,28.18
1739.85,34.9,151.4,28.39,27.99
1740.35,34.7,151.4,28.32,27.73
1740.85,34.8,151.4,28.18,27.56
1741.3,34.9,151.4,28.3,27.38
1741.8,35.0,151.4,28.44,27.59
1742.3,35.2,151.4,28.6,27.56
1742.8,34.9,151.4,28.89,27.78
1743.3,34.9,151.4,29.06,27.92
1743.8,34.9,151.4,29.2,28.3
1744.3,35.0,151.4,29.11,28.65
1744.8,34.8,151.4,29.15,29.32
1745.3,34.6,151.4,29.37,29.92
1745.8,34.7,151.4,29.44,30.38
1746.25,34.9,151.4,29.27,30.41
1746.75,34.6,151.4,29.2,30.55
1747.25,34.9,151.4,29.08,30.43
1747.75,34.9,151.4,29.01,30.6
1748.25,34.7,151.4,29.08,31.14
1748.75,35.0,151.4,29.18,31.73
1749.25,34.7,151.4,29.25,32.25
1749.75,35.0,151.4,29.22,32.57
1750.25,34.7,151.4,29.08,33.05
1750.75,34.9,151.4,28.87,33.22
1751.25,34.7,151.4,28.77,33.55
1751.7,35.0,151.4,28.84,33.8
1752.2,34.9,151.4,28.63,33.8
1752.7,34.8,151.4,28.58,33.4
1753.2,34.7,151.4,28.13,33.47
1753.7,35.1,151.4,28.3,33.65
1754.2,34.6,151.4,28.32,33.88
1754.7,35.2,151.4,28.2,34.13
1755.2,35.0,151.4,28.34,34.26
1755.7,35.0,151.4,28.25,34.54
1756.2,34.5,151.4,28.06,34.44
1756.65,34.9,151.4,28.08,34.11
1757.15,34.8,151.4,28.27,34.13
1757.65,34.8,151.4,28.27,33.85
1758.15,34.8,151.4,27.99,33.58
1758.65,34.6,151.4,27.89,33.42
1759.15,34.8,151.4,27.92,33.2
1759.65,35.0,151.4,28.01,33.5
1760.15,34.6,151.4,27.85,33.65
1760.65,34.8,151.4,27.63,33.95
1761.15,34.9,151.4,27.54,33.9
1761.6,34.9,151.4,27.52,33.78
1762.1,34.7,151.4,27.47,33.55
1762.6,35.0,151.4,27.45,33.07
1763.1,34.7,151.4,27.52,32.97
1763.6,34.5,151.4,27.35,32.85
1764.1,34.0,151.4,28.08,32.2
1764.6,33.6,151.4,26.7,33.9
1765.1,34.7,151.4,27.47,32.77
1765.6,34.6,151.4,27.68,32.97
1766.1,34.7,151.4,27.87,33.42
1766.55,34.8,151.4,28.49,33.47
1767.05,34.3,151.4,28.15,33.7
1767.55,34.7,151.4,27.92,34.0
1768.05,34.5,151.4,27.7,34.23
1768.55,34.6,151.4,27.99,34.59
1769.05,34.6,151.4,27.94,34.87
1769.55,34.7,151.4,28.04,34.84
1770.05,34.2,151.4,27.92,35.18
1770.55,34.7,151.4,27.96,35.51
1771.05,34.6,151.4,25.96,36.26
1771.5,34.6,151.4,27.94,35.69
1772.0,33.0,151.4,28.91,33.98
1772.5,34.6,151.4,30.63,31.39
1773.0,34.9,151.4,31.98,30.21
1773.5,35.5,151.4,32.82,28.3
1774.0,35.0,151.4,33.65,27.17
1774.5,34.5,151.4,34.41,26.79
1775.0,34.3,151.4,34.64,26.4
1775.5,34.5,151.4,35.36,26.28
1776.0,34.7,151.4,35.51,26.61
1776.45,35.1,151.4,35.87,26.56
1776.95,34.5,151.4,36.18,26.58
1777.45,34.8,151.4,36.15,26.63
1777.95,35.0,151.4,36.36,26.31
1778.45,34.8,151.4,36.23,26.01
1778.95,34.5,151.4,36.39,26.19
1779.45,36.1,151.4,36.36,26.56
1779.95,34.7,151.4,36.41,26.42
1780.45,35.4,151.4,36.36,26.72
1780.95,35.3,151.4,36.34,26.4
1781.45,35.4,151.4,36.41,26.44
1781.9,35.2,151.4,36.6,26.17
1782.4,35.5,151.4,36.49,26.47
1782.9,35.4,151.4,36.41,26.21
1783.4,35.0,151.4,36.73,26.26
1783.9,35.4,151.4,36.65,26.7
1784.4,34.4,151.4,36.52,26.54
1784.9,34.9,151.4,37.61,26.61
1785.4,35.3,151.4,36.6,26.79
1785.9,35.3,151.4,36.78,26.14
1786.4,35.2,151.4,36.49,25.94
1786.85,34.1,151.4,30.48,25.64
1787.35,35.2,151.4,36.54,25.94
1787.85,35.0,151.4,36.39,25.73
1788.35,35.3,151.4,36.6,26.14
1788.85,35.0,151.4,36.44,25.52
1789.35,34.9,151.4,36.54,25.87
1789.85,34.9,151.4,36.36,25.5
1790.35,35.2,151.4,36.52,25.82
1790.85,35.3,151.4,36.41,25.75
1791.35,35.2,151.4,36.6,26.51
1791.8,34.5,151.4,36.47,25.18
1792.3,35.3,151.4,36.52,24.95
1792.8,35.2,151.4,36.31,24.93
1793.3,35.2,151.4,36.52,25.43
1793.8,34.8,151.4,36.52,25.46
1794.3,35.1,151.4,36.36,25.66
1794.8,35.1,151.4,35.43,26.03
1795.3,35.0,151.4,34.97,26.4
1795.8,35.0,151.4,34.77,26.01
1796.3,34.9,151.4,35.33,26.19
1796.75,34.7,151.4,35.02,26.24
1797.25,34.9,151.4,35.36,26.33
1797.75,35.0,151.4,35.43,41.74
1798.25,35.0,151.4,36.13,26.1
1798.75,35.1,151.4,35.64,25.96
1799.25,34.9,151.4,35.84,26.26
1799.75,35.1,151.4,35.9,25.71
1800.25,34.2,151.4,36.05,25.75
1800.75,35.0,151.4,36.1,25.8
1801.25,35.0,151.4,36.23,25.87
1801.7,34.9,151.4,36.88,26.28
1802.2,35.1,151.4,33.58,26.26
1802.7,35.3,151.4,37.12,26.77
1803.2,34.9,151.4,36.52,26.91
1803.7,35.2,151.4,36.26,26.96
1804.2,34.9,151.4,36.78,26.79
1804.7,35.1,151.4,36.62,26.65
1805.2,35.1,151.4,36.57,26.96
1805.7,35.2,151.4,37.06,27.59
1806.2,34.9,151.4,36.88,28.15
1806.7,34.9,151.4,36.7,28.32
1807.15,35.2,151.4,36.41,28.46
1807.65,35.2,151.4,36.62,28.53
1808.15,35.1,151.4,36.54,28.56
1808.65,34.7,151.4,36.52,28.75
1809.15,35.1,151.4,36.93,27.96
1809.65,35.0,151.4,36.75,27.59
1810.15,35.0,151.4,36.78,27.54
1810.65,31.5,151.4,36.67,26.91
1811.15,33.5,151.4,36.73,26.89
1811.65,35.2,151.4,36.83,27.17
1812.1,34.8,151.4,36.67,27.19
1812.6,35.2,151.4,36.75,26.91
1813.1,35.2,151.4,36.39,26.51
1813.6,34.8,151.4,36.83,26.58
1814.1,35.0,151.4,36.67,26.49
1814.6,35.2,151.4,36.6,26.84
1815.1,34.8,151.4,37.59,27.12
1815.6,34.7,151.4,36.83,27.17
1816.1,35.0,151.4,37.04,25.98
1816.6,35.4,151.4,36.86,25.25
1817.05,35.2,151.4,36.99,25.41
1817.55,35.3,151.4,36.78,24.98
1818.05,35.4,151.4,36.99,24.89
1818.55,34.7,151.4,37.04,24.68
1819.05,35.4,151.4,36.8,24.5
1819.55,35.6,151.4,36.96,24.55
1820.05,35.3,151.4,36.99,24.52
1820.55,35.8,151.4,37.01,24.57
1821.05,35.6,151.4,41.66,24.84
1821.55,34.0,151.4,36.86,25.0
1822.0,34.6,151.4,36.31,25.18
1822.5,35.1,151.4,29.01,25.5
1823.0,35.9,151.4,34.77,25.78
1823.5,35.4,151.4,34.87,25.96
1824.0,35.3,151.4,34.89,26.26
1824.5,35.2,151.4,35.02,26.17
1825.0,34.4,151.4,35.1,26.21
1825.5,35.0,151.4,35.51,26.38
1826.0,35.5,151.4,35.61,26.58
1826.5,35.4,151.4,36.65,26.54
1826.95,34.8,151.4,35.95,26.4
1827.45,33.8,151.4,36.13,26.68
1827.95,35.0,151.4,36.21,26.68
1828.45,35.1,151.4,36.23,26.63
1828.95,35.4,151.4,36.44,45.18
1829.45,35.2,151.4,36.67,26.4
1829.95,34.3,151.4,36.44,25.84
1830.45,34.9,151.4,36.57,23.76
1830.95,35.2,151.4,36.86,25.2
1831.45,35.2,151.4,36.73,24.86
1831.9,35.5,151.4,36.91,25.0
1832.4,32.6,151.4,36.88,24.98
1832.9,35.5,151.4,37.04,25.02
1833.4,35.3,151.4,36.15,24.82
1833.9,36.0,151.4,37.38,24.59
1834.4,33.9,151.4,36.91,24.5
1834.9,35.3,151.4,38.06,24.43
1835.4,35.7,151.4,37.09,25.11
1835.9,35.3,151.4,37.12,24.66
1836.4,31.9,151.4,37.12,24.68
1836.9,35.2,151.4,36.8,24.7
1837.35,35.1,151.4,37.09,25.07
1837.85,35.4,151.4,36.88,25.23
1838.35,35.5,151.4,37.06,25.32
1838.85,35.3,151.4,36.96,25.78
1839.35,35.3,151.4,36.86,26.05
1839.85,35.1,151.4,36.99,25.8
1840.35,35.1,151.4,38.01,25.96
1840.85,34.9,151.4,37.06,26.33
1841.35,35.5,151.4,37.01,28.72
1841.85,35.3,151.4,37.12,26.14
1842.3,35.4,151.4,37.14,26.17
1842.8,35.1,151.4,37.04,26.26
1843.3,35.5,151.4,37.06,26.26
1843.8,35.1,151.4,37.06,25.91
1844.3,35.5,151.4,37.25,25.75
1844.8,35.6,151.4,37.22,26.03
1845.3,35.2,151.4,37.2,26.56
1845.8,35.5,151.4,37.09,27.26
1846.3,35.5,151.4,37.12,27.68
1846.8,35.5,151.4,37.06,27.89
1847.25,35.1,151.4,37.09,28.06
1847.75,35.5,151.4,36.96,28.39
1848.25,35.3,151.4,37.17,28.49
1848.75,35.5,151.4,37.09,28.13
1849.25,35.5,151.4,36.99,27.85
1849.75,35.3,151.4,36.93,27.45
1850.25,35.4,151.4,36.88,26.75
1850.75,35.6,151.4,36.75,26.31
1851.25,35.7,151.4,36.54,25.71
1851.75,35.4,151.4,36.73,25.41
1852.2,35.8,151.4,36.57,25.36
1852.7,35.4,151.4,36.57,25.23
1853.2,35.4,151.4,36.54,25.36
1853.7,35.7,151.4,36.6,25.34
1854.2,35.7,151.4,36.86,25.16
1854.7,35.7,151.4,36.57,25.07
1855.2,35.4,151.4,36.73,24.89
1855.7,35.2,151.4,36.8,24.86
1856.2,35.2,151.4,36.8,24.98
1856.7,35.7,151.4,36.75,25.25
1857.15,35.2,151.4,36.73,25.34
1857.65,35.3,151.4,36.62,25.48
1858.15,35.4,151.4,36.54,25.75
1858.65,35.3,151.4,36.62,26.01
1859.15,35.4,151.4,36.65,26.33
1859.65,35.5,151.4,36.54,26.54
1860.15,35.4,151.4,36.36,26.77
1860.65,35.6,151.4,36.67,26.93
1861.15,35.4,151.4,36.7,26.28
1861.65,35.6,151.4,36.78,26.07
1862.1,35.8,151.4,36.57,25.64
1862.6,35.0,151.4,36.91,25.82
1863.1,35.6,151.4,36.67,25.48
1863.6,35.9,151.4,36.73,25.18
1864.1,35.5,151.4,36.8,24.89
1864.6,35.6,151.4,36.73,24.57
1865.1,35.5,151.4,36.8,24.59
1865.6,35.3,151.4,36.88,24.84
1866.1,35.3,151.4,36.99,24.89
1866.6,35.6,151.4,36.65,25.2
1867.1,33.9,151.4,37.69,25.27
1867.55,34.1,151.4,37.59,24.95
1868.05,35.6,151.4,36.78,25.25
1868.55,35.7,151.4,36.83,25.34
1869.05,34.0,151.4,37.77,25.41
1869.55,35.6,151.4,37.17,25.34
1870.05,35.7,151.4,37.06,25.04
1870.55,35.8,151.4,36.86,25.11
1871.05,35.4,151.4,36.91,24.86
1871.55,35.6,151.4,36.8,25.02
1872.05,35.7,151.4,36.93,24.95
1872.5,35.7,151.4,36.86,24.95
1873.0,36.9,151.4,36.73,24.8
1873.5,33.8,151.4,36.73,25.25
1874.0,35.5,151.4,37.22,24.93
1874.5,35.5,151.4,37.09,25.2
1875.0,35.4,151.4,36.57,25.39
1875.5,35.7,151.4,36.7,25.71
1876.0,35.7,151.4,36.52,26.01
1876.5,35.5,151.4,36.65,26.38
1877.0,35.8,151.4,36.6,26.03
1877.45,35.5,151.4,36.62,25.94
1877.95,35.7,151.4,36.67,25.84
1878.45,35.6,151.4,36.75,25.87
1878.95,35.7,151.4,36.78,25.96
1879.45,35.6,151.4,36.54,25.84
1879.95,35.6,151.4,36.41,26.12
1880.45,35.4,151.4,36.13,26.44
1880.95,35.7,151.4,36.26,26.61
1881.45,35.8,151.4,36.21,26.79
1881.95,35.6,151.4,36.31,26.82
1882.4,35.3,151.4,36.7,27.17
1882.9,35.6,151.4,35.97,27.26
1883.4,35.5,151.4,36.26,27.45
1883.9,35.5,151.4,36.39,27.35
1884.4,35.8,151.4,36.28,27.03
1884.9,35.7,151.4,36.39,26.75
1885.4,35.9,151.4,36.54,26.61
1885.9,35.5,151.4,36.47,26.49
1886.4,35.7,151.4,36.62,26.54
1886.9,35.6,151.4,36.54,26.7
1887.35,35.9,151.4,36.7,26.63
1887.85,35.6,151.4,36.75,26.12
1888.35,35.5,151.4,36.75,25.84
1888.85,35.7,151.4,36.7,25.46
1889.35,35.6,151.4,36.78,25.16
1889.85,35.9,151.4,36.78,24.93
1890.35,35.5,151.4,36.88,24.77
1890.85,35.5,151.4,36.91,24.52
1891.35,36.0,151.4,36.75,24.43
1891.85,35.6,151.4,36.7,24.55
1892.35,35.8,151.4,36.75,24.91
1892.8,35.5,151.4,36.57,25.78
1893.3,34.8,151.4,36.49,26.03
1893.8,37.8,151.4,37.83,24.01
1894.3,35.7,151.4,36.34,25.25
1894.8,35.5,151.4,36.23,25.07
1895.3,35.9,151.4,36.36,25.3
1895.8,35.6,151.4,36.26,25.48
1896.3,35.3,151.4,36.41,25.59
1896.8,35.6,151.4,36.54,25.64
1897.3,35.6,151.4,36.65,25.55
1897.75,35.6,151.4,36.54,25.34
1898.25,35.5,151.4,36.6,25.52
1898.75,35.6,151.4,36.6,25.57
1899.25,35.5,151.4,36.52,25.94
1899.75,35.6,151.4,36.52,26.24
1900.25,35.7,151.4,36.41,26.26
1900.75,35.3,151.4,36.49,26.21
1901.25,35.5,151.4,36.54,26.03
1901.75,35.7,151.4,36.41,26.07
1902.25,35.5,151.4,36.47,25.59
1902.7,35.9,151.4,36.57,25.23
1903.2,35.2,151.4,36.62,25.09
1903.7,35.7,151.4,36.47,24.5
1904.2,35.9,151.4,36.36,24.3
1904.7,36.1,151.4,36.21,24.07
1905.2,35.4,151.4,36.18,24.23
1905.7,35.5,151.4,36.34,24.34
1906.2,35.7,151.4,36.23,24.39
1906.7,35.5,151.4,36.26,24.46
1907.2,35.3,151.4,36.34,24.48
1907.65,35.5,151.4,36.41,24.8
1908.15,35.6,151.4,36.31,25.14
1908.65,35.9,151.4,36.13,25.34
1909.15,35.5,151.4,35.97,25.48
1909.65,35.6,151.4,35.92,25.73
1910.15,35.5,151.4,36.13,26.12
1910.65,35.6,151.4,36.15,25.98
1911.15,35.9,151.4,36.0,25.78
1911.65,35.5,151.4,36.03,25.32
