Time (s),N*m
20604091.0,4.0
20604788.5,2.0
20605486.11,4.0
20606183.83,4.0
20606881.61,4.0
20607579.51,18.0
20608277.46,6.0
20608975.46,4.0
20609673.58,2.0
20610371.75,2.0
20611069.97,2.0
20611768.24,4.0
20612466.58,2.0
20613164.98,2.0
20613863.44,2.0
20614561.97,2.0
20615260.61,2.0
20615959.28,2.0
20616658.0,2.0
20617356.77,4.0
20618055.61,36.0
20618754.5,78.0
20619453.44,70.0
20620152.5,70.0
20620851.62,68.0
20621550.79,62.0
20622250.04,48.0
20622949.33,26.0
20623648.72,24.0
20624348.16,30.0
20625047.71,48.0
20625747.35,64.0
20626447.04,76.0
20627146.78,84.0
20627846.61,62.0
20628546.48,52.0
20629246.41,26.0
20629946.42,22.0
20630646.5,46.0
20631346.65,44.1
20632046.88,44.1
20632747.17,47.8
20633447.52,57.0
20634148.0,72.0
20634848.55,74.0
20635549.19,76.0
20636249.88,84.0
20636950.66,86.1
20637651.5,84.0
20638352.41,86.1
20639053.43,84.0
20639754.51,82.0
20640455.65,62.9
20641156.88,29.4
20641858.15,19.6
20642559.47,66.8
20643260.87,98.3
20643962.33,100.1
20644663.86,78.0
20645365.5,88.1
20646067.18,92.1
20646768.96,108.1
20647470.81,110.1
20648172.7,110.1
20648874.68,110.1
20649576.73,116.1
20650278.85,115.6
20650981.03,117.6
20651683.3,117.6
20652385.61,121.5
20653088.1,123.5
20653790.64,132.1
20654493.26,132.1
20655195.92,130.1
20655898.61,130.1
20656601.36,132.1
20657304.16,132.1
20658007.05,144.1
20658710.0,158.1
20659413.08,168.1
20660116.21,170.2
20660819.42,178.2
20661522.68,176.2
20662226.0,190.2
20662929.42,196.2
20663632.9,198.2
20664336.48,198.2
20665040.12,198.2
20665743.85,198.2
20666447.65,198.2
20667151.51,198.2
20667855.43,198.2
20668559.46,184.2
20669263.55,114.1
20669967.7,10.0
20670671.92,0.0
20671376.21,2.0
20672080.55,2.0
20672784.97,2.0
20673489.46,2.0
20674194.03,4.0
20674898.67,4.0
20675603.36,4.0
20676308.09,4.0
20677012.94,6.0
20677717.84,4.0
20678422.82,4.0
20679127.85,4.0
20679832.96,4.0
20680538.13,4.0
20681243.37,4.0
20681948.63,4.0
20682653.97,4.0
20683359.36,2.0
20684064.84,4.0
20684770.38,12.0
20685475.98,26.0
20686181.64,48.0
20686887.45,74.0
20687593.32,72.0
20688299.3,72.0
20689005.33,70.0
20689711.41,72.0
20690417.58,70.0
20691123.8,72.0
20691830.05,64.0
20692536.41,2.0
20693242.83,0.0
20693949.32,2.0
20694655.85,2.0
20695362.44,2.0
20696069.11,2.0
20696775.81,2.0
20697482.57,8.0
20698189.38,4.0
20698896.26,4.0
20699603.26,4.0
20700310.29,2.0
20701017.4,4.0
20701724.58,4.0
20702431.84,4.0
20703139.16,4.0
20703846.59,4.0
20704554.1,4.0
20705261.65,4.0
20705969.27,4.0
20706676.96,4.0
20707384.74,4.0
20708092.56,4.0
20708800.45,4.0
20709508.43,4.0
20710216.46,4.0
20710924.57,4.0
20711632.75,4.0
20712340.99,4.0
20713049.29,4.0
20713757.63,4.0
20714466.08,4.0
20715174.58,4.0
20715883.13,4.0
20716591.75,4.0
20717300.47,4.0
20718009.25,4.0
20718718.08,4.0
20719427.0,4.0
20720136.02,4.0
20720845.1,4.0
20721554.23,3.9
20722263.47,3.9
20722972.77,3.9
20723682.16,3.9
20724391.71,4.0
20725101.32,4.0
20725810.97,4.0
20726520.69,16.0
20727230.45,30.0
20727940.27,50.0
20728650.19,78.0
20729360.17,82.0
20730070.21,60.0
20730780.36,58.0
20731490.57,60.0
20732200.83,78.0
20732911.16,68.0
20733621.58,52.0
20734332.04,52.0
20735042.57,68.0
20735753.15,68.0
20736463.78,8.0
20737174.51,6.0
20737885.29,12.0
20738596.14,20.0
20739307.1,54.0
20740018.1,70.0
20740729.15,58.0
20741440.32,96.1
20742151.55,24.0
20742862.87,0.0
20743574.27,2.0
20744285.76,8.0
20744997.3,32.0
20745708.94,30.0
20746420.62,32.0
20747132.35,36.0
20747844.13,64.0
20748555.97,0.0
20749267.86,0.0
20749979.83,0.0
20750691.84,0.0
20751403.96,0.0
20752116.13,0.0
20752828.36,0.0
20753540.64,0.0
20754252.97,0.0
20754965.38,0.0
20755677.85,0.0
20756390.37,2.0
20757102.96,2.0
20757815.61,2.0
20758528.31,2.0
20759241.1,2.0
20759954.01,2.0
20760666.99,2.0
20761380.04,2.0
20762093.14,2.0
20762806.29,2.0
20763519.49,2.0
20764232.78,2.0
20764946.14,2.0
20765659.57,2.0
20766373.07,2.0
20767086.67,2.0
20767800.33,2.0
20768514.04,2.0
20769227.8,2.0
20769941.68,2.0
20770655.61,2.0
20771369.6,20.0
20772083.67,18.0
20772797.79,8.0
20773511.96,2.0
20774226.16,2.0
20774940.44,2.0
20775654.8,2.0
20776369.23,2.0
20777083.71,2.0
20777798.31,2.0
20778512.95,2.0
20779227.65,2.0
20779942.39,2.0
20780657.19,2.0
20781372.06,2.0
20782087.0,2.0
20782801.98,2.0
20783517.06,2.0
20784232.18,2.0
20784947.37,2.0
20785662.61,2.0
20786377.99,2.0
20787093.46,2.0
20787808.98,2.0
20788524.55,2.0
20789240.16,2.0
20789955.83,2.0
20790671.54,2.0
20791387.38,2.0
20792103.27,2.0
20792819.22,2.0
20793535.24,4.0
20794251.37,4.0
20794967.59,4.0
20795683.85,6.0
20796400.21,8.0
20797116.64,8.0
20797833.14,4.0
20798549.7,4.0
20799266.38,4.0
20799983.12,4.0
20800699.9,4.0
20801416.81,4.0
20802133.79,4.0
20802850.8,4.0
20803567.98,4.0
20804285.23,2.0
20805002.56,4.0
20805719.94,4.0
20806437.44,4.0
20807154.98,4.0
20807872.56,4.0
20808590.22,4.0
20809307.93,4.0
20810025.71,4.0
20810743.58,4.0
20811461.56,4.0
20812179.58,4.0
20812897.66,4.0
20813615.78,4.0
20814333.95,4.0
20815052.17,4.0
20815770.44,4.0
20816488.79,4.0
20817207.24,4.0
20817925.75,4.0
20818644.32,4.0
20819362.93,2.0
20820081.63,4.0
20820800.37,4.0
20821519.18,4.0
20822238.08,4.0
20822957.05,4.0
20823676.06,4.0
20824395.12,2.0
20825114.25,4.0
20825833.44,2.0
20826552.69,2.0
20827271.99,4.0
20827991.36,4.0
20828710.82,4.0
20829430.39,4.0
20830150.02,4.0
20830869.78,4.0
20831589.62,2.0
20832309.51,2.0
20833029.47,4.0
20833749.5,4.0
20834469.57,4.0
20835189.69,4.0
20835909.88,4.0
20836630.16,4.0
20837350.49,2.0
20838070.91,4.0
20838791.42,4.0
20839512.04,2.0
20840232.69,4.0
20840953.42,4.0
20841674.23,4.0
20842395.11,4.0
20843116.04,4.0
20843837.07,2.0
20844558.19,4.0
20845279.37,4.0
20846000.7,2.0
20846722.09,4.0
20847443.52,4.0
20848165.01,4.0
20848886.54,4.0
20849608.13,4.0
20850329.76,2.0
20851051.47,4.0
20851773.3,4.0
20852495.2,4.0
20853217.16,4.0
20853939.17,2.0
20854661.27,4.0
20855383.42,4.0
20856105.61,4.0
20856827.9,4.0
20857550.26,2.0
20858272.7,2.0
20858995.22,4.0
20859717.81,2.0
20860440.44,2.0
20861163.11,4.0
20861885.82,2.0
20862608.63,2.0
20863331.5,4.0
20864054.42,2.0
20864777.41,2.0
20865500.49,4.0
20866223.62,2.0
20866946.82,2.0
20867670.08,2.0
20868393.42,2.0
20869116.82,2.0
20869840.27,4.0
20870563.76,2.0
20871287.33,2.0
20872010.97,4.0
20872734.67,2.0
20873458.43,2.0
20874182.29,4.0
20874906.2,2.0
20875630.16,4.0
20876354.17,2.0
20877078.31,4.0
20877802.51,2.0
20878526.8,6.0
20879251.2,2.0
20879975.66,2.0
20880700.17,2.0
20881424.71,4.0
20882149.32,2.0
20882874.0,2.0
20883598.73,2.0
20884323.52,2.0
20885048.45,2.0
20885773.43,4.0
20886498.47,2.0
20887223.56,4.0
20887948.81,2.0
20888674.14,4.0
20889399.52,4.0
20890125.0,2.0
20890850.52,2.0
20891576.07,2.0
20892301.66,4.0
20893027.32,2.0
20893753.07,4.0
20894478.88,2.0
20895204.76,2.0
20895930.71,2.0
20896656.71,4.0
20897382.76,4.0
20898108.86,4.0
20898835.05,2.0
20899561.29,2.0
20900287.58,2.0
20901013.96,2.0
20901740.42,2.0
20902466.98,2.1
20903193.56,2.1
20903920.22,2.1
20904646.96,2.1
20905373.75,2.0
20906100.59,2.0
20906827.54,2.0
20907554.55,2.0
20908281.6,2.0
20909008.7,4.0
20909735.95,2.0
20910463.24,4.0
20911190.58,2.0
20911918.05,2.0
20912645.58,2.0
20913373.17,4.0
20914100.81,4.0
20914828.54,4.0
20915556.32,2.0
20916284.17,2.0
20917012.05,2.0
20917740.0,2.0
20918468.02,2.0
20919196.08,2.0
20919924.22,4.0
20920652.48,2.0
20921380.8,2.0
20922109.16,2.0
20922837.69,2.0
20923566.28,4.0
20924294.92,2.0
20925023.61,2.0
20925752.4,2.0
20926481.27,2.0
20927210.22,2.0
20927939.21,2.0
20928668.28,2.0
20929397.38,4.0
20930126.53,2.0
20930855.75,2.0
20931585.05,4.0
20932314.4,4.0
20933043.82,4.0
20933773.31,2.0
20934502.89,4.0
20935232.56,2.0
20935962.28,2.0
20936692.08,2.0
20937421.99,32.0
20938151.93,94.1
20938881.94,110.1
20939611.99,104.1
20940342.15,88.1
20941072.38,86.1
20941802.69,84.0
20942533.07,82.0
20943263.52,66.0
20943994.01,78.2
20944724.57,91.2
20945455.18,86.9
20946185.85,69.5
20946916.59,69.5
20947647.43,62.0
20948378.34,46.0
20949109.33,20.0
20949840.37,4.0
20950571.45,2.0
20951302.63,26.0
20952033.86,78.0
20952765.14,86.1
20953496.5,80.0
20954227.97,74.0
20954959.49,80.0
20955691.08,82.0
20956422.76,82.0
20957154.48,82.0
20957886.29,82.0
20958618.15,82.0
20959350.06,82.0
20960082.03,80.0
20960814.09,80.0
20961546.23,80.0
20962278.46,80.0
20963010.74,78.0
20963743.22,78.0
20964475.86,76.0
20965208.55,76.0
20965941.35,76.0
20966674.22,76.0
20967407.13,76.0
20968140.11,76.0
20968873.14,76.0
20969606.21,76.0
20970339.41,76.0
20971072.66,76.0
20971805.97,76.0
20972539.36,76.0
20973272.83,76.0
20974006.33,76.0
20974739.94,72.0
20975473.6,72.0
20976207.3,74.0
20976941.1,70.0
20977674.97,70.0
20978408.92,72.0
20979142.92,72.0
20979877.04,72.0
20980611.25,72.0
20981345.52,72.0
20982079.83,72.0
20982814.25,54.0
20983548.72,38.0
20984283.25,48.0
20985017.85,66.0
20985752.49,70.0
20986487.25,66.0
20987222.08,62.0
20987956.96,62.0
20988691.92,62.0
20989426.94,62.0
20990162.0,60.0
20990897.15,42.0
20991632.34,0.0
20992367.59,0.0
20993102.9,0.0
20993838.28,0.0
20994573.83,4.0
20995309.43,4.0
20996045.08,4.0
20996780.78,6.0
20997516.55,18.0
20998252.38,40.0
20998988.29,36.0
20999724.27,32.0
21000460.31,24.0
21001196.46,14.0
21001932.68,6.0
21002668.96,8.0
21003405.28,42.0
21004141.66,48.0
21004878.11,36.0
21005614.61,16.0
21006351.21,16.0
21007087.88,14.0
21007824.65,12.0
21008561.47,6.0
21009298.34,12.0
21010035.28,12.0
21010772.28,12.0
21011509.33,14.0
21012246.46,12.0
21012983.67,14.0
21013720.94,14.0
21014458.33,14.0
21015195.76,14.0
21015933.25,15.4
21016670.82,15.4
21017408.46,17.6
21018146.15,26.5
21018883.94,26.5
21019621.78,24.0
21020359.66,24.0
21021097.64,24.0
21021835.68,26.0
21022573.78,26.0
21023311.96,26.0
21024050.19,26.0
21024788.5,26.0
21025526.9,22.0
21026265.38,28.0
21027003.9,26.0
21027742.5,24.0
21028481.17,26.0
21029219.88,26.0
21029958.68,26.0
21030697.54,26.0
21031436.47,26.0
21032175.44,26.0
21032914.47,26.0
21033653.6,24.0
21034392.79,22.0
21035132.05,22.0
21035871.39,14.0
21036610.77,12.0
21037350.25,14.0
21038089.8,14.0
21038829.4,16.0
21039569.04,16.0
21040308.78,16.0
21041048.59,16.0
21041788.46,20.0
21042528.42,20.0
21043268.45,20.0
21044008.55,20.0
21044748.73,20.0
21045488.97,20.0
21046229.33,18.0
21046969.76,16.0
21047710.32,16.0
21048450.92,14.0
21049191.6,10.0
21049932.37,4.0
21050673.21,0.0
21051414.09,0.0
21052155.02,0.0
21052895.99,2.0
21053637.06,2.0
21054378.19,2.0
21055119.42,2.0
21055860.72,8.0
21056602.1,6.0
21057343.52,14.0
21058084.98,16.0
21058826.51,16.0
21059568.09,14.0
21060309.73,10.0
21061051.45,2.0
21061793.24,2.0
21062535.11,2.0
21063277.03,2.0
21064019.05,2.0
21064761.11,2.0
21065503.24,2.0
21066245.41,2.0
21066987.69,2.0
21067730.02,2.0
21068472.43,2.0
21069214.98,2.0
21069957.58,0.0
21070700.23,2.0
21071442.95,0.0
21072185.71,2.0
21072928.52,2.0
21073671.37,2.0
21074414.29,2.0
21075157.25,2.0
21075900.32,2.0
21076643.44,2.0
21077386.64,2.0
21078129.88,2.0
21078873.21,2.0
21079616.59,2.0
21080360.11,2.0
21081103.75,2.0
21081847.45,2.0
21082591.19,2.0
21083335.03,4.0
21084078.92,2.0
21084822.86,2.0
21085566.88,4.0
21086310.99,4.0
21087055.18,4.0
21087799.41,10.0
21088543.69,8.0
21089288.02,10.0
21090032.41,10.0
21090776.9,10.0
21091521.47,10.0
21092266.11,8.0
21093010.8,6.0
21093755.63,6.0
21094500.5,6.0
21095245.43,6.0
21095990.42,6.0
21096735.47,6.0
21097480.61,5.9
21098225.82,15.8
21098971.11,21.7
21099716.44,19.7
21100461.83,19.7
21101207.31,24.0
21101952.85,22.0
21102698.43,22.0
21103444.1,22.0
21104189.82,20.0
21104935.63,20.0
21105681.51,20.0
21106427.46,16.0
21107173.52,16.0
21107919.65,17.9
21108665.86,17.9
21109412.13,19.9
21110158.45,23.9
21110904.89,23.9
21111651.44,26.0
21112398.04,28.0
21113144.72,28.0
21113891.43,34.0
21114638.24,36.0
21115385.11,36.0
21116132.05,38.0
21116879.09,42.0
21117626.2,48.0
21118373.37,48.0
21119120.61,52.0
21119867.91,54.0
21120615.25,54.0
21121362.71,54.0
21122110.22,54.0
21122857.82,56.0
21123605.49,56.0
21124353.22,56.0
21125101.06,56.3
21125848.93,56.3
21126596.88,56.3
21127344.89,56.3
21128092.96,56.3
21128841.08,58.0
21129589.3,58.0
21130337.56,60.0
21131085.92,66.0
21131834.38,78.0
21132582.9,76.0
21133331.48,74.0
21134080.13,74.0
21134828.83,72.0
21135577.58,72.0
21136326.41,70.0
21137075.29,64.0
21137824.24,60.0
21138573.32,72.0
21139322.48,78.0
21140071.8,76.0
21140821.3,70.0
21141570.89,70.0
21142320.55,66.0
21143070.27,66.0
21143820.1,64.0
21144569.97,72.0
21145319.91,72.0
21146069.91,70.0
21146819.96,70.0
21147570.07,72.0
21148320.24,74.0
21149070.47,80.0
21149820.77,82.0
21150571.19,82.0
21151321.71,88.1
21152072.28,92.1
21152822.93,94.1
21153573.62,94.1
21154324.42,94.1
21155075.26,94.1
21155826.24,94.1
21156577.25,92.1
21157328.34,92.1
21158079.52,84.0
21158830.75,50.0
21159582.02,14.0
21160333.34,0.0
21161084.76,0.0
21161836.25,2.0
21162587.79,2.0
21163339.42,2.0
21164091.13,2.0
21164842.9,0.0
21165594.75,0.0
21166346.67,2.0
21167098.64,0.0
21167850.7,2.0
21168602.83,0.0
21169355.0,2.0
21170107.23,2.0
21170859.52,0.0
21171611.91,0.0
21172364.34,0.0
21173116.86,0.0
21173869.43,0.0
21174622.08,0.0
21175374.78,0.0
21176127.54,0.0
21176880.37,0.0
21177633.31,0.0
21178386.31,0.0
21179139.35,0.0
21179892.47,0.0
21180645.71,2.0
21181399.0,4.0
21182152.38,2.0
21182905.82,2.0
21183659.32,2.0
21184412.87,2.0
21185166.49,2.0
21185920.16,2.0
21186673.88,2.0
21187427.66,2.0
21188181.51,0.0
21188935.4,2.0
21189689.37,4.0
21190443.42,2.0
21191197.51,2.0
21191951.66,0.0
21192705.9,2.0
21193460.2,0.0
21194214.56,2.0
21194968.98,2.0
21195723.45,0.0
21196478.02,0.0
21197232.64,2.0
21197987.3,8.0
21198742.01,20.0
21199496.81,12.0
21200251.7,4.0
21201006.64,4.0
21201761.66,10.0
21202516.74,8.0
21203271.86,12.0
21204027.09,24.0
21204782.38,24.0
21205537.76,26.0
21206293.24,30.0
21207048.8,30.0
21207804.43,30.0
21208560.13,30.0
21209315.86,30.0
21210071.68,28.0
21210827.56,28.0
21211583.49,30.0
21212339.5,30.0
21213095.58,30.0
21213851.72,32.0
21214607.98,32.0
21215364.28,34.0
21216120.66,36.0
21216877.15,38.0
21217633.7,40.0
21218390.33,40.0
21219147.01,42.0
21219903.79,38.4
21220660.65,38.4
21221417.58,40.2
21222174.59,40.2
21222931.65,40.2
21223688.77,44.0
21224445.96,40.0
21225203.22,44.0
21225960.53,42.0
21226717.94,44.0
21227475.43,44.0
21228232.96,44.0
21228990.59,44.0
21229748.26,44.0
21230505.98,44.0
21231263.81,44.0
21232021.68,44.0
21232779.6,36.0
21233537.6,2.0
21234295.66,0.0
21235053.79,0.0
21235811.98,0.0
21236570.22,2.0
21237328.69,0.0
21238087.21,0.0
21238845.8,0.0
21239604.42,0.0
21240363.11,0.0
21241121.87,0.0
21241880.71,0.0
21242639.62,0.0
21243398.57,0.0
21244157.56,0.0
21244916.62,0.0
21245675.8,0.0
21246435.03,0.0
21247194.31,0.0
21247953.67,0.0
21248713.1,0.0
21249472.6,0.0
21250232.22,0.0
21250991.88,0.0
21251751.59,0.0
21252511.37,0.0
21253271.21,0.0
21254031.12,0.0
21254791.07,0.0
21255551.1,0.0
21256311.19,0.0
21257071.34,0.0
21257831.54,0.0
21258591.79,0.0
21259352.15,0.0
21260112.56,0.0
21260873.05,0.0
21261633.59,0.0
21262394.18,0.0
21263154.82,0.0
21263915.56,0.0
21264676.37,0.0
21265437.23,0.0
21266198.14,0.0
21266959.09,0.0
21267720.08,0.0
21268481.1,0.0
21269242.21,0.0
21270003.4,0.0
21270764.65,0.0
21271525.97,0.0
21272287.33,0.0
21273048.76,0.0
21273810.23,0.0
21274571.76,0.0
21275333.34,0.0
21276094.97,0.0
21276856.65,0.0
21277618.41,0.0
21278380.21,0.0
21279142.08,0.0
21279904.03,0.0
21280666.04,0.0
21281428.11,0.0
21282190.23,0.0
21282952.42,0.0
21283714.66,0.0
21284476.96,0.0
21285239.34,0.0
21286001.85,0.0
21286764.4,0.0
21287527.03,2.0
21288289.76,2.0
21289052.55,2.0
21289815.4,2.0
21290578.29,2.0
21291341.25,0.0
21292104.25,0.0
21292867.31,0.0
21293630.42,0.0
21294393.58,0.0
21295156.77,0.0
21295920.05,0.0
21296683.44,0.0
21297446.88,0.0
21298210.4,2.0
21298973.97,2.0
21299737.57,0.0
21300501.25,0.0
21301265.0,0.0
21302028.83,0.0
21302792.73,2.0
21303556.68,2.0
21304320.75,2.0
21305084.91,2.0
21305849.12,2.0
21306613.37,2.0
21307377.72,0.0
21308142.13,2.0
21308906.6,2.0
21309671.13,2.0
21310435.73,2.0
21311200.4,2.0
21311965.15,2.0
21312730.04,2.0
21313495.01,0.0
21314260.04,2.0
21315025.13,0.0
21315790.27,2.0
21316555.45,0.0
21317320.74,2.0
21318086.08,0.0
21318851.5,2.0
21319616.97,2.0
21320382.5,2.0
21321148.08,2.0
21321913.72,2.0
21322679.42,0.0
21323445.18,2.0
21324211.0,2.0
21324976.88,0.0
21325742.86,2.0
21326508.92,0.0
21327275.04,0.0
21328041.2,0.0
21328807.44,0.0
21329573.71,0.0
21330340.02,0.0
21331106.4,0.0
21331872.83,0.0
21332639.31,0.0
21333405.85,0.0
21334172.44,0.0
21334939.09,0.0
21335705.8,0.0
21336472.62,0.0
21337239.5,0.0
21338006.45,0.0
21338773.43,0.0
21339540.49,0.0
21340307.59,0.0
21341074.84,0.0
21341842.15,0.0
21342609.5,0.0
21343376.92,0.0
21344144.38,0.0
21344911.9,0.0
21345679.51,0.0
21346447.18,0.0
21347214.91,0.0
21347982.7,0.0
21348750.54,0.0
21349518.42,0.0
21350286.44,0.0
21351054.57,0.0
21351822.77,0.0
21352591.01,0.0
21353359.3,0.0
21354127.79,0.0
21354896.36,0.0
21355664.97,0.0
21356433.62,0.0
21357202.34,0.0
21357971.18,0.0
21358740.06,0.0
21359508.99,0.0
21360277.97,0.0
21361047.02,0.0
21361816.11,0.0
21362585.34,0.0
21363354.61,0.0
21364123.94,0.0
21364893.31,0.0
21365662.72,0.0
21366432.17,0.0
21367201.64,0.0
21367971.2,0.0
21368740.81,0.0
21369510.49,0.0
21370280.24,0.0
21371050.09,0.0
21371819.99,0.0
21372589.95,0.0
21373359.99,0.0
21374130.09,0.0
21374900.24,0.0
21375670.44,2.0
21376440.7,0.0
21377211.03,0.0
21377981.48,0.0
21378752.03,0.0
21379522.62,0.0
21380293.28,0.0
21381063.98,0.0
21381834.79,0.0
21382605.64,0.0
21383376.55,0.0
21384147.52,0.0
21384918.54,0.0
21385689.64,0.0
21386460.84,0.0
21387232.09,0.0
21388003.4,0.0
21388774.75,0.0
21389546.17,0.0
21390317.65,0.0
21391089.23,0.0
21391860.88,0.0
21392632.58,0.0
21393404.35,0.0
21394176.16,0.0
21394948.05,0.0
21395719.98,0.0
21396491.99,0.0
21397264.05,0.0
21398036.18,0.0
21398808.36,0.0
21399580.58,0.0
21400352.84,0.0
21401125.16,0.0
21401897.55,0.0
21402669.99,0.0
21403442.52,0.0
21404215.12,0.0
21404987.77,0.0
21405760.5,0.0
21406533.27,0.0
21407306.1,0.0
21408079.02,0.0
21408851.97,0.0
21409624.99,0.0
21410398.07,0.0
21411171.22,0.0
21411944.45,0.0
21412717.74,0.0
21413491.1,0.0
21414264.49,0.0
21415037.92,0.0
21415811.42,0.0
21416585.13,0.0
21417358.89,0.0
21418132.71,0.0
21418906.61,0.0
21419680.62,0.0
21420454.74,0.0
21421228.88,0.0
21422003.08,0.0
21422777.32,0.0
21423551.61,0.0
21424326.06,0.0
21425100.57,0.0
21425875.14,0.0
21426649.75,0.0
21427424.42,0.0
21428199.13,0.0
21428973.92,0.0
21429748.76,0.0
21430523.64,0.0
21431298.61,0.0
21432073.62,0.0
21432848.71,0.0
21433623.87,2.0
21434399.13,0.0
21435174.44,0.0
21435949.77,0.0
21436725.17,0.0
21437500.65,0.0
21438276.23,0.0
21439051.87,0.0
21439827.56,0.0
21440603.33,0.0
21441379.13,0.0
21442154.98,0.0
21442930.85,0.0
21443706.86,0.0
21444482.95,0.0
21445259.11,0.0
21446035.32,0.0
21446811.59,0.0
21447587.91,0.0
21448364.42,0.0
21449140.98,0.0
21449917.59,0.0
21450694.25,0.0
21451470.98,0.0
21452247.76,0.0
21453024.6,0.0
21453801.52,0.0
21454578.49,0.0
21455355.52,0.0
21456132.62,0.0
21456909.77,0.0
21457687.05,0.0
21458464.4,0.0
21459241.78,0.0
21460019.22,0.0
21460796.7,0.0
21461574.22,0.0
21462351.83,0.0
21463129.5,0.0
21463907.23,0.0
21464685.02,0.0
21465462.85,0.0
21466240.71,0.0
21467018.63,0.0
21467796.63,0.0
21468574.7,0.0
21469352.81,0.0
21470130.97,0.0
21470909.18,0.0
21471687.45,0.0
21472465.77,0.0
21473244.22,0.0
21474022.71,0.0
21474801.27,0.0
21475579.86,0.0
21476358.5,0.0
21477137.18,0.0
21477915.92,0.0
21478694.72,0.0
21479473.57,0.0
21480252.48,0.0
21481031.45,0.0
21481810.54,0.0
21482589.67,0.0
21483368.88,0.0
21484148.19,0.0
21484927.57,0.0
21485706.99,0.0
21486486.5,0.0
21487266.11,0.0
21488045.79,0.0
21488825.53,0.0
21489605.33,0.0
21490385.15,0.0
21491165.03,0.0
21491944.93,0.0
21492724.98,0.0
21493505.08,0.0
21494285.26,0.0
21495065.48,0.0
21495845.77,0.0
21496626.11,0.0
21497406.58,0.0
21498187.13,0.0
21498967.71,0.0
21499748.35,0.0
21500529.04,0.0
21501309.78,0.0
21502090.6,0.0
21502871.47,0.0
21503652.4,0.0
21504433.43,0.0
21505214.53,0.0
21505995.66,0.0
21506776.84,0.0
21507558.11,0.0
21508339.44,0.0
21509120.83,0.0
21509902.27,0.0
21510683.8,0.0
21511465.36,0.0
21512247.01,0.0
21513028.71,0.0
21513810.5,0.0
21514592.32,0.0
21515374.19,0.0
21516156.15,0.0
21516938.2,0.0
21517720.31,0.0
21518502.48,0.0
21519284.69,0.0
21520066.93,0.0
21520849.23,0.0
21521631.67,0.0
21522414.18,0.0
21523196.74,2.0
21523979.36,0.0
21524762.03,0.0
21525544.76,0.0
21526327.56,0.0
21527110.4,0.0
21527893.31,0.0
21528676.27,0.0
21529459.3,0.0
21530242.38,0.0
21531025.5,0.0
21531808.71,0.0
21532591.95,0.0
21533375.25,0.0
21534158.61,0.0
21534942.04,0.0
21535725.56,0.0
21536509.21,0.0
21537292.91,0.0
21538076.7,0.0
21538860.52,0.0
21539644.39,0.0
21540428.34,0.0
21541212.39,0.0
21541996.5,0.0
21542780.66,0.0
21543564.9,0.0
21544349.17,0.0
21545133.49,0.0
21545917.93,0.0
21546702.43,0.0
21547486.98,0.0
21548271.57,0.0
21549056.22,0.0
21549840.93,0.0
21550625.78,0.0
21551410.69,0.0
21552195.67,0.0
21552980.7,0.0
21553765.77,0.0
21554550.9,0.0
21555336.09,0.0
21556121.37,0.0
21556906.7,0.0
21557692.11,0.0
21558477.61,0.0
21559263.17,0.0
21560048.81,0.0
21560834.49,0.0
21561620.2,0.0
21562405.96,0.0
21563191.76,0.0
21563977.61,0.0
21564763.52,0.0
21565549.54,0.0
21566335.61,0.0
21567121.74,0.0
21567907.94,0.0
21568694.18,0.0
21569480.46,0.0
21570266.79,0.0
21571053.26,0.0
21571839.8,0.0
21572626.38,0.0
21573413.01,0.0
21574199.71,0.0
21574986.44,0.0
21575773.26,0.0
21576560.15,4.0
21577347.1,0.0
21578134.1,0.0
21578921.16,0.0
21579708.27,0.0
21580495.44,0.0
21581282.66,0.0
21582069.93,0.0
21582857.26,0.0
21583644.64,0.0
21584432.11,0.0
21585219.64,0.0
21586007.27,0.0
21586794.95,0.0
21587582.72,0.0
21588370.54,0.0
21589158.4,0.0
21589946.33,0.0
21590734.34,0.0
21591522.42,0.0
21592310.55,0.0
21593098.73,0.0
21593886.96,0.0
21594675.23,0.0
21595463.63,0.0
21596252.11,0.0
21597040.63,0.0
21597829.21,0.0
21598617.85,0.0
21599406.54,0.0
21600195.26,0.0
21600984.1,0.0
21601772.98,0.0
21602561.94,0.0
21603350.95,0.0
21604140.03,0.0
21604929.14,0.0
21605718.29,0.0
21606507.51,0.0
21607296.78,0.0
21608086.11,0.0
21608875.53,0.0
21609665.0,0.0
21610454.55,0.0
21611244.14,0.0
21612033.79,0.0
21612823.51,0.0
21613613.3,0.0
21614403.14,0.0
21615193.04,0.0
21615983.05,0.0
21616773.11,0.0
21617563.23,0.0
21618353.4,0.0
21619143.6,0.0
21619933.85,0.0
21620724.14,0.0
21621514.49,0.0
21622304.94,0.0
21623095.44,0.0
21623886.03,0.0
21624676.66,0.0
21625467.34,0.0
21626258.06,0.0
21627048.83,0.0
21627839.74,0.0
21628630.69,0.0
21629421.68,0.0
21630212.74,0.0
21631003.84,0.0
21631795.01,0.0
21632586.26,0.0
21633377.57,0.0
21634168.94,0.0
21634960.39,0.0
21635751.87,0.0
21636543.41,0.0
21637335.0,0.0
21638126.62,0.0
21638918.32,0.0
21639710.08,0.0
21640501.93,0.0
21641293.86,0.0
21642085.88,0.0
21642877.97,0.0
21643670.11,0.0
21644462.28,0.0
21645254.49,0.0
21646046.74,0.0
21646839.04,0.0
