Time (s),Volts
2148156.06,-214.81
2148928.84,-214.79
2149702.25,-214.74
2150476.28,-214.7
2151251.54,-214.63
2152027.45,-214.61
2152804.0,-214.59
2153581.74,-214.53
2154360.13,-214.5
2155139.2,-214.48
2155918.88,-214.45
2156699.15,-214.42
2157480.02,-214.4
2158261.54,-214.37
2159043.7,-214.35
2159826.41,-214.33
2160609.82,-214.3
2161393.88,-214.3
2162178.49,-214.26
2162963.69,-214.24
2163749.53,-214.21
2164536.02,-214.2
2165323.12,-214.18
2166111.5,-214.15
2166900.46,-214.14
2167690.04,-214.13
2168481.43,-213.98
2169273.48,-213.96
2170066.05,-213.94
2170859.2,-213.92
2171652.92,-213.91
2172447.24,-213.89
2173242.16,-213.88
2174037.71,-213.86
2174833.82,-213.85
2175630.51,-213.83
2176427.81,-213.81
2177225.72,-213.8
2178024.19,-213.79
2178823.29,-213.77
2179622.89,-213.76
2180423.12,-213.74
2181223.98,-213.74
2182025.43,-213.72
2182828.61,-213.69
2183632.38,-213.67
2184436.79,-213.65
2185242.36,-213.64
2186048.5,-213.62
2186855.22,-213.6
2187662.56,-213.59
2188471.77,-213.55
2189282.97,-213.54
2190094.48,-213.51
2190906.56,-213.5
2191719.25,-213.49
2192532.5,-213.48
2193347.55,-213.45
2194163.17,-213.43
2194979.37,-213.42
2195796.17,-213.41
2196613.54,-213.41
2197431.52,-213.39
2198250.11,-213.38
2199069.33,-213.37
2199889.1,-213.37
2200709.47,-213.36
2201530.4,-213.34
2202351.97,-213.33
2203174.14,-213.33
2203996.93,-213.32
2204820.24,-213.3
2205644.13,-213.29
2206468.63,-213.29
2207293.73,-213.28
2208119.4,-213.27
2208945.7,-213.26
2209772.58,-213.26
2210600.04,-213.24
2211428.08,-213.23
2212256.74,-213.22
2213085.97,-213.22
2213915.8,-213.21
2214746.2,-213.2
2215577.83,-213.19
2216410.0,-213.17
2217242.8,-213.16
2218076.19,-213.15
2218910.18,-213.15
2219744.76,-213.14
2220579.91,-213.13
2221415.65,-213.12
2222251.96,-213.12
2223088.88,-213.11
2223926.35,-213.1
2224764.44,-213.09
2225603.15,-213.09
2226442.4,-213.08
2227282.31,-213.07
2228122.8,-213.06
2228963.84,-213.06
2229805.5,-213.05
2230647.71,-213.04
2231490.57,-213.03
2232334.06,-213.03
2233178.09,-213.02
2234023.31,-213.0
2234869.11,-213.01
2235715.52,-213.0
2236562.52,-212.99
2237410.11,-212.98
2238258.28,-212.98
2239107.03,-212.97
2239956.37,-212.96
2240806.3,-212.95
2241656.84,-212.95
2242507.96,-212.94
2243359.69,-212.93
2244212.02,-212.92
2245064.88,-212.93
2245918.34,-212.92
2246772.38,-212.91
2247627.06,-212.9
2248482.36,-212.9
2249338.2,-212.89
2250194.64,-212.88
2251052.27,-212.88
2251910.49,-212.87
2252769.29,-212.86
2253628.74,-212.85
2254488.71,-212.86
2255349.29,-212.85
2256210.44,-212.84
2257072.19,-212.83
2257934.55,-212.83
2258797.52,-212.82
2259661.09,-212.81
2260525.27,-212.81
2261390.0,-212.81
2262255.32,-212.8
2263121.24,-212.79
2263987.74,-212.79
2264854.84,-212.79
2265722.52,-212.78
2266590.81,-212.77
2267460.31,-212.77
2268330.34,-212.76
2269201.56,-212.74
2270073.39,-212.75
2270945.84,-212.74
2271818.86,-212.73
2272693.03,-212.73
2273567.8,-212.72
2274443.17,-212.71
2275320.32,-212.7
2276198.03,-212.69
2277076.36,-212.69
2277955.32,-212.69
2278834.82,-212.68
2279714.92,-212.68
2280595.63,-212.67
2281476.93,-212.68
2282358.79,-212.67
2283241.26,-212.66
2284124.36,-212.65
2285008.02,-212.66
2285892.28,-212.65
2286777.1,-212.64
2287663.1,-212.64
2288549.68,-212.64
2289436.93,-212.63
2290324.75,-212.62
2291213.17,-212.63
2292102.18,-212.62
2292991.77,-212.61
2293881.95,-212.61
2294772.73,-212.61
2295664.07,-212.6
2296556.61,-212.59
2297449.75,-212.6
2298343.48,-212.59
2299237.79,-212.58
2300132.68,-212.58
2301028.16,-212.58
2301924.25,-212.57
2302820.95,-212.57
2303718.25,-212.56
2304616.11,-212.57
2305514.51,-212.56
2306413.52,-212.55
2307313.16,-212.55
2308213.39,-212.56
2309114.79,-212.54
2310016.82,-212.54
2310920.01,-212.53
2311823.73,-212.53
2312728.05,-212.52
2313633.0,-212.53
2314538.53,-212.52
2315444.67,-212.51
2316351.38,-212.51
2317258.71,-212.52
2318166.64,-212.51
2319075.13,-212.5
2319984.24,-212.5
2320894.49,-212.5
2321805.35,-212.49
2322716.82,-212.49
2323628.85,-212.49
2324541.47,-212.49
2325454.68,-212.48
2326369.17,-212.48
2327284.21,-212.48
2328199.76,-212.47
2329115.96,-212.46
2330032.73,-212.47
2330950.12,-212.46
2331868.13,-212.46
2332786.75,-212.45
2333705.88,-212.46
2334625.64,-212.45
2334629.14,-212.03
2334632.91,-212.03
2334637.26,-212.02
2334642.19,-212.02
2334647.76,-212.03
2334653.92,-212.02
2334661.85,-212.03
2334670.36,-212.02
2334679.46,-212.02
2334689.17,-212.02
2334699.46,-212.02
2334710.37,-212.02
2334721.82,-212.01
2334733.89,-212.01
2334746.54,-212.02
2334760.39,-212.01
2334775.45,-212.02
2334791.09,-212.01
2334807.28,-212.01
2334824.05,-212.01
2334828.44,-211.66
2334833.43,-211.65
2334838.99,-211.66
2334845.12,-211.65
2334852.48,-211.65
2334860.41,-211.66
2334868.93,-211.65
2334878.0,-211.65
2334887.67,-211.65
2334897.92,-211.66
2334908.83,-211.65
2334920.32,-211.65
2334932.41,-211.65
2334945.09,-211.66
2334958.43,-211.65
2334972.26,-211.65
2334986.69,-211.65
2335001.7,-211.66
2335017.26,-211.65
2335033.44,-211.65
2335050.23,-211.65
2335067.62,-211.66
2335085.59,-211.65
2335104.15,-211.65
2335123.28,-211.65
2335143.06,-211.69
2335163.4,-211.67
2335184.32,-211.66
2335205.89,-211.66
2335227.99,-211.66
2335250.64,-211.66
2335273.89,-211.65
2335297.79,-211.65
2335322.25,-211.66
2335347.36,-211.66
2335373.63,-211.73
2335400.52,-211.74
2335428.0,-211.74
2335456.08,-211.74
2335484.78,-211.75
2335514.1,-211.75
2335543.98,-212.04
2335574.45,-212.17
2335605.54,-212.77
2335637.21,-214.12
2335669.51,-215.6
2335702.4,-218.07
2335735.95,-219.18
2335770.09,-220.98
2335804.81,-220.18
2335840.15,-219.59
2335876.15,-218.99
2335912.72,-219.46
2335949.87,-212.52
2335987.59,-216.3
2336025.89,-216.86
2336064.79,-217.76
2336104.29,-215.13
2336144.4,-215.74
2336185.73,-216.09
2336227.61,-212.74
2336270.06,-216.14
2336313.12,-213.85
2336356.73,-216.39
2336400.97,-216.12
2336445.77,-217.07
2336491.18,-216.86
2336537.19,-216.98
2336583.77,-218.75
2336630.95,-218.74
2336678.74,-218.9
2336727.15,-218.87
2336776.14,-216.1
2336825.69,-217.85
2336875.89,-217.81
2336926.78,-219.3
2336978.31,-224.35
2337030.43,-225.52
2337083.17,-224.39
2337136.49,-222.51
2337190.42,-220.22
2337244.91,-219.4
2337299.99,-218.83
2337355.71,-214.95
2337412.0,-217.35
2337468.9,-218.33
2337526.46,-218.9
2337584.55,-221.61
2337643.27,-218.68
2337702.57,-217.95
2337762.48,-218.56
2337822.99,-218.6
2337884.06,-219.37
2337945.75,-220.43
2338008.05,-220.81
2338070.91,-219.98
2338134.37,-215.92
2338198.38,-216.93
2338263.06,-216.14
2338328.31,-217.78
2338394.12,-216.97
2338460.48,-217.08
2338527.44,-216.86
2338595.01,-216.33
2338663.18,-214.18
2338731.96,-214.23
2338801.34,-214.32
2338871.34,-217.84
2338941.94,-224.69
2339013.07,-222.94
2339084.88,-221.28
2339157.43,-223.25
2339230.61,-227.85
2339304.42,-232.64
2339378.94,-238.3
2339454.02,-241.66
2339529.67,-223.72
2339605.91,-222.44
2339682.76,-218.08
2339760.2,-217.05
2339838.22,-215.77
2339916.85,-215.84
2339996.06,-215.82
2340075.85,-216.05
2340156.25,-223.09
2340237.3,-224.03
2340318.94,-224.52
2340401.18,-222.8
2340483.97,-222.82
2340567.36,-222.68
2340651.39,-223.41
2340736.02,-223.35
2340821.26,-223.66
2340907.12,-224.08
2340993.61,-225.53
2341080.66,-227.01
2341168.29,-227.82
2341256.47,-227.64
2341345.3,-221.18
2341434.77,-220.7
2341524.83,-221.66
2341615.46,-225.1
2341706.69,-223.83
2341798.51,-220.97
2341890.93,-216.03
2341983.95,-216.26
2342077.57,-216.47
2342171.74,-216.54
2342266.51,-221.66
2342361.84,-223.13
2342457.79,-220.89
2342554.37,-223.59
2342651.48,-223.53
2342749.23,-222.38
2342847.56,-222.16
2342946.5,-220.42
2343046.78,-223.5
2343147.76,-231.73
2343249.4,-232.91
2343351.69,-234.28
2343454.57,-242.62
2343558.13,-239.09
2343662.23,-234.68
2343766.92,-220.33
2343872.27,-218.83
2343978.29,-228.76
2344084.93,-233.09
2344192.16,-238.48
2344299.93,-236.18
2344408.34,-232.84
2344517.37,-228.8
2344626.97,-220.4
2344737.16,-221.74
2344847.93,-217.48
2344959.28,-234.92
2345071.21,-221.02
2345183.75,-217.39
2345296.9,-218.42
2345410.6,-218.48
2345524.88,-220.56
2345639.77,-218.46
2345755.34,-231.73
2345871.59,-232.01
2345988.5,-230.29
2346106.06,-236.39
2346224.27,-240.84
2346343.68,-235.08
2346463.69,-226.61
2346584.31,-223.69
2346705.49,-225.21
2346827.25,-222.02
2346949.65,-222.11
2347073.2,-218.92
2347197.35,-222.51
2347322.07,-223.56
2347447.48,-226.56
2347573.52,-223.94
2347700.13,-227.9
2347827.33,-229.63
2347955.16,-229.95
2348083.59,-219.27
2348212.6,-219.25
2348342.21,-218.89
2348472.38,-218.72
2348603.18,-218.6
2348734.54,-218.56
2348866.49,-218.57
2348999.02,-218.35
2349132.17,-218.19
2349265.89,-218.2
2349400.2,-218.06
2349535.1,-218.0
2349670.61,-217.9
2349806.77,-217.83
2349943.53,-217.76
2350080.92,-217.69
2350218.92,-217.68
2350357.53,-217.6
2350496.73,-217.54
2350637.21,-217.41
2350778.3,-217.37
2350919.99,-217.33
2351062.25,-217.26
2351205.07,-217.22
2351348.5,-217.22
2351492.51,-217.14
2351637.18,-217.09
2351782.45,-217.07
2351928.33,-217.02
2352074.78,-217.0
2352221.88,-216.98
2352370.19,-216.92
2352519.1,-216.89
2352668.65,-216.87
2352818.81,-216.84
2352970.09,-216.77
2353122.02,-216.74
2353274.6,-216.74
2353428.35,-216.68
2353583.63,-216.65
2353739.23,-216.62
2353895.41,-216.59
2354052.2,-216.57
2354209.6,-216.56
2354367.64,-216.54
2354526.28,-216.53
2354685.55,-216.51
2354845.41,-216.5
2355005.85,-216.49
2355166.88,-216.47
2355328.55,-216.44
2355490.79,-216.43
2355653.66,-216.4
2355817.13,-216.39
2355981.22,-216.38
2356145.9,-216.37
2356311.21,-216.35
2356477.13,-216.34
2356643.68,-216.32
2356810.79,-216.32
2356978.52,-216.3
2357146.87,-216.28
2357315.8,-216.27
2357485.32,-216.27
2357655.43,-216.25
2357826.18,-216.24
2357997.52,-216.25
2358169.48,-216.22
2358342.02,-216.21
2358515.18,-216.2
2358689.02,-216.19
2358863.43,-216.18
2359038.43,-216.18
2359214.07,-216.16
2359390.35,-216.14
2359567.81,-216.12
2359745.86,-216.12
2359924.58,-216.1
2360103.89,-216.1
2360283.8,-216.09
2360464.27,-216.07
2360645.39,-216.07
2360827.14,-216.07
2361009.48,-216.05
2361192.44,-216.04
2361376.05,-216.03
2361560.23,-216.03
2361745.01,-216.02
2361930.4,-216.02
2362116.43,-216.01
2362303.11,-216.0
2362490.38,-215.99
2362678.27,-215.98
2362866.78,-215.98
2363055.92,-215.97
2363245.66,-215.96
2363436.03,-215.94
2363627.04,-215.95
2363818.67,-215.94
2364010.88,-216.03
2364203.73,-216.32
2364397.24,-217.01
2364591.41,-219.04
2364786.29,-222.03
2364981.81,-224.79
2365178.01,-228.89
2365374.85,-231.8
2365572.33,-236.83
2365770.47,-246.67
2365969.24,-241.4
2366168.59,-217.01
2366368.54,-219.17
2366569.03,-219.33
2366770.11,-218.99
2366971.79,-218.83
2367174.08,-223.7
2367376.96,-225.29
2367580.45,-223.54
2367784.54,-227.35
2367989.23,-223.82
2368194.53,-229.46
2368400.42,-229.95
2368607.53,-220.99
2368815.27,-233.92
2369023.67,-222.0
2369232.74,-243.43
2369442.48,-246.26
2369652.89,-250.06
2369864.46,-239.73
2370076.61,-221.79
2370289.37,-221.18
2370502.79,-221.01
2370716.89,-243.04
2370931.59,-254.42
2371148.05,-227.88
2371365.14,-233.16
2371582.79,-221.55
2371801.07,-227.8
2372019.93,-226.11
2372239.33,-229.13
2372459.35,-233.92
2372679.98,-221.07
2372901.2,-221.26
2373122.99,-221.47
2373345.37,-231.28
2373568.4,-229.97
2373792.08,-231.43
2374016.37,-231.28
2374241.38,-240.9
2374468.4,-259.72
2374695.98,-259.73
2374924.17,-245.93
2375152.91,-224.97
2375382.21,-224.35
2375612.15,-225.1
2375842.7,-224.16
2376074.48,-235.14
2376306.95,-238.6
2376540.1,-239.42
2376773.91,-244.44
2377008.4,-256.94
2377243.52,-263.09
2377479.36,-263.7
2377715.85,-237.84
2377952.97,-235.46
2378190.69,-240.2
2378428.98,-226.19
2378667.89,-225.66
2378907.95,-225.35
2379148.77,-224.91
2379390.01,-225.71
2379631.89,-236.46
2379875.01,-239.59
2380118.75,-238.25
2380363.07,-237.58
2380607.94,-223.6
2380853.5,-223.82
2381099.7,-245.29
2381346.57,-226.66
2381594.04,-240.6
2381842.21,-260.03
2382091.0,-255.74
2382340.42,-261.11
2382590.39,-238.01
2382840.96,-228.64
2383092.15,-227.58
2383344.02,-234.06
2383596.5,-253.6
2383849.62,-254.66
2384103.35,-247.34
2384357.67,-235.7
2384613.14,-235.31
2384869.21,-230.15
2385125.89,-228.9
2385383.18,-226.74
2385641.07,-243.87
2385900.11,-225.04
2386159.76,-225.04
2386420.06,-233.71
2386680.99,-229.15
2386942.6,-239.54
2387204.83,-243.76
2387467.67,-248.51
2387731.08,-230.13
2387995.07,-227.15
2388259.69,-225.48
2388524.96,-226.46
2388790.8,-241.25
2389057.26,-231.88
2389324.27,-228.74
2389591.87,-228.4
2389860.08,-229.2
2390128.89,-226.42
2390398.29,-225.92
2390668.3,-225.42
2390938.88,-225.57
2391210.67,-226.9
2391483.0,-227.08
2391755.94,-227.82
2392029.48,-227.76
2392303.62,-226.85
2392578.42,-227.57
2392853.72,-226.87
2393129.6,-226.03
2393406.07,-225.06
2393683.75,-224.64
2393962.04,-224.49
2394241.83,-224.34
2394521.86,-223.85
2394802.47,-223.73
2395083.64,-223.6
2395365.46,-223.33
2395647.86,-223.16
2395930.84,-223.05
2396214.46,-222.94
2396498.61,-222.87
2396783.39,-222.78
2397068.69,-222.71
2397354.62,-222.66
2397641.16,-222.59
2397928.29,-222.55
2398216.02,-222.5
2398504.28,-222.44
2398793.17,-222.37
2399083.24,-222.28
2399373.89,-222.25
2399665.14,-222.19
2399956.98,-222.15
2400249.37,-222.1
2400542.36,-222.04
2400835.97,-222.02
2401130.18,-221.97
2401425.0,-221.93
2401720.37,-222.03
2402016.35,-221.93
2402312.91,-221.96
2402610.14,-221.94
2402908.04,-222.75
2403206.63,-224.85
2403505.89,-227.61
2403805.74,-229.96
2404106.26,-229.13
2404407.4,-231.64
2404709.24,-232.9
2405012.4,-238.42
2405316.19,-236.45
2405620.55,-241.6
2405925.51,-231.99
2406231.07,-226.11
2406537.25,-225.48
2406843.98,-225.08
2407151.3,-226.13
2407459.22,-226.86
2407767.75,-229.72
2408076.93,-229.06
2408386.76,-229.33
2408697.11,-238.82
2409008.13,-224.65
2409319.72,-229.86
2409632.63,-236.21
2409946.17,-244.3
2410260.28,-225.32
2410574.96,-224.29
2410890.19,-224.14
2411206.06,-223.79
2411522.53,-223.64
2411839.56,-223.55
2412157.19,-223.43
2412475.38,-223.34
2412794.28,-223.24
2413113.73,-223.18
2413433.78,-223.09
2413754.48,-223.01
2414075.81,-222.95
2414397.73,-222.82
2414720.24,-222.66
2415043.92,-222.53
2415368.21,-222.47
2415693.08,-222.4
2416018.52,-222.35
2416344.56,-222.31
2416671.18,-222.25
2416999.06,-222.15
2417327.46,-222.11
2417656.46,-222.06
2417986.04,-222.02
2418316.25,-221.98
2418647.05,-221.95
2418978.44,-221.91
2419310.33,-221.87
2419642.88,-221.84
2419976.02,-221.81
2420309.74,-221.77
2420644.1,-221.74
2420979.06,-221.71
2421314.58,-221.69
2421650.69,-221.65
2421987.37,-221.62
2422324.68,-221.59
2422662.59,-221.57
2423001.06,-221.54
2423340.12,-221.51
2423679.8,-221.49
2424020.04,-221.47
2424360.88,-221.44
2424702.31,-221.42
2425044.35,-221.39
2425387.0,-221.38
2425730.21,-221.35
2426074.01,-221.33
2426418.4,-221.31
2426763.36,-221.29
2427108.93,-221.27
2427455.05,-221.25
2427801.8,-221.23
2428149.14,-221.22
2428497.11,-221.19
2428845.61,-221.17
2429194.74,-221.15
2429544.48,-221.14
2429894.76,-221.12
2430245.68,-221.1
2430597.2,-221.08
2430949.3,-221.07
2431301.96,-221.05
2431655.2,-221.04
2432009.11,-221.02
2432364.2,-220.99
2432719.86,-220.97
2433076.09,-220.96
2433432.88,-220.95
2433790.24,-220.93
2434148.25,-220.92
2434506.83,-220.9
2434866.0,-220.9
2435225.75,-220.88
2435586.11,-220.86
2435947.08,-220.89
2436308.64,-220.87
2436670.81,-220.84
2437033.5,-220.82
2437396.84,-220.81
2437760.74,-220.8
2438125.24,-220.78
2438490.3,-220.77
2438856.01,-220.76
2439222.33,-220.75
2439589.24,-220.74
2439956.73,-220.72
2440324.83,-220.82
2440693.52,-220.89
2441062.78,-220.88
2441432.58,-220.87
2441803.0,-220.86
2442174.01,-220.86
2442545.63,-220.84
2442918.47,-220.82
2443291.87,-220.81
2443665.88,-220.8
2444040.44,-220.79
2444415.6,-220.78
2444791.36,-220.79
2445167.7,-220.78
2445544.61,-220.76
2445922.11,-220.75
2446300.81,-220.74
2446680.06,-220.73
2447059.99,-220.73
2447440.47,-220.72
2447821.51,-220.71
2448203.16,-220.7
2448585.4,-220.69
2448968.18,-220.69
2449351.57,-220.68
2449735.58,-220.67
2450120.21,-220.67
2450506.07,-220.65
2450892.53,-221.04
2451279.66,-221.87
2451667.4,-222.89
2452055.84,-223.82
2452444.86,-224.91
2452834.54,-225.95
2453224.79,-227.48
2453615.63,-227.62
2454007.12,-226.37
2454399.26,-226.98
2454792.06,-227.62
2455185.46,-228.8
2455580.09,-229.36
2455975.32,-228.91
2456371.15,-228.11
2456767.57,-223.82
2457164.6,-224.29
2457562.26,-226.77
2457960.5,-228.12
2458359.32,-228.55
2458758.72,-227.6
2459158.76,-227.14
2459559.35,-227.37
2459960.53,-226.29
2460362.37,-225.69
2460764.77,-225.44
2461167.74,-223.49
2461571.3,-223.39
2461975.5,-223.19
2462380.32,-223.83
2462785.68,-225.29
2463193.56,-232.66
2463602.08,-234.93
2464011.29,-238.45
2464421.16,-240.57
2464831.67,-240.2
2465242.77,-243.44
2465654.49,-238.12
2466066.81,-237.29
2466479.73,-226.34
2466893.2,-226.32
2467307.28,-226.75
2467722.0,-227.14
2468137.32,-231.22
2468553.26,-238.71
2468969.94,-236.18
2469387.95,-244.33
2469806.61,-252.21
2470225.93,-259.93
2470645.92,-264.52
2471066.6,-259.46
2471488.62,-239.77
2471911.08,-235.8
2472334.18,-227.61
2472757.84,-227.37
2473182.14,-227.53
2473607.05,-227.22
2474032.59,-227.02
2474458.73,-238.73
2474885.46,-236.47
2475312.8,-237.35
2475741.41,-245.3
2476170.61,-227.91
2476600.41,-227.21
2477030.81,-235.15
2477461.88,-238.48
2477893.61,-240.44
2478326.03,-249.81
2478759.11,-252.29
2479192.77,-256.41
2479627.04,-247.16
2480061.91,-229.43
2480497.33,-228.91
2480933.48,-234.83
2481370.25,-244.05
2481807.62,-252.14
2482245.59,-241.68
2482684.16,-237.31
2483123.35,-240.88
2483563.13,-247.19
2484003.55,-231.26
2484444.56,-241.11
2484886.15,-236.12
2485328.89,-228.71
2485772.22,-228.85
2486216.18,-228.21
2486660.69,-228.06
2487105.82,-231.13
2487552.27,-235.51
2487999.39,-241.44
2488447.19,-244.63
2488895.65,-247.95
2489344.78,-251.39
2489794.53,-251.54
2490244.91,-249.45
2490695.85,-246.66
2491147.42,-234.2
2491599.62,-232.17
2492052.41,-232.21
2492505.77,-231.82
2492959.72,-237.14
2493414.26,-239.16
2493869.44,-239.87
2494325.29,-245.18
2494781.87,-254.57
2495239.09,-261.42
2495696.96,-270.25
2496155.47,-270.61
2496614.69,-242.18
2497074.59,-238.61
2497535.02,-243.18
2497996.08,-242.03
2498457.71,-231.86
2498919.94,-231.72
2499382.73,-231.27
2499846.14,-231.24
2500310.23,-236.27
2500774.91,-234.24
2501240.15,-236.73
2501706.0,-241.48
2502172.52,-244.37
2502639.61,-236.12
2503107.26,-231.21
2503575.52,-233.25
2504044.45,-237.14
2504514.01,-242.61
2504984.25,-244.92
2505455.15,-251.8
2505926.73,-248.31
2506398.89,-252.4
2506871.63,-242.77
2507344.9,-232.39
2507818.8,-232.85
2508294.01,-239.8
2508769.83,-249.92
2509246.31,-247.95
2509723.34,-250.22
2510200.95,-246.56
2510679.19,-244.37
2511158.05,-235.69
2511637.49,-247.32
2512117.5,-235.5
2512598.09,-237.47
2513079.29,-232.75
2513561.06,-232.65
2514043.45,-232.41
2514526.4,-231.81
2515010.0,-233.92
2515494.22,-236.7
2515979.05,-239.15
2516464.51,-238.73
2516950.64,-245.52
2517437.45,-247.37
2517924.93,-253.17
2518413.08,-256.16
2518901.85,-257.21
2519391.19,-247.63
2519881.09,-235.23
2520371.59,-233.89
2520862.71,-233.48
2521354.44,-237.05
2521846.78,-238.24
2522339.72,-240.32
2522833.33,-244.05
2523327.57,-248.58
2523822.48,-254.6
2524318.08,-260.37
2524814.29,-263.72
2525311.68,-253.69
2525809.65,-247.1
2526308.24,-240.49
2526807.4,-234.29
2527307.74,-233.46
2527808.67,-233.33
2528310.22,-233.05
2528812.34,-232.63
2529315.06,-232.52
2529818.39,-232.53
2530322.29,-232.52
2530826.79,-232.89
2531331.84,-232.32
2531837.52,-231.95
2532343.76,-231.86
2532850.61,-231.61
2533358.1,-231.19
2533866.15,-231.07
2534374.78,-230.88
2534883.98,-230.56
2535393.77,-230.38
2535904.19,-230.23
2536415.23,-230.14
2536927.4,-229.91
2537440.15,-229.82
2537953.51,-229.75
2538467.47,-229.66
2538982.03,-229.59
2539497.15,-229.51
2540013.42,-229.38
2540530.31,-229.31
2541047.81,-229.25
2541565.91,-229.2
2542084.52,-229.13
2542603.77,-229.07
2543123.66,-229.02
2543644.12,-228.97
2544165.15,-228.9
2544686.73,-228.85
2545208.91,-228.8
2545731.69,-228.76
2546255.1,-228.7
2546779.08,-228.65
2547303.65,-228.61
2547828.81,-228.57
2548354.55,-228.52
2548880.9,-228.47
2549407.83,-228.43
2549935.36,-228.39
2550463.5,-228.34
2550992.19,-228.3
2551522.65,-228.18
2552053.66,-228.14
2552585.29,-228.1
2553117.57,-228.07
2553650.42,-228.03
2554185.02,-227.93
2554720.2,-227.9
2555255.98,-227.85
2555792.4,-227.82
2556329.37,-227.8
2556866.93,-227.77
2557405.06,-227.73
2557943.79,-227.7
2558483.68,-227.64
2559025.39,-227.56
2559567.65,-227.53
2560110.5,-227.5
2560653.96,-227.47
2561198.01,-227.46
2561742.64,-227.42
2562287.85,-227.41
2562833.68,-227.37
2563380.68,-227.33
2563928.22,-227.29
2564476.4,-227.28
2565025.19,-227.27
2565574.55,-227.24
2566124.5,-227.22
2566675.05,-227.19
2567226.17,-227.18
2567777.88,-227.16
2568330.16,-227.13
2568883.1,-227.11
2569436.61,-227.09
2569990.73,-227.09
2570545.38,-227.04
2571100.63,-227.02
2571657.05,-226.98
2572214.08,-226.96
2572771.73,-226.94
2573329.93,-226.93
2573888.7,-226.91
2574448.1,-226.89
2575008.09,-226.87
2575568.67,-226.86
2576129.86,-226.84
2576691.61,-226.82
2577253.94,-226.81
2577816.88,-226.79
2578380.38,-226.77
2578944.46,-226.75
2579509.21,-226.74
2580074.54,-226.72
2580640.45,-226.69
2581206.96,-226.69
2581774.05,-226.67
2582341.69,-226.66
2582909.94,-226.64
2583478.76,-226.62
2584048.2,-226.6
2584618.25,-226.6
2585188.86,-226.58
2585760.04,-226.56
2586331.82,-226.55
2586904.21,-226.53
2587477.18,-226.52
2588050.79,-226.51
2588624.97,-226.48
2589199.7,-226.48
2589775.01,-226.47
2590350.94,-226.69
2590927.56,-226.83
2591504.87,-227.16
2592082.76,-227.68
2592661.26,-228.19
2593240.47,-228.51
2593820.27,-229.59
2594400.72,-230.55
2594981.87,-232.49
2595563.67,-233.58
2596146.16,-235.28
2596729.29,-235.06
2597313.03,-235.71
2597897.38,-235.74
2598482.3,-233.06
2599067.86,-232.13
2599654.0,-229.72
2600240.73,-230.2
2600828.05,-231.94
2601416.0,-232.15
2602004.53,-234.84
2602593.75,-235.03
2603183.55,-235.37
2603773.95,-232.97
2604364.91,-233.04
2604956.53,-232.75
2605548.69,-232.88
2606142.07,-233.59
2606736.07,-232.78
2607330.65,-232.68
2607925.78,-232.02
2608521.5,-230.73
2609117.84,-230.6
2609714.76,-230.13
2610312.29,-229.97
2610910.38,-229.88
2611509.07,-229.52
2612108.33,-230.15
2612708.22,-230.45
2613308.72,-233.57
2613909.82,-235.0
2614511.57,-232.6
2615113.86,-236.54
2615716.7,-228.58
2616320.21,-228.1
2616924.25,-228.0
2617528.91,-227.91
2618134.2,-227.82
2618740.09,-227.77
2619346.52,-227.83
2619953.54,-227.75
2620561.15,-227.51
2621169.35,-227.45
2621778.17,-227.41
2622387.57,-227.35
2622997.53,-227.3
2623608.1,-227.26
2624219.25,-227.23
2624831.01,-227.18
2625443.35,-227.14
2626056.32,-227.1
2626669.86,-227.1
2627283.97,-227.05
2627898.67,-227.01
2628514.55,-226.96
2629131.62,-226.89
2629749.32,-226.86
2630368.2,-226.81
2630987.62,-226.79
2631607.63,-226.76
2632228.23,-226.75
2632849.48,-226.72
2633471.28,-226.7
2634093.71,-226.67
2634716.69,-226.66
2635340.29,-226.64
2635964.45,-226.61
2636589.23,-226.6
2637214.62,-226.6
2637840.59,-226.57
2638467.16,-226.55
2639094.33,-226.53
2639722.05,-226.52
2640350.97,-226.48
2640980.52,-226.47
2641610.66,-226.46
2642241.38,-226.44
2642873.28,-226.41
2643505.75,-226.41
2644138.78,-226.39
2644772.42,-226.37
2645407.28,-226.56
2646042.73,-226.54
2646678.77,-226.53
2647315.47,-226.74
2647952.86,-227.56
2648590.94,-228.16
2649229.64,-228.94
2649869.64,-231.13
2650510.32,-232.35
2651151.71,-233.57
2651794.36,-239.0
2652437.63,-238.04
2653081.44,-236.97
2653725.89,-229.64
2654370.9,-229.68
2655017.1,-229.31
2655663.97,-230.97
2656311.43,-233.61
2656959.51,-234.65
2657608.22,-236.5
2658257.64,-239.77
2658908.35,-241.14
2659559.79,-248.89
2660211.81,-246.76
2660864.5,-253.35
2661517.84,-257.48
2662171.78,-260.53
2662826.35,-254.42
2663481.49,-248.14
2664138.4,-232.42
2664795.9,-232.18
2665453.98,-231.97
2666112.68,-231.74
2666771.99,-234.67
2667431.93,-237.71
2668092.51,-242.12
2668753.67,-246.04
2669416.04,-232.2
2670079.01,-232.22
2670742.64,-237.71
2671406.91,-241.19
2672071.87,-249.59
2672737.47,-257.21
2673403.72,-251.75
2674071.18,-242.57
2674739.2,-234.7
2675407.82,-233.39
2676077.12,-238.75
2676747.07,-247.51
2677418.31,-254.89
2678090.17,-249.43
2678762.56,-240.9
2679435.56,-241.28
