Time (s),Motor Temps
1742170.94,37.4
1742314.47,38.5
1742459.01,38.5
1742604.55,38.6
1742752.1,38.3
1742900.63,38.5
1743050.18,38.5
1743200.69,39.5
1743352.23,38.3
1743504.73,39.9
1743658.26,39.1
1743812.87,38.3
1743968.4,39.1
1744124.9,39.0
1744282.45,39.9
1744440.99,39.1
1744600.51,38.9
1744761.04,39.4
1744922.62,39.8
1745085.2,41.5
1745248.72,38.7
1745413.28,41.2
1745579.85,41.0
1745747.39,41.2
1745916.96,40.3
1746087.53,41.5
1746259.13,39.9
1746431.67,41.6
1746605.26,40.3
1746780.86,41.5
1746958.45,41.8
1747140.04,41.9
1747325.64,41.4
1747512.21,41.8
1747699.81,42.1
1747888.37,43.3
1748079.94,43.2
1748272.56,42.1
1748466.16,42.0
1748660.78,42.0
1748857.37,42.0
1749054.99,43.3
1749253.62,41.9
1749453.21,41.5
1749654.86,43.6
1749857.48,43.6
1750061.1,42.3
1750266.73,43.1
1750473.35,44.1
1750680.96,44.7
1750889.54,43.9
1751099.18,43.5
1751309.78,47.3
1751521.38,44.7
1751734.02,45.2
1751948.7,45.2
1752164.32,45.5
1752380.95,45.2
1752598.61,44.5
1752817.23,45.2
1753036.84,44.4
1753258.48,46.2
1753482.1,45.1
1753706.73,45.6
1753932.41,44.1
1754160.05,45.9
1754388.7,45.5
1754618.37,45.6
1754849.02,47.4
1755080.67,46.8
1755313.3,47.6
1755546.98,47.3
1755782.61,46.5
1756019.31,47.3
1756256.99,47.6
1756495.65,46.5
1756735.32,46.8
1756977.01,47.0
1757219.7,46.8
1757463.35,47.4
1757708.03,46.6
1757954.67,47.8
1758202.34,47.7
1758452.01,48.1
1758702.67,46.9
1758955.33,47.7
1759209.03,47.2
1759463.72,48.1
1759719.44,47.8
1759976.14,48.0
1760233.8,48.0
1760492.53,47.8
1760753.22,47.6
1761014.94,47.6
1761277.66,47.7
1761541.4,47.6
1761807.09,47.6
1762073.81,47.6
1762341.55,47.3
1762610.27,47.4
1762880.03,47.3
1763150.77,47.7
1763422.51,47.0
1763695.23,47.3
1763969.96,47.0
1764245.69,47.3
1764522.43,46.6
1764800.15,47.4
1765078.89,47.0
1765358.62,47.2
1765640.36,47.0
1765923.07,47.3
1766206.81,47.3
1766492.52,47.0
1766779.27,46.8
1767066.99,47.2
1767355.72,46.9
1767645.47,47.0
1767936.2,46.4
1768227.93,47.0
1768520.68,46.2
1768814.45,46.6
1769109.2,46.6
1769405.97,46.6
1769704.73,46.6
1770004.47,47.0
1770306.3,46.4
1770611.07,46.5
1770916.84,46.5
1771224.61,46.6
1771533.4,46.6
1771844.2,46.5
1772156.96,46.2
1772470.76,46.0
1772786.55,46.1
1773103.32,46.1
1773421.13,46.1
1773739.93,45.6
1774059.71,46.0
1774380.51,46.4
1774702.29,45.9
1775025.13,46.4
1775348.89,46.0
1775673.68,46.2
1776000.51,45.9
1776328.34,46.1
1776657.15,46.1
1776986.96,46.1
1777317.77,46.0
1777649.61,45.7
1777982.43,46.0
1778316.24,46.2
1778651.06,45.7
1778986.91,45.5
1779323.72,45.7
1779661.53,45.7
1780000.4,45.5
1780341.22,45.6
1780683.01,45.6
1781025.89,45.5
1781369.71,45.2
1781715.51,45.3
1782063.36,45.3
1782412.15,45.5
1782761.99,45.3
1783113.82,45.1
1783466.67,45.5
1783820.51,45.3
1784175.34,45.2
1784531.18,45.3
1784888.0,45.3
1785246.88,45.2
1785606.71,45.1
1785967.58,45.2
1786329.47,45.1
1786692.34,45.2
1787056.21,45.1
1787422.04,45.3
1787788.92,44.4
1787792.26,45.2
1787796.55,44.7
1787801.87,45.2
1787808.16,44.9
1787815.5,44.7
1787823.8,44.7
1787833.12,44.7
1787843.45,44.7
1787855.83,44.7
1787869.13,44.9
1787883.47,44.7
1787898.8,44.0
1787915.15,44.5
1787932.47,44.5
1787950.8,44.7
1787971.16,44.7
1787992.48,44.4
1788015.83,45.1
1788041.15,45.1
1788067.51,45.1
1788094.9,44.3
1788123.23,44.5
1788152.61,44.1
1788182.97,43.9
1788214.33,44.3
1788248.68,44.1
1788284.02,44.4
1788320.41,44.1
1788357.78,44.1
1788396.15,43.7
1788435.47,44.4
1788475.89,44.3
1788517.3,44.4
1788559.66,44.9
1788603.03,44.7
1788648.42,44.5
1788694.81,44.1
1788742.17,44.3
1788790.58,44.1
1788839.99,43.9
1788890.36,43.9
1788942.76,43.7
1788996.17,44.0
1789050.57,43.9
1789106.96,43.9
1789164.38,43.9
1789222.77,43.9
1789282.16,43.5
1789342.57,44.0
1789403.97,43.2
1789466.43,43.9
1789530.82,43.9
1789596.21,43.7
1789599.67,43.5
1789604.96,43.2
1789611.25,42.8
1789620.57,42.0
1789630.86,42.3
1789643.17,42.3
1789656.49,42.0
1789670.78,42.1
1789686.13,42.0
1789702.49,42.0
1789719.8,41.9
1789738.15,42.0
1789757.49,41.8
1789777.85,42.0
1789799.19,41.8
1789821.55,41.9
1789844.89,41.8
1789870.2,41.4
1789897.58,41.5
1789925.93,41.6
1789957.29,41.4
1789989.64,41.2
1790023.98,41.0
1790059.35,41.6
1790095.7,41.5
1790133.08,41.5
1790171.47,41.1
1790210.8,41.5
1790251.2,41.4
1790292.56,41.4
1790295.86,41.4
1790300.14,41.1
1790305.47,41.4
1790311.76,41.2
1790320.07,41.0
1790329.34,41.2
1790339.69,40.8
1790352.01,41.0
1790365.34,40.4
1790379.68,41.2
1790395.02,40.7
1790411.37,41.2
1790428.67,41.0
1790448.0,41.1
1790468.38,41.1
1790489.71,41.0
1790513.08,41.0
1790537.43,41.0
1790562.77,41.0
1790589.1,41.1
1790616.5,40.8
1790644.84,40.8
1790674.21,40.7
1790705.55,40.8
1790737.92,41.0
1790772.28,40.6
1790807.62,40.6
1790844.0,40.7
1790881.36,40.8
1790920.7,40.8
1790961.07,40.7
1791003.42,40.4
1791046.76,40.6
1791092.17,40.4
1791138.55,40.8
1791185.92,40.7
1791234.32,40.6
1791283.77,40.7
1791334.12,40.4
1791385.53,40.6
1791388.84,40.4
1791393.13,40.3
1791398.45,40.4
1791404.74,40.3
1791412.09,40.0
1791420.39,40.3
1791429.69,39.8
1791440.05,40.3
1791452.39,40.0
1791465.69,39.8
1791480.01,40.4
1791495.36,40.6
1791511.7,40.3
1791529.02,40.4
1791547.35,40.6
1791566.75,40.3
1791587.11,40.4
1791608.44,40.0
1791631.81,40.0
1791656.17,40.0
1791681.52,40.0
1791707.89,40.0
1791736.23,40.0
1791765.61,39.9
1791796.97,39.9
1791829.35,39.5
1791862.7,39.6
1791897.04,40.0
1791932.38,40.0
1791968.74,39.2
1792006.12,39.9
1792044.52,39.5
1792083.87,39.9
1792124.25,40.0
1792165.66,39.9
1792208.03,39.8
1792251.37,40.0
1792295.79,39.8
1792341.2,39.8
1792388.57,39.8
1792436.96,39.6
1792486.38,39.8
1792536.79,39.5
1792588.16,39.6
1792641.55,39.6
1792695.96,39.6
1792752.34,39.4
1792809.75,39.2
1792868.16,39.2
1792927.58,39.2
1792987.96,39.6
1793049.35,39.5
1793111.76,39.6
1793176.15,39.5
1793243.53,39.8
1793312.94,39.4
1793383.37,39.4
1793454.79,39.4
1793528.21,39.1
1793603.65,39.2
1793682.07,39.2
1793761.52,39.1
1793841.99,39.0
1793923.42,39.2
1794005.86,38.9
1794089.27,39.4
1794175.7,39.0
1794263.16,39.1
1794352.62,39.2
1794443.06,39.1
1794535.51,39.2
1794629.93,39.1
1794725.38,39.4
1794822.83,39.2
1794921.26,39.0
1795021.72,39.0
1795123.2,39.1
1795226.67,39.0
1795331.14,38.9
1795436.59,38.6
1795543.05,38.9
1795650.51,38.7
1795758.99,39.0
1795868.48,38.6
1795978.99,39.0
1795982.29,39.0
1795986.59,38.9
1795991.91,39.0
1795998.2,38.6
1796005.54,38.7
1796013.84,38.7
1796023.15,38.5
1796035.52,38.7
1796048.82,38.3
1796063.16,38.6
1796078.5,38.7
1796094.9,38.9
1796112.19,38.7
1796130.54,38.9
1796150.87,38.9
1796172.21,38.9
1796195.6,38.7
1796219.94,38.7
1796245.27,38.7
1796271.61,38.6
1796299.0,38.2
1796327.35,38.7
1796357.71,38.7
1796389.07,38.3
1796421.42,38.2
1796455.78,38.2
1796491.13,38.7
1796527.49,38.5
1796564.87,38.7
1796568.19,38.5
1796572.47,38.3
1796577.8,38.5
1796584.08,38.3
1796591.45,38.2
1796599.76,38.5
1796609.05,37.8
1796619.39,38.3
1796631.7,38.2
1796645.0,38.1
1796659.33,38.5
1796674.68,38.7
1796691.02,38.5
1796708.34,38.5
1796726.73,38.5
1796746.07,38.3
1796766.44,38.3
1796787.76,38.3
1796811.13,38.5
1796836.51,38.3
1796862.86,38.1
1796890.26,38.3
1796918.6,38.1
1796949.93,38.2
1796982.29,38.3
1797016.64,37.9
1797052.02,38.3
1797088.35,38.1
1797126.72,37.4
1797166.07,38.3
1797206.42,38.2
1797248.79,38.2
1797292.14,38.1
1797336.54,37.9
1797339.86,38.1
1797345.17,38.1
1797351.47,37.9
1797358.8,37.7
1797367.12,37.8
1797376.4,37.9
1797388.72,37.8
1797402.05,37.5
1797416.38,38.2
1797431.73,38.2
1797449.03,37.9
1797468.4,37.7
1797488.74,38.1
1797510.09,37.9
1797533.49,37.3
1797557.85,37.8
1797583.19,38.1
1797609.54,37.8
1797637.89,37.7
1797668.25,37.5
1797700.63,38.1
1797735.0,37.1
1797770.38,37.8
1797806.74,37.8
1797845.12,37.9
1797884.46,37.5
1797926.81,37.4
1797970.18,37.7
1798015.59,37.4
1798061.96,37.4
1798109.33,37.5
1798157.74,37.4
1798208.11,37.4
1798259.51,37.5
1798312.91,37.7
1798367.32,37.3
1798422.7,37.7
1798479.08,37.3
1798537.48,37.4
1798596.88,37.0
1798658.3,36.9
1798720.7,37.4
1798785.08,37.5
1798854.48,37.3
1798924.93,37.1
1798997.34,37.4
1799070.75,37.0
1799146.17,37.0
1799222.63,37.3
1799302.08,37.0
1799382.57,37.4
1799464.01,37.0
1799546.49,37.3
1799629.93,37.1
1799714.41,37.1
1799800.83,36.6
1799888.3,37.1
1799977.76,37.1
1800068.2,37.0
1800161.65,37.3
1800256.07,37.3
1800351.55,37.0
1800448.01,37.0
1800545.46,37.1
1800643.89,36.9
1800744.33,37.0
1800845.78,37.1
1800949.24,36.6
1801053.75,36.8
1801159.19,36.6
1801265.68,36.8
1801374.14,37.1
1801483.63,36.8
1801594.12,37.1
1801705.6,36.6
1801820.08,36.9
1801935.56,37.0
1802052.06,36.8
1802171.55,37.0
1802292.03,36.8
1802415.51,36.6
1802541.0,36.5
1802667.5,36.8
1802794.98,36.8
1802923.46,37.0
1803052.98,36.6
1803183.48,36.8
1803314.97,36.6
1803448.47,36.9
1803582.98,37.1
1803718.49,36.9
1803854.96,36.6
1803992.52,36.6
1804131.05,36.6
1804270.59,36.8
1804411.11,36.5
1804552.63,36.8
1804695.18,36.6
1804838.73,36.6
1804983.28,36.6
1805128.81,36.6
1805276.32,36.5
1805424.85,36.1
1805574.4,36.6
1805725.95,36.5
1805878.47,36.4
1806032.02,36.9
1806187.56,36.8
1806344.11,36.6
1806501.66,36.5
1806660.2,36.4
1806820.71,36.5
1806982.27,36.5
1807144.84,36.6
1807308.38,36.5
1807472.93,36.5
1807640.48,36.4
1807813.04,36.2
1807986.67,36.4
1808161.22,36.0
1808336.81,36.1
1808514.39,36.1
1808692.97,36.4
1808873.58,36.0
1809055.16,35.7
1809240.75,36.5
1809427.35,36.6
1809614.94,36.6
1809803.54,36.6
1809993.12,36.6
1810184.67,36.6
1810377.3,36.5
1810571.86,36.5
1810767.51,36.4
1810964.11,36.5
1811161.75,36.6
1811360.35,36.5
1811559.96,36.4
1811760.58,36.6
1811963.21,36.5
1812166.83,36.6
1812371.48,36.5
1812577.1,36.0
1812783.75,36.2
1812991.37,36.6
1813200.0,36.5
1813409.63,36.5
1813620.27,36.5
1813831.89,36.4
1814044.53,36.6
1814258.14,36.5
1814474.76,36.1
1814692.39,36.4
1814911.03,36.5
1815130.7,36.5
1815351.32,36.4
1815572.94,36.5
1815795.62,36.6
1816020.24,36.0
1816245.87,36.4
1816472.53,36.6
1816700.21,36.4
1816928.84,36.5
1817158.47,36.2
1817389.15,36.5
1817620.82,36.2
1817853.48,36.4
1818087.11,36.1
1818322.76,36.2
1818559.45,36.1
1818797.13,36.4
1819036.8,36.1
1819278.48,36.2
1819521.19,36.2
1819764.83,36.2
1820011.47,36.1
1820259.16,35.7
1820508.81,35.7
1820759.47,36.5
1821012.14,36.5
1821265.83,36.2
1821520.51,36.2
1821776.17,36.0
1822033.82,36.1
1822292.52,36.8
1822552.27,36.9
1822812.94,36.5
1823074.66,36.8
1823337.39,36.8
1823601.14,36.9
1823866.83,35.6
1824133.56,35.7
1824401.3,36.0
1824670.01,37.1
1824939.73,36.1
1825210.47,36.9
1825482.21,36.8
1825754.91,37.7
1826031.65,36.6
1826309.38,36.9
1826588.13,38.1
1826867.87,36.8
1827148.59,37.8
1827431.33,37.8
1827715.08,37.5
1827999.8,38.7
1828285.5,38.7
1828572.26,37.8
1828860.0,36.9
1829148.75,37.4
1829439.52,38.2
1829732.28,37.1
1830026.04,38.7
1830320.8,38.5
1830617.57,37.9
1830915.32,37.8
1831214.1,38.7
1831513.86,37.9
1831815.62,37.8
1832118.38,38.5
1832423.12,38.1
1832730.88,38.3
1833039.65,38.2
1833349.41,38.1
1833661.18,38.3
1833973.95,38.1
1834287.72,38.2
1834602.51,38.3
1834918.28,37.9
1835237.1,37.5
1835556.87,38.1
1835877.71,38.3
1836199.52,37.9
1836522.34,37.4
1836846.15,37.8
1837170.95,37.7
1837174.3,38.2
1837179.62,38.2
1837185.92,37.9
1837193.27,37.9
1837201.56,37.9
1837210.87,38.2
1837221.19,37.9
1837233.48,37.9
1837246.82,38.2
1837261.15,38.1
1837276.5,37.4
1837292.88,37.9
1837310.19,37.9
1837328.55,37.9
1837348.89,37.9
1837370.23,38.1
1837392.6,37.8
1837415.97,37.7
1837440.35,37.8
1837465.68,37.9
1837492.04,37.8
1837519.4,37.5
1837547.77,37.7
1837578.14,37.4
1837609.53,37.9
1837643.89,37.5
1837679.3,37.8
1837715.66,37.4
1837753.06,37.8
1837792.47,37.7
1837832.82,37.7
1837875.2,37.4
1837918.56,37.5
1837963.95,37.7
1838010.37,37.7
1838057.75,37.5
1838106.12,37.5
1838156.55,37.3
1838209.93,37.5
1838264.36,37.4
1838320.77,37.8
1838378.21,37.9
1838436.62,37.7
1838496.02,37.7
1838559.44,37.9
1838624.86,37.9
1838692.27,37.8
1838762.67,37.9
1838834.08,37.8
1838906.48,37.7
1838979.9,37.7
1839054.3,37.8
1839129.7,37.4
1839206.11,37.9
1839283.51,37.4
1839361.95,37.5
1839441.37,37.4
1839521.77,38.1
1839603.21,37.3
1839685.64,38.1
1839769.06,37.4
1839853.49,37.8
1839938.95,37.5
1840025.38,38.1
1840112.81,37.8
1840202.25,37.3
1840292.7,37.9
1840384.16,37.4
1840476.62,38.1
1840570.08,37.5
1840664.52,37.8
1840759.95,37.8
1840856.41,37.7
1840953.86,38.2
1841052.33,37.5
1841151.79,38.2
1841252.28,38.1
1841353.74,37.8
1841456.2,38.1
1841559.66,37.8
1841664.12,37.8
1841769.58,37.9
1841877.16,38.3
1841985.61,38.2
1842095.07,37.5
1842205.59,38.3
1842317.06,37.9
1842429.55,37.7
1842544.05,37.5
1842659.54,38.2
1842776.03,38.1
1842893.52,38.1
1843012.01,37.8
1843131.47,38.1
1843251.96,37.7
1843373.47,37.5
1843495.94,37.9
1843619.43,38.1
1843743.94,38.1
1843869.45,37.8
1843995.95,37.7
1844123.44,37.8
1844253.94,37.8
1844385.43,37.9
1844518.92,37.5
1844653.42,37.7
1844788.95,37.8
1844925.46,37.5
1845063.0,37.7
1845201.52,37.4
1845341.05,37.5
1845482.56,37.7
1845625.07,37.7
1845768.63,37.4
1845913.17,37.4
1846058.72,37.5
1846205.26,37.4
1846352.81,37.7
1846501.34,37.3
1846651.89,37.3
1846804.43,37.3
1846957.98,37.9
1847112.57,37.3
1847268.12,37.3
1847424.67,37.3
1847582.27,37.7
1847740.83,37.3
1847900.39,37.1
1848061.95,37.3
1848225.48,37.4
1848390.03,37.0
1848555.64,37.4
1848722.18,37.4
1848891.74,37.1
1849064.28,37.3
1849237.83,37.1
1849412.44,36.8
1849587.98,36.9
1849764.59,37.4
1849942.15,37.0
1850120.76,36.5
1850301.34,37.7
1850482.92,37.1
1850666.51,37.3
1850851.16,37.3
1851036.72,37.0
1851223.32,37.1
1851410.95,37.4
1851600.46,37.1
1851792.06,37.0
1851985.69,36.9
1852180.28,36.9
1852376.9,36.8
1852574.51,36.8
1852773.1,36.9
1852972.68,36.6
1853173.3,36.6
1853375.88,37.0
1853579.52,37.3
1853785.13,36.9
1853991.75,36.9
1854199.37,36.9
1854408.03,37.0
1854618.63,37.0
1854831.29,36.9
1855044.92,36.9
1855259.58,36.8
1855475.22,36.9
1855691.86,36.8
1855909.51,36.8
1856128.16,36.9
1856347.81,36.5
1856568.46,36.8
1856790.1,36.8
1857012.75,36.8
1857236.42,36.6
1857461.03,36.6
1857688.67,36.9
1857917.32,36.4
1858146.93,37.0
1858378.58,36.8
1858611.25,36.8
1858844.89,36.9
1859080.58,36.6
1859317.21,36.6
1859556.9,36.6
1859798.56,36.6
1860042.25,36.6
1860286.91,36.4
1860532.59,36.0
1860780.29,36.4
1861029.98,35.7
1861280.67,36.6
1861532.4,36.8
1861785.07,36.6
1862038.77,36.4
1862293.43,36.6
1862551.11,36.5
1862809.83,36.5
1863071.52,36.4
1863335.23,36.4
1863599.92,36.4
1863865.62,36.5
1864132.34,36.4
1864401.04,36.4
1864670.76,36.2
1864942.46,36.2
1865215.21,35.7
1865488.95,36.2
1865763.66,36.6
1866040.39,36.0
1866318.16,36.5
1866596.91,36.4
1866876.63,36.4
1867157.38,35.8
1867439.17,36.4
1867721.89,36.4
1868005.63,36.2
1868290.42,36.6
1868577.17,36.1
1868864.9,36.2
1869153.65,36.0
1869444.42,36.1
1869738.15,36.4
1870034.88,35.7
1870333.6,36.1
1870633.37,36.0
1870934.11,36.2
1871235.86,36.0
1871538.62,36.1
1871842.39,36.2
1872147.17,36.1
1872453.96,36.0
1872762.73,36.1
1873072.48,35.8
1873383.3,35.7
1873695.1,36.1
1874007.91,35.7
1874321.68,35.7
1874636.5,36.0
1874952.3,36.0
1875269.08,36.0
1875587.88,35.3
1875907.67,35.7
1876229.47,35.6
1876553.29,35.8
1876878.08,35.8
1877204.88,35.8
1877532.67,36.0
1877862.45,36.0
1878193.27,35.8
1878525.09,35.8
1878857.9,35.8
1879192.68,35.7
1879528.51,35.6
1879867.32,35.7
1880207.14,35.7
1880548.0,35.3
1880889.82,35.2
1881232.69,35.6
1881576.51,34.8
1881922.34,35.2
1882269.16,36.0
1882617.02,35.7
1882966.87,36.0
1883318.68,36.0
1883673.5,36.0
1884029.34,36.4
1884387.18,36.1
1884746.04,36.1
1885105.86,35.6
1885466.69,36.1
1885828.55,36.1
1886191.37,36.2
1886555.22,36.0
1886920.11,35.3
1887285.97,35.7
1887652.81,36.5
1888020.67,36.6
1888389.54,35.6
1888759.42,36.8
1889130.29,36.1
1889502.15,36.0
1889875.06,35.8
1890248.9,36.2
1890623.8,36.4
1890999.7,35.7
1891376.56,35.8
1891754.47,36.4
1892133.36,36.5
1892513.25,36.2
1892894.14,36.6
1893276.02,35.3
1893658.91,36.2
1894043.84,36.1
1894429.71,36.0
1894818.62,36.2
1895209.51,35.8
1895601.42,36.0
1895994.33,35.8
1896388.21,36.0
1896784.12,35.7
1897181.04,36.4
1897579.94,36.0
1897979.85,35.8
1898381.73,36.1
1898784.66,35.8
1899188.58,36.0
1899593.52,36.0
1899999.43,36.0
1900406.36,36.0
1900814.3,35.7
1901224.24,35.7
1901635.15,36.0
1902047.12,35.8
1902460.05,35.8
1902874.97,35.2
1903290.89,35.7
1903708.85,35.8
1904127.78,35.3
1904548.73,35.7
1904970.67,35.8
1905393.64,35.7
1905396.98,35.6
1905401.3,35.3
1905406.61,35.7
1905412.92,35.6
1905420.3,35.7
1905428.59,35.7
1905437.91,35.3
1905448.23,35.1
1905460.55,35.3
1905474.86,35.6
1905490.2,35.2
1905507.52,35.7
1905525.92,35.6
1905546.27,35.6
1905567.64,35.8
1905589.99,35.7
1905613.36,35.8
1905637.74,35.8
1905664.03,35.8
1905691.38,35.6
1905719.74,35.6
1905749.14,35.8
1905779.55,35.7
1905810.9,35.7
1905845.31,36.0
1905880.65,35.8
1905917.01,35.6
1905954.38,35.3
1905992.77,35.3
1906032.12,36.0
1906072.46,35.2
1906113.88,35.6
1906156.25,36.0
1906199.62,36.0
1906245.03,35.7
1906291.41,36.2
1906338.79,35.7
1906387.17,36.0
1906436.58,35.1
1906486.95,35.7
1906538.32,35.3
1906590.73,35.6
1906644.14,35.2
1906698.57,35.2
1906754.97,34.5
1906812.38,35.2
1906870.8,35.1
1906930.19,35.1
1906990.59,35.3
1907052.03,34.9
1907114.44,36.0
1907178.83,35.2
1907246.22,35.6
1907315.66,35.1
1907386.05,35.1
1907458.43,35.1
1907531.86,35.1
1907606.27,35.2
1907681.66,34.9
1907760.08,34.9
1907839.49,35.1
1907919.97,35.1
1908001.38,34.9
1908004.71,35.1
1908009.0,34.8
1908014.32,35.2
1908020.61,34.9
1908028.9,34.8
1908038.19,34.8
1908048.52,34.8
1908060.89,34.8
1908074.19,35.1
1908088.63,35.2
1908103.97,35.2
1908120.33,35.2
1908137.67,35.2
1908156.02,35.2
1908175.39,34.9
1908195.74,35.2
1908217.08,35.1
1908239.47,34.9
1908262.81,35.1
1908287.18,34.9
1908312.56,34.9
1908338.91,34.9
1908366.29,34.8
1908394.65,34.9
1908424.08,34.7
1908454.45,35.2
1908485.78,34.7
1908520.13,34.9
1908555.5,34.7
1908591.88,34.9
1908629.27,34.8
1908667.61,34.5
1908706.96,34.9
1908747.34,34.8
1908789.68,34.9
1908833.05,34.9
1908878.41,34.8
1908924.83,34.7
1908972.18,34.8
1909020.56,34.9
1909070.01,34.7
1909120.4,34.7
1909171.79,34.7
1909225.18,34.9
1909281.62,34.5
1909340.02,34.8
1909399.43,34.4
1909459.85,34.8
1909521.27,34.7
1909583.69,34.8
1909648.08,34.4
1909713.5,34.3
1909780.9,34.7
1909849.29,34.8
1909918.72,34.4
1909989.13,34.3
1910060.56,34.8
1910132.92,34.4
1910207.35,34.8
1910282.75,34.3
1910359.2,34.4
1910437.64,34.3
1910518.04,34.7
1910599.45,34.3
1910682.89,34.7
1910767.35,34.7
1910852.77,34.4
1910939.25,34.7
1911026.7,34.7
1911115.14,34.5
1911204.58,34.3
1911295.06,34.4
1911386.54,34.7
1911478.99,34.3
1911572.45,34.5
1911666.9,34.1
1911762.39,34.5
1911858.82,34.4
1911956.28,34.1
1912054.77,34.3
1912155.23,34.4
1912256.68,34.3
1912360.14,34.7
1912465.61,34.0
1912572.07,33.9
1912679.57,34.8
1912788.03,34.5
1912897.49,34.7
1913008.96,33.9
1913121.45,34.4
1913234.9,34.4
1913349.38,34.1
1913464.88,34.3
1913581.36,34.3
1913700.89,34.4
1913821.36,34.4
1913942.87,34.0
1914065.34,34.3
1914190.82,34.0
1914318.32,34.0
1914446.84,33.9
1914576.33,34.1
1914706.84,33.9
1914838.37,34.3
1914971.88,34.3
1915108.38,34.3
1915245.9,34.4
1915384.4,34.3
1915523.92,34.1
1915664.4,34.0
1915805.9,34.1
1915948.42,34.3
1916092.92,34.3
1916238.42,34.3
1916385.95,34.3
1916535.48,34.0
1916686.02,33.9
1916837.6,33.6
1916990.12,34.0
1917143.67,34.0
1917299.22,33.7
1917455.8,34.3
1917614.38,34.3
1917774.92,34.3
1917936.48,34.1
1918099.07,34.1
1918262.64,34.1
1918429.22,34.1
1918597.78,34.0
1918770.31,34.0
1918944.87,33.5
1919120.45,33.7
1919297.03,33.6
1919474.59,33.7
1919653.17,33.7
1919833.73,33.5
1920017.31,34.3
