Time (s),MC In,MC Out,Motor In,Motor Out
2292953.23,17,21,16,17
2293153.92,16,21,16,17
2293355.1,16,20,17,18
2293556.77,16,20,17,18
2293758.94,16,20,17,17
2293961.6,17,21,17,17
2294164.78,16,21,17,17
2294368.42,16,21,17,17
2294572.55,16,21,17,17
2294777.18,17,21,17,17
2294982.31,17,22,17,17
2295187.93,15,22,17,17
2295394.04,15,21,17,17
2295600.64,17,22,17,16
2295807.74,17,21,17,17
2296015.33,17,21,17,17
2296223.42,17,21,17,17
2296432.0,17,21,17,17
2296641.08,17,21,17,17
2296850.65,17,21,17,18
2297060.71,17,21,17,18
2297271.28,16,21,17,17
2297482.33,17,21,17,18
2297693.88,17,21,17,18
2297905.91,16,21,16,18
2298118.44,16,21,16,17
2298331.46,16,21,17,17
2298544.99,16,21,16,17
2298759.0,16,21,16,17
2298973.51,16,21,16,17
2299188.52,16,20,17,17
2299404.04,17,21,16,17
2299620.04,17,23,17,17
2299836.52,18,21,17,17
2300053.51,16,21,17,17
2300270.97,17,21,17,17
2300488.95,17,22,17,17
2300707.4,17,21,17,17
2300926.35,17,21,17,17
2301145.79,17,21,17,17
2301365.72,17,21,17,18
2301586.14,17,21,17,17
2301807.06,17,21,17,17
2302028.49,17,21,17,17
2302250.4,17,21,17,17
2302472.8,16,21,18,17
2302695.7,16,21,16,17
2302919.09,16,21,17,17
2303142.98,16,21,16,17
2303367.35,16,21,16,17
2303592.21,16,21,16,17
2303817.57,16,21,16,17
2304043.44,16,21,16,17
2304269.78,16,21,17,17
2304496.62,17,25,17,17
2304723.95,16,21,17,17
2304951.78,16,21,16,17
2305180.09,16,21,16,17
2305408.9,16,21,16,16
2305638.21,16,19,16,17
2305868.01,15,21,16,17
2306098.3,16,21,16,17
2306329.08,16,21,16,17
2306560.38,17,21,16,17
2306792.16,16,21,16,17
2307024.43,17,21,16,17
2307257.23,17,21,17,17
2307490.48,17,22,17,17
2307724.23,17,22,17,17
2307958.47,17,22,17,17
2308193.21,17,22,17,17
2308428.44,17,22,17,17
2308664.17,18,22,18,17
2308900.38,18,22,18,17
2309137.09,18,22,18,17
2309374.3,17,20,18,17
2309612.01,16,21,18,17
2309850.21,17,21,18,17
2310088.9,19,21,17,17
2310328.08,16,21,17,17
2310567.75,17,21,17,17
2310807.91,17,23,17,17
2311048.56,17,21,17,18
2311289.71,17,21,17,18
2311531.36,17,21,17,18
2311773.49,17,21,17,18
2312016.12,17,21,17,18
2312259.25,17,21,17,18
2312502.86,17,21,17,18
2312746.98,17,22,17,17
2312991.58,17,22,17,17
2313236.68,17,22,17,17
2313482.28,17,22,17,17
2313728.36,20,22,18,17
2313974.94,16,21,17,17
2314222.01,16,22,15,17
2314469.58,17,21,16,17
2314717.64,18,21,17,18
2314966.19,17,21,17,18
2315215.24,16,21,17,18
2315464.78,16,21,17,17
2315714.83,16,21,17,16
2315965.35,16,21,17,17
2316216.37,16,21,17,17
2316467.9,16,21,16,18
2316719.94,16,21,16,18
2316972.45,16,21,16,17
2317225.45,17,21,17,17
2317478.94,17,21,16,17
2317732.92,17,21,16,17
2317987.41,16,21,16,17
2318242.37,17,21,17,17
2318497.83,17,21,17,17
2318753.8,17,21,17,17
2319010.25,17,21,17,17
2319267.21,17,21,17,17
2319524.65,17,21,17,17
2319782.59,17,21,17,17
2320041.01,17,21,17,17
2320299.93,17,21,17,17
2320559.33,17,21,16,17
2320819.23,16,21,17,17
2321079.63,17,21,17,16
2321340.52,16,22,17,17
2321601.9,17,22,16,17
2321863.79,17,22,16,17
2322126.16,17,21,16,17
2322389.03,16,21,16,17
2322652.39,17,21,17,17
2322916.25,17,21,17,17
2323180.6,16,21,17,17
2323445.43,16,21,17,17
2323710.77,16,21,16,17
2323976.6,19,21,17,17
2324242.92,16,21,17,17
2324509.73,16,22,17,17
2324777.04,16,21,17,17
2325044.84,16,21,17,17
2325313.14,16,21,16,18
2325581.94,16,21,16,17
2325851.23,16,21,16,17
2326121.0,16,21,16,17
2326391.27,16,21,16,17
2326662.03,16,21,16,17
2326933.29,17,21,17,17
2327205.04,17,17,17,17
2327477.28,17,21,17,17
2327750.02,17,21,17,17
2328023.25,17,22,17,17
2328296.98,17,22,17,17
2328571.19,17,22,17,17
2328845.9,17,22,17,17
2329121.1,17,22,17,17
2329396.8,17,22,17,17
2329673.0,17,21,16,17
2329949.68,17,21,17,17
2330226.87,17,21,16,17
2330504.55,14,21,17,17
2330782.72,17,21,18,17
2331061.38,17,21,17,17
2331340.54,18,21,18,17
2331620.19,17,21,17,17
2331900.33,17,21,17,17
2332180.97,16,21,16,17
2332462.1,16,21,16,17
2332743.72,18,21,16,17
2333025.85,16,21,17,17
2333308.46,16,21,17,17
2333591.56,16,21,17,17
2333875.17,16,22,17,17
2334159.26,17,20,18,17
2334443.86,17,22,17,17
2334728.95,17,22,17,17
2335014.53,17,22,17,17
2335300.59,17,22,17,17
2335587.16,17,21,17,17
2335874.21,17,22,17,17
2336161.77,17,21,17,17
2336449.82,17,21,18,17
2336738.36,17,21,18,18
2337027.39,17,21,17,17
2337316.92,17,21,17,17
2337606.94,17,21,17,17
2337897.46,16,21,17,17
2338188.48,17,22,17,17
2338479.99,17,22,17,18
2338771.98,16,21,17,17
2339064.48,14,21,17,17
2339357.46,17,21,17,17
2339650.94,17,21,16,18
2339944.91,17,21,17,17
2340239.37,19,21,17,17
2340534.33,17,21,17,17
2340829.79,17,21,17,19
2341125.74,16,21,17,17
2341422.18,16,21,16,17
2341719.12,17,21,17,17
2342016.55,17,21,17,17
2342314.47,17,22,17,17
2342612.9,17,22,17,17
2342911.82,17,22,17,17
2343211.23,17,22,17,17
2343511.15,17,22,17,17
2343811.55,17,22,17,17
2344112.45,16,22,17,17
2344413.84,17,22,17,17
2344715.71,17,23,17,17
2345018.08,17,22,16,17
2345320.93,16,22,16,17
2345624.28,18,22,16,17
2345928.13,16,21,16,17
2346232.47,17,21,17,17
2346537.3,17,22,17,17
2346842.63,17,22,17,17
2347148.45,17,22,17,17
2347454.82,17,22,17,17
2347761.63,17,22,14,18
2348068.92,17,22,17,17
2348376.72,17,22,17,17
2348685.01,17,22,17,18
2348993.79,17,22,17,17
2349303.08,17,22,17,18
2349612.85,17,25,17,17
2349923.11,17,22,13,17
2350233.87,17,22,17,17
2350545.14,17,21,17,18
2350856.88,17,22,17,17
2351169.12,17,22,17,18
2351481.86,18,22,17,18
2351795.09,17,22,17,17
2352108.81,17,22,17,17
2352423.04,17,22,17,17
2352737.74,17,22,19,17
2353052.95,17,22,18,17
2353368.65,17,22,18,17
2353684.84,18,22,18,18
2354001.52,18,22,16,16
2354318.71,18,22,18,17
2354636.38,18,22,18,17
2354954.54,17,22,24,18
2355273.2,17,22,17,18
2355592.35,17,21,17,18
2355912.0,17,21,17,18
2356232.14,17,21,18,18
2356553.48,17,21,17,18
2356874.88,17,21,17,18
2357196.51,17,22,17,20
2357518.62,17,22,18,18
2357841.23,17,22,18,18
2358164.33,17,22,18,18
2358487.92,17,22,18,18
2358812.01,19,22,18,18
2359136.61,18,22,18,18
2359461.7,15,21,18,18
2359787.26,16,22,18,18
2360113.33,17,22,17,18
2360439.88,17,22,17,18
2360766.94,17,22,17,18
2361094.48,17,21,17,18
2361422.52,17,21,17,18
2361751.05,17,21,17,18
2362080.08,17,21,17,18
2362409.6,16,19,17,17
2362739.62,16,21,17,18
2363070.13,17,22,17,18
2363401.13,17,22,17,18
2363732.64,18,21,17,18
2364064.63,17,22,17,18
2364397.11,17,21,17,18
2364730.09,17,22,17,18
2365063.56,17,21,17,17
2365397.53,17,21,17,17
2365731.99,17,21,17,17
2366066.96,17,21,18,18
2366402.41,17,21,17,17
2366738.35,17,22,17,18
2367074.79,17,21,17,19
2367411.72,17,22,17,17
2367749.14,17,22,17,17
2368087.06,18,21,17,17
2368425.47,17,22,17,17
2368764.38,18,22,17,17
2369103.78,17,22,17,17
2369443.67,17,22,17,17
2369784.06,16,22,17,17
2370124.93,17,22,17,17
2370466.3,17,22,17,17
2370808.18,17,22,17,17
2371150.54,17,22,18,17
2371493.4,17,23,17,18
2371836.75,17,22,17,18
2372180.6,16,21,17,18
2372524.93,16,22,16,18
2372869.76,16,22,17,17
2373215.08,16,22,17,17
2373560.89,16,22,17,18
2373907.21,16,23,16,18
2374254.01,17,22,17,18
2374601.31,17,22,17,18
2374949.11,17,22,17,18
2375297.4,17,21,17,18
2375646.18,17,22,17,18
2375995.45,18,22,17,18
2376345.23,18,22,17,18
2376695.51,18,22,17,18
2377046.26,18,22,17,18
2377397.52,18,20,18,18
2377749.26,18,22,18,18
2378101.51,17,22,17,18
2378454.24,17,22,17,18
2378807.47,17,22,18,18
2379161.2,18,22,18,18
2379515.41,18,22,18,18
2379870.14,18,22,18,18
2380225.34,18,22,18,18
2380581.04,18,22,17,18
2380937.26,18,22,17,18
2381293.94,18,22,17,18
2381651.12,18,20,17,18
2382008.8,18,22,17,18
2382366.97,17,22,17,18
2382725.63,17,22,17,19
2383084.79,17,22,17,18
2383444.44,17,21,17,18
2383804.58,17,21,18,18
2384165.23,17,21,17,18
2384526.36,16,22,17,18
2384887.98,17,21,17,18
2385250.1,17,22,17,18
2385612.7,17,22,17,18
2385975.81,17,22,17,18
2386339.4,17,22,17,18
2386703.51,17,23,17,18
2387068.11,17,22,18,18
2387433.19,18,23,17,18
2387798.76,17,22,17,18
2388164.84,17,22,17,18
2388531.4,17,22,17,18
2388898.46,17,21,18,18
2389266.01,16,22,18,18
2389634.08,18,20,18,18
2390002.63,17,22,18,18
2390371.67,17,21,18,18
2390741.2,17,22,18,18
2391111.22,18,22,18,18
2391481.74,17,22,17,18
2391852.74,17,22,17,18
2392224.26,17,22,17,18
2392596.25,17,22,17,18
2392968.74,17,21,17,18
2393341.72,17,21,17,18
2393715.2,17,21,17,18
2394089.17,17,21,17,17
2394463.63,17,22,17,17
2394838.59,17,21,17,17
2395214.03,17,21,17,17
2395589.98,17,19,17,17
2395966.41,17,21,17,17
2396343.34,17,21,17,17
2396720.76,17,21,17,17
2397098.68,17,21,17,17
2397477.1,17,22,17,17
2397856.01,17,22,17,17
2398235.41,17,22,17,17
2398615.3,17,25,17,17
2398995.69,17,22,17,17
2399376.6,17,22,17,17
2399757.97,17,22,22,17
2400139.84,15,22,17,17
2400522.21,17,22,17,17
2400905.07,18,22,17,18
2401288.43,17,22,17,18
2401672.27,17,22,17,18
2402056.61,17,22,17,18
2402441.45,17,22,17,18
2402826.77,17,22,17,18
2403212.6,17,21,17,18
2403598.91,17,22,17,18
2403985.72,19,21,18,18
2404373.02,17,22,17,18
2404760.82,17,24,17,18
2405149.11,17,22,17,18
2405537.89,17,22,17,18
2405927.17,17,22,17,18
2406316.97,17,22,17,18
2406707.24,17,22,17,18
2407098.02,17,22,17,18
2407489.28,16,22,18,18
2407881.04,18,22,18,18
2408273.33,18,22,17,18
2408666.07,17,22,17,18
2409059.3,17,26,17,18
2409453.03,17,22,17,18
2409847.24,17,22,21,18
2410241.95,17,22,17,18
2410637.16,17,22,17,18
2411032.85,18,22,17,18
2411429.04,18,22,18,18
2411825.73,18,23,17,18
2412222.92,18,22,18,18
2412620.6,18,22,18,18
2413018.77,18,18,18,18
2413417.43,18,22,18,18
2413816.58,18,22,18,18
2414216.23,19,21,18,18
2414616.38,16,22,18,18
2415017.01,17,24,17,18
2415418.15,17,22,17,18
2415819.79,17,22,18,18
2416221.91,17,22,18,18
2416624.52,17,22,18,18
2417027.62,17,22,17,18
2417431.22,17,22,17,18
2417835.33,17,22,16,18
2418239.92,17,22,17,18
2418645.0,22,22,18,18
2419050.58,17,22,17,18
2419456.65,17,22,17,18
2419863.21,17,22,17,18
2420270.31,17,22,17,18
2420677.87,17,22,21,18
2421085.91,17,22,17,18
2421494.46,17,22,17,18
2421903.5,16,22,17,18
2422313.03,18,22,17,18
2422723.06,17,24,17,18
2423133.59,11,22,17,18
2423544.61,17,22,17,18
2423956.12,20,22,17,18
2424368.12,17,22,18,18
2424780.61,17,22,19,18
2425193.6,17,22,17,18
2425607.1,16,22,18,17
2426021.09,18,22,18,18
2426435.6,18,22,16,18
2426850.57,18,19,18,18
2427266.04,18,22,18,18
2427681.99,18,21,18,17
2428098.43,17,22,17,18
2428515.37,17,22,17,18
2428932.8,17,22,17,17
2429350.73,16,22,17,17
2429769.16,17,22,17,17
2430188.08,16,22,17,17
2430607.48,17,22,17,17
2431027.39,17,22,17,18
2431447.78,17,22,17,17
2431868.67,17,22,18,18
2432290.06,17,22,18,18
2432711.94,18,22,18,19
2433134.32,17,22,18,18
2433556.7,17,22,18,18
2433979.57,17,22,18,18
2434402.93,17,22,17,18
2434826.78,17,22,17,18
2435251.13,16,22,17,18
2435676.02,17,22,17,18
2436101.35,17,22,17,18
2436527.18,17,22,17,18
2436953.51,17,22,17,18
2437380.33,17,22,17,18
2437807.64,17,22,17,18
2438235.45,17,22,18,18
2438663.75,17,22,16,18
2439092.55,17,22,17,18
2439521.84,17,22,17,18
2439951.63,17,22,17,17
2440381.9,17,22,18,18
2440812.67,19,22,17,17
2441243.94,17,22,17,18
2441675.7,17,21,17,17
2442107.95,17,22,17,18
2442540.7,17,22,17,18
2442973.93,18,22,18,18
2443407.67,18,22,18,18
2443841.9,18,22,16,18
2444276.62,17,22,18,18
2444711.84,18,22,17,19
2445147.55,17,22,17,18
2445583.76,17,22,17,18
2446020.46,17,22,17,18
2446457.65,17,22,17,18
2446895.33,17,22,17,18
2447333.52,17,22,18,18
2447772.2,17,22,18,18
2448211.36,17,22,17,18
2448651.05,17,22,17,18
2449091.2,17,22,17,18
2449531.85,17,22,17,18
2449972.99,18,21,17,18
2450414.63,17,22,17,18
2450856.76,17,22,17,18
2451299.87,17,22,18,17
2451743.02,17,22,18,18
2452186.65,16,23,17,18
2452630.76,17,22,18,18
2453075.36,18,23,18,18
2453520.47,18,23,18,18
2453966.06,18,22,19,18
2454412.14,17,22,18,18
2454858.73,19,22,17,18
2455305.8,17,21,17,18
2455753.37,17,22,17,18
2456201.42,16,21,17,18
2456649.98,16,21,17,18
2457099.03,17,21,17,18
2457548.57,17,22,17,18
2457998.61,17,22,17,18
2458449.13,17,22,18,18
2458900.16,17,22,17,18
2459351.69,19,22,17,18
2459803.72,17,22,17,18
2460256.23,17,22,17,18
2460709.23,17,22,17,18
2461162.72,17,22,17,18
2461616.72,17,22,17,18
2462071.2,17,22,15,18
2462526.18,17,22,17,18
2462981.65,17,22,17,18
2463437.61,17,20,17,18
2463894.07,17,22,17,18
2464351.02,15,22,17,18
2464808.47,17,21,18,18
2465266.42,17,22,17,18
2465724.86,17,22,17,18
2466183.79,17,21,17,18
2466643.21,17,22,17,18
2467103.12,17,21,17,17
2467563.54,17,21,17,18
2468024.44,17,22,17,17
2468485.84,17,22,17,17
2468947.73,17,22,17,17
2469410.11,17,22,17,18
2469872.99,17,22,17,18
2470336.36,16,22,17,18
2470800.22,17,22,18,18
2471264.58,17,22,17,18
2471729.44,17,22,17,18
2472194.79,17,22,17,18
2472660.63,17,22,17,15
2473126.99,17,22,17,18
2473593.81,17,22,17,18
2474061.14,17,22,17,18
2474528.97,17,22,17,18
2474997.28,17,22,17,18
2475466.1,16,22,17,18
2475935.4,16,22,17,18
2476405.2,17,21,17,18
2476875.48,17,22,17,18
2477346.26,17,22,18,18
2477817.54,17,22,17,18
2478289.31,18,22,18,18
2478761.57,18,22,18,18
2479234.33,18,22,18,18
2479707.59,20,22,17,18
2480181.35,18,22,18,18
2480655.58,18,22,18,18
2481129.84,18,22,18,18
2481604.58,18,22,18,18
2482079.8,18,22,18,18
2482555.52,17,22,18,18
2483031.73,17,22,18,18
2483508.44,17,23,17,17
2483985.64,18,22,18,18
2484463.34,18,23,18,18
2484941.54,19,22,19,18
2485420.22,18,22,19,18
2485899.41,18,22,18,18
2486379.08,18,22,18,18
2486859.25,18,22,18,18
2487339.91,18,22,18,18
2487821.05,18,22,17,18
2488302.7,20,22,17,18
2488784.85,17,21,17,18
2489267.48,17,22,17,18
2489750.61,17,21,17,18
2490234.23,17,22,17,18
2490718.36,17,22,13,18
2491202.97,17,22,18,18
2491688.07,18,22,18,18
2492173.66,18,23,18,18
2492659.76,18,23,23,18
2493146.34,18,23,18,18
2493633.42,18,23,18,18
2494121.0,17,22,16,18
2494609.07,19,22,18,18
2495097.63,17,22,17,18
2495586.69,17,22,18,18
2496076.27,17,21,17,18
2496566.32,17,21,17,18
2497056.87,17,22,17,18
2497547.92,17,22,17,18
2498039.45,16,22,17,18
2498531.47,17,22,17,18
2499024.0,16,22,17,18
2499517.0,16,22,16,17
2500010.5,17,22,17,17
2500504.49,17,22,16,18
2500998.99,17,22,17,18
2501493.97,17,22,17,19
2501989.44,17,21,17,18
2502485.43,17,22,17,18
2502981.89,14,22,17,18
2503478.85,17,21,17,18
2503976.3,17,21,17,18
2504474.25,17,21,17,18
2504972.69,18,21,17,18
2505471.63,17,22,17,18
2505971.06,17,22,17,18
2506470.98,18,22,18,18
2506971.41,17,22,17,18
2507472.31,17,22,18,18
2507973.72,17,22,17,18
2508475.62,17,22,18,18
2508978.01,17,22,15,18
2509480.9,17,22,17,18
2509984.28,17,22,17,18
2510488.16,17,22,17,17
2510992.53,17,22,17,18
2511497.39,17,23,18,18
2512002.75,17,22,17,18
2512508.6,17,22,17,18
2513014.94,17,22,17,18
2513521.8,17,22,17,18
2514029.13,17,22,17,17
2514536.95,17,22,17,18
2515045.27,17,22,17,18
2515554.1,16,22,18,18
2516063.41,17,22,18,18
2516573.21,17,22,18,18
2517083.53,17,22,17,18
2517594.33,17,22,16,18
2518105.61,18,22,18,18
2518617.38,18,22,18,18
2519129.65,18,22,18,18
2519642.42,19,22,18,18
2520155.69,18,22,18,18
2520669.44,18,22,18,18
2521183.69,18,22,18,18
2521698.44,17,22,17,18
2522213.67,17,22,18,18
2522729.4,18,22,17,18
2523245.63,17,22,18,18
2523762.35,17,22,18,18
2524279.56,17,22,17,18
2524797.27,17,22,17,18
2525315.49,17,22,17,18
2525834.19,17,22,17,18
2526353.38,19,22,17,18
2526873.06,17,22,17,18
2527393.24,17,22,17,18
2527913.91,17,21,17,18
2528435.09,16,22,17,18
2528956.76,17,22,17,18
2529478.91,19,22,17,18
2530001.57,17,22,17,18
2530524.71,17,22,17,18
2531048.35,17,22,17,18
2531572.48,17,22,17,18
2532097.12,17,22,18,18
2532622.25,17,22,18,18
2533147.86,18,17,18,18
2533673.96,18,22,18,18
2534200.56,18,22,18,18
2534727.65,18,23,18,18
2535255.24,18,23,18,18
2535783.32,18,23,18,18
2536311.9,17,22,18,18
2536840.97,17,22,18,18
2537370.54,18,22,18,20
2537900.6,19,22,18,18
2538431.15,17,22,18,18
2538962.21,18,22,18,19
2539493.76,18,22,18,19
2540025.79,18,22,18,18
2540558.32,17,22,18,18
2541091.35,17,22,17,18
2541624.87,17,22,17,18
2542158.88,17,23,16,18
2542693.38,16,22,17,18
2543228.39,17,22,17,18
2543763.9,17,22,17,18
2544299.89,17,21,17,18
2544836.37,17,21,17,18
2545373.36,17,22,17,18
2545910.83,17,22,17,18
2546448.8,17,22,17,18
2546987.27,18,22,16,17
2547526.23,16,22,18,18
2548065.68,18,22,18,18
2548605.62,17,22,18,18
2549146.06,18,22,18,18
2549686.99,18,22,18,18
2550228.41,17,22,18,18
2550770.33,17,22,17,18
2551312.74,17,22,17,18
2551855.65,17,22,18,18
2552399.06,17,22,18,18
2552942.96,17,22,18,18
2553487.35,17,23,18,18
2554032.24,17,22,17,18
2554577.64,17,22,18,18
2555123.52,18,22,18,18
2555669.88,14,22,18,18
2556216.75,18,22,19,19
2556764.12,17,22,18,18
2557311.97,18,24,18,18
2557860.32,17,22,18,18
2558409.15,17,23,18,18
2558958.49,17,22,18,18
2559508.32,17,22,17,18
2560058.65,17,22,17,18
2560609.46,17,22,17,18
2561160.77,17,22,18,18
2561712.58,18,23,18,18
2562264.87,18,25,18,18
2562817.66,18,22,18,18
2563371.01,18,22,18,18
2563924.79,17,21,18,18
2564479.06,17,22,17,18
2565033.83,17,22,17,18
2565589.09,17,22,17,18
2566144.85,17,22,17,18
2566701.09,17,22,17,18
2567257.84,15,23,17,18
2567815.07,17,22,17,18
2568372.8,17,22,17,18
2568931.03,17,22,16,18
2569489.75,17,22,17,18
2570048.96,17,22,17,18
2570608.67,17,23,18,18
2571168.87,17,22,17,18
2571729.57,21,22,17,18
2572290.76,19,22,17,18
2572852.47,17,22,18,18
2573414.65,17,22,18,18
2573977.32,20,22,18,18
2574540.48,17,22,17,18
2575104.14,17,22,17,18
2575668.97,17,22,17,18
2576234.14,17,22,18,18
2576799.36,18,22,18,18
2577365.0,18,23,16,18
2577931.12,18,23,19,18
2578497.75,18,23,16,18
2579064.86,18,23,19,18
2579632.48,17,23,19,18
2580200.58,18,23,19,18
2580769.2,18,23,19,18
2581338.29,19,23,18,18
2581907.88,18,22,18,18
2582477.96,19,21,19,19
2583048.54,18,22,19,18
2583619.6,17,22,17,18
2584191.18,17,22,17,18
2584763.24,17,22,17,18
2585335.79,17,22,18,18
2585908.83,17,22,17,18
2586482.37,17,23,17,18
2587056.4,17,22,17,18
2587630.92,17,22,17,18
2588205.94,16,22,16,18
2588781.46,16,22,17,18
2589357.46,17,22,17,18
2589933.96,17,22,18,18
2590510.97,17,22,18,18
2591088.45,17,25,17,17
2591666.44,17,22,17,18
2592244.93,19,22,17,18
2592823.92,17,22,17,18
2593403.38,18,22,18,18
2593983.34,18,22,17,18
2594563.79,17,22,17,17
2595144.75,17,22,17,17
2595726.19,17,22,17,17
2596308.15,17,22,17,17
2596890.58,17,22,17,17
2597473.52,17,22,17,17
2598056.94,17,22,17,17
2598640.85,17,22,17,17
2599225.26,17,22,17,17
2599810.16,17,22,17,17
2600395.56,17,22,18,18
2600981.44,18,22,18,18
2601567.82,18,24,18,18
2602154.7,17,22,18,18
2602742.07,18,22,18,18
2603329.94,18,22,18,18
2603918.3,18,22,18,18
2604507.15,18,23,18,18
2605096.52,17,22,18,18
2605686.36,17,22,17,18
2606276.7,15,22,15,18
2606867.53,17,22,17,18
2607458.86,17,22,17,18
2608050.68,17,22,17,18
2608643.0,17,22,17,19
2609235.82,17,22,17,18
2609829.15,17,22,17,18
2610422.96,17,22,17,18
2611017.26,17,22,17,18
2611612.07,18,22,18,18
2612207.37,19,22,18,18
2612803.15,18,23,18,18
2613399.41,18,23,18,18
2613996.19,18,23,18,18
2614593.44,18,23,18,18
2615191.19,18,23,20,18
2615789.44,18,23,18,18
2616388.17,18,23,18,18
2616987.41,18,22,17,18
2617587.14,18,22,18,18
2618187.36,18,23,18,18
2618788.07,18,23,18,18
2619389.29,18,23,18,18
2619990.99,18,23,18,18
2620593.19,17,22,16,18
2621195.87,17,20,18,18
2621799.06,18,22,18,18
2622402.73,18,22,18,18
2623006.93,18,22,18,18
2623611.6,18,22,18,18
2624216.76,17,22,17,18
2624822.42,17,22,17,18
2625428.57,17,22,17,18
2626035.21,17,22,17,18
2626642.35,17,22,17,19
2627249.98,17,22,17,18
2627858.11,17,22,18,18
2628466.72,17,22,18,18
2629075.84,18,22,18,18
2629685.45,18,22,18,18
2630295.55,18,22,18,18
2630906.14,18,23,18,18
2631517.23,14,23,18,18
2632128.83,17,22,18,18
2632740.92,17,22,18,18
2633353.49,17,22,21,18
2633966.56,17,22,17,18
2634580.12,17,22,18,18
2635194.19,15,22,17,18
2635808.74,18,22,17,18
2636423.79,17,22,17,18
2637039.35,18,22,17,18
2637655.39,17,22,17,18
2638271.91,17,22,17,18
2638888.94,17,22,19,18
2639506.45,17,22,17,18
2640124.46,17,22,17,19
2640742.96,17,22,16,19
2641361.96,17,22,21,19
2641981.46,17,22,17,19
2642601.44,17,22,17,18
2643221.91,17,22,15,18
2643842.89,17,19,17,18
2644464.35,17,22,17,18
2645086.33,17,21,17,18
2645708.78,17,22,17,18
2646331.74,17,21,17,18
2646955.18,17,22,17,18
2647579.12,17,22,17,17
2648203.55,17,22,19,18
2648828.48,17,22,17,18
2649453.9,17,22,18,18
2650079.81,18,22,18,18
2650706.23,17,21,17,18
2651333.14,17,22,17,18
2651960.55,17,21,17,17
2652588.44,17,22,17,17
2653216.85,17,22,17,17
2653845.73,17,22,17,17
2654475.1,17,22,17,17
2655104.97,18,22,18,18
2655735.33,18,22,18,18
2656366.19,17,22,18,18
2656997.54,17,23,18,18
2657629.38,16,22,18,18
2658261.71,17,22,17,18
2658894.55,17,22,17,18
2659527.88,17,22,17,18
2660161.71,17,22,17,18
2660796.03,17,22,17,18
2661430.84,18,22,17,18
2662066.15,17,22,17,18
2662701.95,17,22,17,18
2663338.24,17,22,17,18
2663975.02,17,22,17,19
2664612.3,16,23,17,18
2665250.07,17,22,17,18
2665888.34,17,22,17,18
2666527.1,17,22,17,18
2667166.35,17,22,17,18
2667806.11,17,22,17,18
2668446.36,17,22,17,18
2669087.1,17,22,17,18
2669728.32,17,22,17,18
2670370.05,17,22,18,18
2671012.27,18,22,18,18
2671654.99,18,22,18,18
2672298.21,18,22,18,18
2672941.91,17,22,18,18
2673586.11,18,22,18,18
2674230.8,18,22,18,18
2674875.99,18,22,17,18
2675521.68,18,22,18,18
2676167.85,18,22,18,18
2676814.52,17,22,17,18
2677461.68,18,22,17,18
2678109.33,17,22,17,17
2678757.48,15,21,17,18
2679406.12,17,21,17,18
2680055.26,17,21,17,18
2680704.89,18,21,17,18
2681355.01,17,22,17,18
2682005.63,17,22,17,18
2682656.74,13,22,18,18
2683308.39,17,22,18,19
2683960.49,18,22,17,18
2684613.08,18,22,17,18
2685266.17,18,22,18,18
2685919.75,18,22,17,18
2686573.84,18,21,18,18
2687228.4,17,22,17,18
2687883.47,17,22,16,18
2688539.03,17,22,17,18
2689195.08,17,22,18,18
2689851.62,17,22,18,18
2690508.68,17,22,18,18
2691166.21,17,22,18,18
2691824.24,17,22,17,18
2692482.78,17,22,17,18
2693141.79,17,22,17,18
2693801.3,17,22,17,18
2694461.31,17,22,17,18
2695121.81,17,22,17,18
2695782.32,17,22,17,18
2696443.31,17,22,19,18
2697104.8,17,22,17,18
2697766.78,17,22,17,18
2698429.25,17,22,17,18
2699092.22,17,22,17,18
2699755.68,17,22,18,18
2700419.64,18,22,18,18
2701084.09,18,22,18,18
2701749.03,17,22,18,18
2702414.47,18,22,17,18
2703080.42,17,21,17,18
2703746.84,17,21,17,18
2704413.77,17,22,17,18
2705081.18,18,22,17,17
2705749.08,17,22,17,17
2706417.48,18,22,17,17
2707086.38,17,22,17,17
2707755.78,17,22,17,17
2708425.66,18,22,17,17
2709096.06,17,22,16,18
2709766.93,17,22,17,18
2710438.31,17,22,17,18
2711110.17,17,20,17,18
2711782.52,17,22,17,18
2712455.37,17,22,17,17
2713128.71,17,22,18,18
2713802.55,18,21,17,17
2714476.88,17,22,17,18
2715151.7,17,22,17,17
2715827.03,17,22,17,18
2716502.84,17,22,17,18
2717179.15,17,22,17,18
2717855.96,17,22,17,18
2718533.25,17,21,17,18
2719211.04,17,22,17,18
2719889.32,18,22,18,18
2720568.09,18,22,18,18
2721247.37,19,22,17,18
2721927.13,17,22,17,18
2722607.4,17,22,17,18
2723288.15,17,24,17,18
2723969.39,15,22,18,18
2724651.12,18,22,18,17
2725333.36,17,22,17,18
2726016.08,17,22,17,18
2726699.32,17,22,17,17
2727383.04,18,22,18,17
2728067.24,17,22,18,17
2728751.95,17,21,18,17
2729437.14,16,22,18,18
2730122.82,17,21,18,18
2730809.8,18,22,18,18
2731496.83,18,22,18,18
2732184.0,17,20,18,18
2732871.67,17,22,17,18
2733559.82,17,22,17,18
2734248.49,17,21,17,18
2734937.64,16,22,17,18
2735627.28,17,22,18,18
2736317.41,17,22,17,17
2737008.04,16,22,17,18
2737699.16,17,22,17,18
