Time (s),Amps
1795436.59,-32255
1795543.05,-31487
1795650.51,-31999
1795758.99,-31231
1795868.48,-32255
1795978.99,-31231
1795982.29,-31231
1795986.59,-31487
1795991.91,-31231
1795998.2,-32255
1796005.54,-31999
1796013.84,-31999
1796023.15,-32511
1796035.52,-31999
1796048.82,32513
1796063.16,-32255
1796078.5,-31999
1796094.9,-31487
1796112.19,-31999
1796130.54,-31487
1796150.87,-31487
1796172.21,-31487
1796195.6,-31999
1796219.94,-31999
1796245.27,-31999
1796271.61,-32255
1796299.0,32257
1796327.35,-31999
1796357.71,-31999
1796389.07,32513
1796421.42,32257
1796455.78,32257
1796491.13,-31999
1796527.49,-32511
1796564.87,-31999
1796568.19,-32511
1796572.47,32513
1796577.8,-32511
1796584.08,32513
1796591.45,32257
1796599.76,-32511
1796609.05,31233
1796619.39,32513
1796631.7,32257
1796645.0,32001
1796659.33,-32511
1796674.68,-31999
1796691.02,-32511
1796708.34,-32511
1796726.73,-32511
1796746.07,32513
1796766.44,32513
1796787.76,32513
1796811.13,-32511
1796836.51,32513
1796862.86,32001
1796890.26,32513
1796918.6,32001
1796949.93,32257
1796982.29,32513
1797016.64,31489
1797052.02,32513
1797088.35,32001
1797126.72,30209
1797166.07,32513
1797206.42,32257
1797248.79,32257
1797292.14,32001
1797336.54,31489
1797339.86,32001
1797345.17,32001
1797351.47,31489
1797358.8,30977
1797367.12,31233
1797376.4,31489
1797388.72,31233
1797402.05,30465
1797416.38,32257
1797431.73,32257
1797449.03,31489
1797468.4,30977
1797488.74,32001
1797510.09,31489
1797533.49,29953
1797557.85,31233
1797583.19,32001
1797609.54,31233
1797637.89,30977
1797668.25,30465
1797700.63,32001
1797735.0,29441
1797770.38,31233
1797806.74,31233
1797845.12,31489
1797884.46,30465
1797926.81,30209
1797970.18,30977
1798015.59,30209
1798061.96,30209
1798109.33,30465
1798157.74,30209
1798208.11,30209
1798259.51,30465
1798312.91,30977
1798367.32,29953
1798422.7,30977
1798479.08,29953
1798537.48,30209
1798596.88,29185
1798658.3,28929
1798720.7,30209
1798785.08,30465
1798854.48,29953
1798924.93,29441
1798997.34,30209
1799070.75,29185
1799146.17,29185
1799222.63,29953
1799302.08,29185
1799382.57,30209
1799464.01,29185
1799546.49,29953
1799629.93,29441
1799714.41,29441
1799800.83,28161
1799888.3,29441
1799977.76,29441
1800068.2,29185
1800161.65,29953
1800256.07,29953
1800351.55,29185
1800448.01,29185
1800545.46,29441
1800643.89,28929
1800744.33,29185
1800845.78,29441
1800949.24,28161
1801053.75,28673
1801159.19,28161
1801265.68,28673
1801374.14,29441
1801483.63,28673
1801594.12,29441
1801705.6,28161
1801820.08,28929
1801935.56,29185
1802052.06,28673
1802171.55,29185
1802292.03,28673
1802415.51,28161
1802541.0,27905
1802667.5,28673
1802794.98,28673
1802923.46,29185
1803052.98,28161
1803183.48,28673
1803314.97,28161
1803448.47,28929
1803582.98,29441
1803718.49,28929
1803854.96,28161
1803992.52,28161
1804131.05,28161
1804270.59,28673
1804411.11,27905
1804552.63,28673
1804695.18,28161
1804838.73,28161
1804983.28,28161
1805128.81,28161
1805276.32,27905
1805424.85,26881
1805574.4,28161
1805725.95,27905
1805878.47,27649
1806032.02,28929
1806187.56,28673
1806344.11,28161
1806501.66,27905
1806660.2,27649
1806820.71,27905
1806982.27,27905
1807144.84,28161
1807308.38,27905
1807472.93,27905
1807640.48,27649
1807813.04,27137
1807986.67,27649
1808161.22,26625
1808336.81,26881
1808514.39,26881
1808692.97,27649
1808873.58,26625
1809055.16,25857
1809240.75,27905
1809427.35,28161
1809614.94,28161
1809803.54,28161
1809993.12,28161
1810184.67,28161
1810377.3,27905
1810571.86,27905
1810767.51,27649
1810964.11,27905
1811161.75,28161
1811360.35,27905
1811559.96,27649
1811760.58,28161
1811963.21,27905
1812166.83,28161
1812371.48,27905
1812577.1,26625
1812783.75,27137
1812991.37,28161
1813200.0,27905
1813409.63,27905
1813620.27,27905
1813831.89,27649
1814044.53,28161
1814258.14,27905
1814474.76,26881
1814692.39,27649
1814911.03,27905
1815130.7,27905
1815351.32,27649
1815572.94,27905
1815795.62,28161
1816020.24,26625
1816245.87,27649
1816472.53,28161
1816700.21,27649
1816928.84,27905
1817158.47,27137
1817389.15,27905
1817620.82,27137
1817853.48,27649
1818087.11,26881
1818322.76,27137
1818559.45,26881
1818797.13,27649
1819036.8,26881
1819278.48,27137
1819521.19,27137
1819764.83,27137
1820011.47,26881
1820259.16,25857
1820508.81,25857
1820759.47,27905
1821012.14,27905
1821265.83,27137
1821520.51,27137
1821776.17,26625
1822033.82,26881
1822292.52,28673
1822552.27,28929
1822812.94,27905
1823074.66,28673
1823337.39,28673
1823601.14,28929
1823866.83,25601
1824133.56,25857
1824401.3,26625
1824670.01,29441
1824939.73,26881
1825210.47,28929
1825482.21,28673
1825754.91,30977
1826031.65,28161
1826309.38,28929
1826588.13,32001
1826867.87,28673
1827148.59,31233
1827431.33,31233
1827715.08,30465
1827999.8,-31999
1828285.5,-31999
1828572.26,31233
1828860.0,28929
1829148.75,30209
1829439.52,32257
1829732.28,29441
1830026.04,-31999
1830320.8,-32511
1830617.57,31489
1830915.32,31233
1831214.1,-31999
1831513.86,31489
1831815.62,31233
1832118.38,-32511
1832423.12,32001
1832730.88,32513
1833039.65,32257
1833349.41,32001
1833661.18,32513
1833973.95,32001
1834287.72,32257
1834602.51,32513
1834918.28,31489
1835237.1,30465
1835556.87,32001
1835877.71,32513
1836199.52,31489
1836522.34,30209
1836846.15,31233
1837170.95,30977
1837174.3,32257
1837179.62,32257
1837185.92,31489
1837193.27,31489
1837201.56,31489
1837210.87,32257
1837221.19,31489
1837233.48,31489
1837246.82,32257
1837261.15,32001
1837276.5,30209
1837292.88,31489
1837310.19,31489
1837328.55,31489
1837348.89,31489
1837370.23,32001
1837392.6,31233
1837415.97,30977
1837440.35,31233
1837465.68,31489
1837492.04,31233
1837519.4,30465
1837547.77,30977
1837578.14,30209
1837609.53,31489
1837643.89,30465
1837679.3,31233
1837715.66,30209
1837753.06,31233
1837792.47,30977
1837832.82,30977
1837875.2,30209
1837918.56,30465
1837963.95,30977
1838010.37,30977
1838057.75,30465
1838106.12,30465
1838156.55,29953
1838209.93,30465
1838264.36,30209
1838320.77,31233
1838378.21,31489
1838436.62,30977
1838496.02,30977
1838559.44,31489
1838624.86,31489
1838692.27,31233
1838762.67,31489
1838834.08,31233
1838906.48,30977
1838979.9,30977
1839054.3,31233
1839129.7,30209
1839206.11,31489
1839283.51,30209
1839361.95,30465
1839441.37,30209
1839521.77,32001
1839603.21,29953
1839685.64,32001
1839769.06,30209
1839853.49,31233
1839938.95,30465
1840025.38,32001
1840112.81,31233
1840202.25,29953
1840292.7,31489
1840384.16,30209
1840476.62,32001
1840570.08,30465
1840664.52,31233
1840759.95,31233
1840856.41,30977
1840953.86,32257
1841052.33,30465
1841151.79,32257
1841252.28,32001
1841353.74,31233
1841456.2,32001
1841559.66,31233
1841664.12,31233
1841769.58,31489
1841877.16,32513
1841985.61,32257
1842095.07,30465
1842205.59,32513
1842317.06,31489
1842429.55,30977
1842544.05,30465
1842659.54,32257
1842776.03,32001
1842893.52,32001
1843012.01,31233
1843131.47,32001
1843251.96,30977
1843373.47,30465
1843495.94,31489
1843619.43,32001
1843743.94,32001
1843869.45,31233
1843995.95,30977
1844123.44,31233
1844253.94,31233
1844385.43,31489
1844518.92,30465
1844653.42,30977
1844788.95,31233
1844925.46,30465
1845063.0,30977
1845201.52,30209
1845341.05,30465
1845482.56,30977
1845625.07,30977
1845768.63,30209
1845913.17,30209
1846058.72,30465
1846205.26,30209
1846352.81,30977
1846501.34,29953
1846651.89,29953
1846804.43,29953
1846957.98,31489
1847112.57,29953
1847268.12,29953
1847424.67,29953
1847582.27,30977
1847740.83,29953
1847900.39,29441
1848061.95,29953
1848225.48,30209
1848390.03,29185
1848555.64,30209
1848722.18,30209
1848891.74,29441
1849064.28,29953
1849237.83,29441
1849412.44,28673
1849587.98,28929
1849764.59,30209
1849942.15,29185
1850120.76,27905
1850301.34,30977
1850482.92,29441
1850666.51,29953
1850851.16,29953
1851036.72,29185
1851223.32,29441
1851410.95,30209
1851600.46,29441
1851792.06,29185
1851985.69,28929
1852180.28,28929
1852376.9,28673
1852574.51,28673
1852773.1,28929
1852972.68,28161
1853173.3,28161
1853375.88,29185
1853579.52,29953
1853785.13,28929
1853991.75,28929
1854199.37,28929
1854408.03,29185
1854618.63,29185
1854831.29,28929
1855044.92,28929
1855259.58,28673
1855475.22,28929
1855691.86,28673
1855909.51,28673
1856128.16,28929
1856347.81,27905
1856568.46,28673
1856790.1,28673
1857012.75,28673
1857236.42,28161
1857461.03,28161
1857688.67,28929
1857917.32,27649
1858146.93,29185
1858378.58,28673
1858611.25,28673
1858844.89,28929
1859080.58,28161
1859317.21,28161
1859556.9,28161
1859798.56,28161
1860042.25,28161
1860286.91,27649
1860532.59,26625
1860780.29,27649
1861029.98,25857
1861280.67,28161
1861532.4,28673
1861785.07,28161
1862038.77,27649
1862293.43,28161
1862551.11,27905
1862809.83,27905
1863071.52,27649
1863335.23,27649
1863599.92,27649
1863865.62,27905
1864132.34,27649
1864401.04,27649
1864670.76,27137
1864942.46,27137
1865215.21,25857
1865488.95,27137
1865763.66,28161
1866040.39,26625
1866318.16,27905
1866596.91,27649
1866876.63,27649
1867157.38,26113
1867439.17,27649
1867721.89,27649
1868005.63,27137
1868290.42,28161
1868577.17,26881
1868864.9,27137
1869153.65,26625
1869444.42,26881
1869738.15,27649
1870034.88,25857
1870333.6,26881
1870633.37,26625
1870934.11,27137
1871235.86,26625
1871538.62,26881
1871842.39,27137
1872147.17,26881
1872453.96,26625
1872762.73,26881
1873072.48,26113
1873383.3,25857
1873695.1,26881
1874007.91,25857
1874321.68,25857
1874636.5,26625
1874952.3,26625
1875269.08,26625
1875587.88,24833
1875907.67,25857
1876229.47,25601
1876553.29,26113
1876878.08,26113
1877204.88,26113
1877532.67,26625
1877862.45,26625
1878193.27,26113
1878525.09,26113
1878857.9,26113
1879192.68,25857
1879528.51,25601
1879867.32,25857
1880207.14,25857
1880548.0,24833
1880889.82,24577
1881232.69,25601
1881576.51,23553
1881922.34,24577
1882269.16,26625
1882617.02,25857
1882966.87,26625
1883318.68,26625
1883673.5,26625
1884029.34,27649
1884387.18,26881
1884746.04,26881
1885105.86,25601
1885466.69,26881
1885828.55,26881
1886191.37,27137
1886555.22,26625
1886920.11,24833
1887285.97,25857
1887652.81,27905
1888020.67,28161
1888389.54,25601
1888759.42,28673
1889130.29,26881
1889502.15,26625
1889875.06,26113
1890248.9,27137
1890623.8,27649
1890999.7,25857
1891376.56,26113
1891754.47,27649
1892133.36,27905
1892513.25,27137
1892894.14,28161
1893276.02,24833
1893658.91,27137
1894043.84,26881
1894429.71,26625
1894818.62,27137
1895209.51,26113
1895601.42,26625
1895994.33,26113
1896388.21,26625
1896784.12,25857
1897181.04,27649
1897579.94,26625
1897979.85,26113
1898381.73,26881
1898784.66,26113
1899188.58,26625
1899593.52,26625
1899999.43,26625
1900406.36,26625
1900814.3,25857
1901224.24,25857
1901635.15,26625
1902047.12,26113
1902460.05,26113
1902874.97,24577
1903290.89,25857
1903708.85,26113
1904127.78,24833
1904548.73,25857
1904970.67,26113
1905393.64,25857
1905396.98,25601
1905401.3,24833
1905406.61,25857
1905412.92,25601
1905420.3,25857
1905428.59,25857
1905437.91,24833
1905448.23,24321
1905460.55,24833
1905474.86,25601
1905490.2,24577
1905507.52,25857
1905525.92,25601
1905546.27,25601
1905567.64,26113
1905589.99,25857
1905613.36,26113
1905637.74,26113
1905664.03,26113
1905691.38,25601
1905719.74,25601
1905749.14,26113
1905779.55,25857
1905810.9,25857
1905845.31,26625
1905880.65,26113
1905917.01,25601
1905954.38,24833
1905992.77,24833
1906032.12,26625
1906072.46,24577
1906113.88,25601
1906156.25,26625
1906199.62,26625
1906245.03,25857
1906291.41,27137
1906338.79,25857
1906387.17,26625
1906436.58,24321
1906486.95,25857
1906538.32,24833
1906590.73,25601
1906644.14,24577
1906698.57,24577
1906754.97,22785
1906812.38,24577
1906870.8,24321
1906930.19,24321
1906990.59,24833
1907052.03,23809
1907114.44,26625
1907178.83,24577
1907246.22,25601
1907315.66,24321
1907386.05,24321
1907458.43,24321
1907531.86,24321
1907606.27,24577
1907681.66,23809
1907760.08,23809
1907839.49,24321
1907919.97,24321
1908001.38,23809
1908004.71,24321
1908009.0,23553
1908014.32,24577
1908020.61,23809
1908028.9,23553
1908038.19,23553
1908048.52,23553
1908060.89,23553
1908074.19,24321
1908088.63,24577
1908103.97,24577
1908120.33,24577
1908137.67,24577
1908156.02,24577
1908175.39,23809
1908195.74,24577
1908217.08,24321
1908239.47,23809
1908262.81,24321
1908287.18,23809
1908312.56,23809
1908338.91,23809
1908366.29,23553
1908394.65,23809
1908424.08,23297
1908454.45,24577
1908485.78,23297
1908520.13,23809
1908555.5,23297
1908591.88,23809
1908629.27,23553
1908667.61,22785
1908706.96,23809
1908747.34,23553
1908789.68,23809
1908833.05,23809
1908878.41,23553
1908924.83,23297
1908972.18,23553
1909020.56,23809
1909070.01,23297
1909120.4,23297
1909171.79,23297
1909225.18,23809
1909281.62,22785
1909340.02,23553
1909399.43,22529
1909459.85,23553
1909521.27,23297
1909583.69,23553
1909648.08,22529
1909713.5,22273
1909780.9,23297
1909849.29,23553
1909918.72,22529
1909989.13,22273
1910060.56,23553
1910132.92,22529
1910207.35,23553
1910282.75,22273
1910359.2,22529
1910437.64,22273
1910518.04,23297
1910599.45,22273
1910682.89,23297
1910767.35,23297
1910852.77,22529
1910939.25,23297
1911026.7,23297
1911115.14,22785
1911204.58,22273
1911295.06,22529
1911386.54,23297
1911478.99,22273
1911572.45,22785
1911666.9,21761
1911762.39,22785
1911858.82,22529
1911956.28,21761
1912054.77,22273
1912155.23,22529
1912256.68,22273
1912360.14,23297
1912465.61,21505
1912572.07,21249
1912679.57,23553
1912788.03,22785
1912897.49,23297
1913008.96,21249
1913121.45,22529
1913234.9,22529
1913349.38,21761
1913464.88,22273
1913581.36,22273
1913700.89,22529
1913821.36,22529
1913942.87,21505
1914065.34,22273
1914190.82,21505
1914318.32,21505
1914446.84,21249
1914576.33,21761
1914706.84,21249
1914838.37,22273
1914971.88,22273
1915108.38,22273
1915245.9,22529
1915384.4,22273
1915523.92,21761
1915664.4,21505
1915805.9,21761
1915948.42,22273
1916092.92,22273
1916238.42,22273
1916385.95,22273
1916535.48,21505
1916686.02,21249
1916837.6,20481
1916990.12,21505
1917143.67,21505
1917299.22,20737
1917455.8,22273
1917614.38,22273
1917774.92,22273
1917936.48,21761
1918099.07,21761
1918262.64,21761
1918429.22,21761
1918597.78,21505
1918770.31,21505
1918944.87,20225
1919120.45,20737
1919297.03,20481
1919474.59,20737
1919653.17,20737
1919833.73,20225
1920017.31,22273
